dataset_id,split,engine_id,cycle,anomaly_score,anomaly_raw
DS06,train,1,35,3.552713678800501e-15,13.61684506475074
DS06,train,1,36,0.0002654317332888567,37.56160392577874
DS06,train,1,37,6.63804317513339e-07,28.02722978682019
DS06,train,1,38,4.549124286490347e-06,30.59245322636613
DS06,train,1,39,3.6503924327746518e-09,22.545011714963994
DS06,train,1,40,1.0113365119801543e-06,28.557963545339298
DS06,train,1,41,5.675246340652862e-06,30.91184101311684
DS06,train,1,42,0.00830329645761485,46.43340744559872
DS06,train,1,43,1.5102841199876593e-10,19.925420534997198
DS06,train,1,44,1.273758876152442e-12,16.71533443929205
DS06,train,1,45,1.9617138913297083e-08,24.127898847385364
DS06,train,1,46,4.767026384855377e-06,30.659554968950335
DS06,train,1,47,1.1585914716505386e-07,25.983396536306664
DS06,train,1,48,0.0001488814939065719,36.401233492294025
DS06,train,1,49,2.950140132185197e-11,18.74245536901428
DS06,train,1,50,0.0023180455527399557,42.65779136615731
DS06,train,1,51,0.02068604984056599,49.67849459445985
DS06,train,1,52,4.5930015346584696e-10,20.789755108692358
DS06,train,1,53,1.7064460955396044e-11,18.366960931997006
DS06,train,1,54,0.5549090722226578,72.99509246887891
DS06,train,1,55,6.362088633693475e-11,19.28704222172262
DS06,train,1,56,6.318279233141766e-13,16.302426875637615
DS06,train,1,57,3.847570142012646e-05,33.93187511324889
DS06,train,1,58,1.0102141345669224e-11,18.01664268122898
DS06,train,1,59,2.870282567180027e-09,22.330966865157865
DS06,train,1,60,0.0025259682576016518,42.890119155651604
DS06,train,1,61,2.0043351312004631e-07,26.599633295039595
DS06,train,1,62,0.0006993787831209852,39.67676000974984
DS06,train,1,63,9.869816075536164e-11,19.60778648982705
DS06,train,1,64,0.0012001807024352162,40.96402749464301
DS06,train,1,65,4.68178728008084e-08,25.01109473080242
DS06,train,1,66,0.0021544486158082687,42.462009332523564
DS06,train,1,67,1.4556750249639094e-09,21.741832921565827
DS06,train,1,68,6.696831977848205e-11,19.324130759812512
DS06,train,1,69,7.709372321751395e-06,31.36351969681889
DS06,train,1,70,8.605338663869588e-13,16.48270103962883
DS06,train,1,71,0.0013698161462391,41.29257561131649
DS06,train,1,72,8.596848024255976e-05,35.36032326410117
DS06,train,1,73,5.65644167282997e-07,27.82960769287036
DS06,train,1,74,1.5073196950154966e-05,32.39228105119102
DS06,train,1,75,0.004747302269033193,44.68764695249595
DS06,train,1,76,0.00033355451698058314,38.03997229727888
DS06,train,1,77,0.00130910965908404,41.17929941980228
DS06,train,1,78,0.017704397996883836,49.08434357513387
DS06,train,2,1,1.615353182327084e-07,26.354414752330833
DS06,train,2,2,0.00160183091616517,41.688736536944226
DS06,train,2,3,1.2739861321442447e-07,26.08857282486121
DS06,train,2,4,0.0006998844185033271,39.67842704031982
DS06,train,2,5,1.1228962204512527e-10,19.703388554951445
DS06,train,2,6,9.893830199558806e-10,21.41648009411856
DS06,train,2,7,8.016411978672977e-10,21.242044186803984
DS06,train,2,8,0.13253607912791332,58.84721526809842
DS06,train,2,9,4.675368231787935e-06,30.631681163299916
DS06,train,2,10,0.34167902105484327,66.57649385878948
DS06,train,2,11,0.027565668206730898,50.82653999688596
DS06,train,2,12,8.427811594990953e-05,35.323720703148666
DS06,train,2,13,3.5584084997486443e-06,30.2441635475535
DS06,train,2,14,0.007128876862114386,45.941293695966635
DS06,train,2,15,0.00012085674588024897,35.99928238834474
DS06,train,2,16,1.8781354925723193e-06,29.36800044421983
DS06,train,2,17,2.30697502368038e-06,29.645387285814174
DS06,train,2,18,5.880398878943538e-08,25.250476421641455
DS06,train,2,19,1.968316698519601e-08,24.13122145301384
DS06,train,2,20,0.05162087086522971,53.61490284475438
DS06,train,2,21,0.00016321496776994238,36.581096255614625
DS06,train,2,22,0.011260279408561114,47.45600208630301
DS06,train,2,23,0.0007746066465692536,39.91383974945477
DS06,train,2,24,0.3722269063187521,67.51452646204346
DS06,train,2,25,6.497035802688345e-07,28.000585060913615
DS06,train,2,26,9.679511636662141e-10,21.39823239740842
DS06,train,2,27,2.2596645219419287e-06,29.61724629728976
DS06,train,2,28,5.916156453622534e-12,17.668107734488668
DS06,train,2,29,0.0732963000925364,55.38303426503965
DS06,train,2,30,0.0026029642298832645,42.9719894496617
DS06,train,2,31,9.598242090014253e-09,23.435982706575402
DS06,train,2,32,4.41775604986816e-09,22.716960441506092
DS06,train,2,33,1.3145595723074166e-10,19.82102394234928
DS06,train,2,34,0.02213864938656207,49.94356342367615
DS06,train,2,35,0.0006352912802611854,39.45633724878303
DS06,train,2,36,0.0001690362682112978,36.650116527286116
DS06,train,2,37,4.163097764919854e-05,34.06727212395615
DS06,train,2,38,0.01000389737216667,47.052340637348145
DS06,train,2,39,3.193393327549643e-10,20.501755143003415
DS06,train,2,40,0.008611077471044282,46.552749935193255
DS06,train,2,41,0.5549518726438667,72.99640518587933
DS06,train,2,42,6.226929416541793e-08,25.31114705884703
DS06,train,2,43,6.903705387839576e-05,34.959879960266434
DS06,train,2,44,7.848371286200972e-09,23.246360721207328
DS06,train,2,45,2.74513967097878e-05,33.362617566942646
DS06,train,2,46,3.1012025474286276e-06,30.05201365554596
DS06,train,2,47,0.00012343682440951742,36.0396159268426
DS06,train,2,48,6.5414645922245995e-09,23.07666335049636
DS06,train,2,49,4.73652994492646e-06,30.650336077562745
DS06,train,2,50,5.26292275271345e-06,30.802297902528153
DS06,train,2,51,5.526455066906522e-07,27.801079557431223
DS06,train,2,52,1.1467392997399628e-06,28.719458831151467
DS06,train,2,53,1.1542472547754201e-06,28.727886373131543
DS06,train,2,54,0.0009209712335715992,40.32218904617258
DS06,train,2,55,3.3320131465064406e-07,27.191392131380557
DS06,train,2,56,0.0001891893647296694,36.87363559521576
DS06,train,2,57,0.3770576425713097,67.66123030941397
DS06,train,2,58,2.3445356767126668e-11,18.583627259297263
DS06,train,2,59,0.004275552199373589,44.377688102223296
DS06,train,2,60,4.3186210101353595e-06,30.518165182663637
DS06,train,2,61,0.03765742719541132,52.16011199698903
DS06,train,2,62,8.944734175564406e-09,23.369296216333492
DS06,train,2,63,9.08948548817845e-05,35.46340469492291
DS06,train,2,64,7.19644155378063e-09,23.16534419420037
DS06,train,2,65,5.073284038759063e-06,30.74923602630679
DS06,train,2,66,0.00020307753988058064,37.015550968217326
DS06,train,2,67,2.05838652678203e-07,26.63011927802218
DS06,train,2,68,0.06796199292163341,54.986838770991724
DS06,train,2,69,1.161510603253646e-07,25.986175741204047
DS06,train,2,70,0.0033433793843944404,43.668329484687035
DS06,train,2,71,1.7528426132784602e-06,29.27582544007621
DS06,train,2,72,0.0717654650331101,55.27146844553336
DS06,train,2,73,8.687257508355195e-06,31.542638597652985
DS06,train,2,74,6.330542879462442e-06,31.07170032504041
DS06,train,2,75,0.8340773394246377,83.55195511233917
DS06,train,2,76,0.001361457828661261,41.277242212885724
DS06,train,2,77,0.00016154028083203986,36.56083088777434
DS06,train,2,78,0.13354918356936585,58.8966525060639
DS06,train,3,1,1.3275958110625652e-10,19.82842192587891
DS06,train,3,2,0.9999999999970791,187.66692255369918
DS06,train,3,3,0.21550073370563982,62.34429531607897
DS06,train,3,4,5.792399893067568e-11,19.21943951833773
DS06,train,3,5,1.3184201508309457e-09,21.65773196724598
DS06,train,3,6,3.896948389536803e-07,27.37786093868424
DS06,train,3,7,3.294087225214071e-11,18.8193256135664
DS06,train,3,8,6.736069479984508e-10,21.099278879836127
DS06,train,3,9,1.0961902788930722e-05,31.896506798603895
DS06,train,3,10,0.006882166004506862,45.82940808824776
DS06,train,3,11,1.0286719700491886e-06,28.579722909847874
DS06,train,3,12,0.0006345547748062286,39.45369204763176
DS06,train,3,13,8.060574430146517e-11,19.458993680940303
DS06,train,3,14,2.5157860076063798e-05,33.21825319863855
DS06,train,3,15,7.884207352315542e-06,31.397023105366145
DS06,train,3,16,3.779023760586142e-10,20.634494461600617
DS06,train,3,17,0.008711976755695128,46.59110453639134
DS06,train,3,18,2.754475545174717e-05,33.368257723442696
DS06,train,3,19,4.1580117016160045e-05,34.06516474743505
DS06,train,3,20,5.779097200786509e-10,20.974666684659752
DS06,train,3,21,8.230677794207608e-06,31.461446182930587
DS06,train,3,22,5.4028254758975436e-08,25.161125492070788
DS06,train,3,23,0.000210010897664481,37.083172186479004
DS06,train,3,24,1.6317058815218388e-11,18.336679795042517
DS06,train,3,25,0.5941631674479526,74.21612892247327
DS06,train,3,26,8.762849885379786e-06,31.555701114848297
DS06,train,3,27,6.506351013513267e-12,17.72939978081998
DS06,train,3,28,0.0031985868017579966,43.543342879165614
DS06,train,3,29,7.044254068944156e-11,19.36080687199007
DS06,train,3,30,2.4424906541753444e-15,13.446771466611885
DS06,train,3,31,0.9971139249406611,109.54139254757995
DS06,train,3,32,1.3808207304233377e-06,28.96090634071053
DS06,train,3,33,9.847625494385781e-06,31.732564715699628
DS06,train,3,34,1.4242698054611758e-05,32.30309325540418
DS06,train,3,35,2.186781722368636e-08,24.235637693039966
DS06,train,3,36,4.2890998641631484e-08,24.91999693913167
DS06,train,3,37,0.007930952326593355,46.28402287725094
DS06,train,3,38,1.1870053218121512e-07,26.01017443028933
DS06,train,3,39,9.518898480553872e-08,25.76774652298296
DS06,train,3,40,1.3145552424376206e-09,21.655245857111257
DS06,train,3,41,4.946977938402597e-09,22.81981423234373
DS06,train,3,42,1.9292791981762036e-06,29.40399749898612
DS06,train,3,43,5.969058580745923e-10,21.00088315405759
DS06,train,3,44,0.00012266276666994536,36.02759568768242
DS06,train,3,45,1.9305376741662883e-08,24.112067243371996
DS06,train,3,46,1.5775706943221834e-05,32.46427754572147
DS06,train,3,47,9.690692692743141e-12,17.9892369006631
DS06,train,3,48,3.360465993806905e-06,30.163949879292947
DS06,train,3,49,1.636367106239156e-05,32.5223129430492
DS06,train,3,50,3.929381033884738e-07,27.387784344859913
DS06,train,3,51,6.072966088899179e-06,31.010767784179563
DS06,train,3,52,6.568061673706271e-05,34.87004596489895
DS06,train,3,53,5.369185764880768e-07,27.765716895302404
DS06,train,3,54,7.809092642085957e-06,31.38271351385533
DS06,train,3,55,4.544987023402669e-07,27.562964022881562
DS06,train,3,56,7.487738906686303e-08,25.50801207263808
DS06,train,3,57,1.1066285567240541e-05,31.911070798404552
DS06,train,3,58,0.0011399667017899517,40.837594476466336
DS06,train,3,59,0.0007178004905842306,39.73682023205302
DS06,train,3,60,1.042643213244876e-05,31.819733280191343
DS06,train,3,61,3.000805527142436e-05,33.51111101234
DS06,train,3,62,3.178571272854924e-07,27.135648436181036
DS06,train,3,63,0.008930030397267363,46.67275273907532
DS06,train,3,64,0.05766121660074275,54.15434809909186
DS06,train,3,65,0.8108655764154852,82.37374985903136
DS06,train,4,1,5.142894875520554e-07,27.713104731369675
DS06,train,4,2,3.1085224394544753e-09,22.401633743258945
DS06,train,4,3,8.407208262894983e-11,19.489805314846905
DS06,train,4,4,1.553157602529609e-11,18.303405635547325
DS06,train,4,5,6.98182067715436e-10,21.128568046475152
DS06,train,4,6,2.7365587573768835e-10,20.381079981377653
DS06,train,4,7,3.3306690738754696e-16,12.528385160893151
DS06,train,4,8,1.7763568394002505e-15,13.311665218573182
DS06,train,4,9,1.1091128016005314e-12,16.63273196792041
DS06,train,4,10,1.7738033264436126e-12,16.915043579717867
DS06,train,4,11,2.57846523354921e-07,26.89037563134073
DS06,train,4,12,0.0,9.834435664744305
DS06,train,4,13,6.310038203061197e-08,25.325226656927768
DS06,train,4,14,1.3608917881491323e-08,23.770274019173485
DS06,train,4,15,0.0,11.609655625388882
DS06,train,4,16,3.409199399451168e-07,27.218534175447985
DS06,train,4,17,1.8000110968419136e-07,26.4769973700801
DS06,train,4,18,2.1815882433884326e-13,15.70057561607704
DS06,train,4,19,4.440892098500626e-16,12.683696240309061
DS06,train,4,20,3.04017452212868e-07,27.08317490522053
DS06,train,4,21,1.246169833990507e-11,18.1558432576972
DS06,train,4,22,1.871836019518014e-13,15.616329552161162
DS06,train,4,23,1.1041176084525262e-08,23.569250641091724
DS06,train,4,24,1.4346857035718585e-11,18.25005749848618
DS06,train,4,25,6.5345310273912105e-09,23.075680546992658
DS06,train,4,26,1.8237633625517446e-12,16.931922860787182
DS06,train,4,27,1.8877465396416326e-06,29.374833791352785
DS06,train,4,28,1.1922118847706997e-10,19.747989600343274
DS06,train,4,29,5.280666015572422e-09,22.879455896789068
DS06,train,4,30,7.26640969617165e-13,16.38372075977186
DS06,train,4,31,3.0769563452714976e-08,24.579054564062687
DS06,train,4,32,1.6653345369377348e-15,13.262122490349743
DS06,train,4,33,3.126696972444165e-07,27.11623441660138
DS06,train,4,34,5.392819002469906e-08,25.159175253703552
DS06,train,4,35,1.3322676295501878e-15,13.171574212821966
DS06,train,4,36,1.099564883588755e-12,16.627622288576546
DS06,train,4,37,2.4447111002245947e-13,15.76356635881507
DS06,train,4,38,8.852433900474743e-06,31.57104803607075
DS06,train,4,39,1.307953745310897e-12,16.73120135105637
DS06,train,4,40,7.60491669637986e-12,17.8305633518585
DS06,train,4,41,3.3306690738754696e-16,12.561449836803888
DS06,train,4,42,3.591530295388168e-09,22.53044726627396
DS06,train,4,43,8.548717289613705e-15,14.031537716616873
DS06,train,4,44,2.90456436680131e-10,20.427537221160886
DS06,train,4,45,3.3717473257866004e-13,15.943426280385147
DS06,train,4,46,1.9351409363821404e-11,18.452336921988604
DS06,train,4,47,0.0,9.81089283135779
DS06,train,4,48,1.7942047847441245e-10,20.05603335788709
DS06,train,4,49,0.0,9.858823821583883
DS06,train,4,50,9.706890402583213e-09,23.44665308930189
DS06,train,4,51,2.1813344142085356e-07,26.696770610526514
DS06,train,4,52,2.030728598612086e-07,26.61461434954026
DS06,train,4,53,2.0139774492555773e-07,26.605127560295188
DS06,train,4,54,2.0894397323445446e-12,17.014945911739574
DS06,train,4,55,3.3781091257623075e-09,22.475680938902272
DS06,train,4,56,4.611470094673109e-10,20.792966013990355
DS06,train,4,57,3.631522520475272e-07,27.29362772053336
DS06,train,4,58,7.138734048339757e-14,15.098031356876419
DS06,train,4,59,4.858849989020086e-10,20.834839869065803
DS06,train,4,60,4.784951324054987e-10,20.822546639218558
DS06,train,4,61,7.111544686466686e-11,19.367710501738607
DS06,train,4,62,1.335320742867907e-11,18.20197642299889
DS06,train,4,63,7.148266423229188e-10,21.147856231470143
DS06,train,4,64,9.936496070395151e-14,15.27343347166827
DS06,train,4,65,6.057778945134373e-09,23.005629503118975
DS06,train,4,66,7.330023255036622e-10,21.16843927678944
DS06,train,4,67,1.0838252517686442e-09,21.492679971807092
DS06,train,4,68,5.1279647195201505e-11,19.132112904009453
DS06,train,4,69,9.347886131827465e-09,23.410955694928134
DS06,train,4,70,3.421392058555739e-10,20.55597847513655
DS06,train,4,71,1.0858656196433003e-09,21.494255945148247
DS06,train,4,72,2.6612756487409683e-07,26.92721018920045
DS06,train,4,73,1.6516577328040682e-08,23.958675623805348
DS06,train,4,74,5.551115123125783e-16,12.804659538187792
DS06,train,4,75,2.770376931193752e-07,26.974139691481525
DS06,train,4,76,3.401523507307047e-10,20.55139145949131
DS06,train,4,77,6.712246758411311e-09,23.10056611699038
DS06,train,4,78,2.416178368491728e-12,17.10424061434948
DS06,train,4,79,7.031294657622311e-09,23.143724163324706
DS06,train,4,80,1.4367653160540783e-06,29.0129541081737
DS06,train,4,81,4.453159029305098e-07,27.538291021650416
DS06,train,4,82,2.3124435366561613e-07,26.76408795849622
DS06,train,4,83,1.6819223741526557e-05,32.56598074454962
DS06,train,4,84,0.0009734132837534437,40.45468341861877
DS06,train,4,85,0.03494312980260428,51.83141586384843
DS06,train,4,86,0.2927418503529644,65.02176555197144
DS06,train,4,87,0.9290312410837659,90.32787864798206
DS06,train,5,1,0.0,9.825960809506213
DS06,train,5,2,3.1175062531474396e-13,15.899446209282644
DS06,train,5,3,2.0460078076212085e-10,20.15639223686613
DS06,train,5,4,4.9553962155890474e-08,25.07042339828316
DS06,train,5,5,1.1628682616837693e-07,25.9874660956134
DS06,train,5,6,5.265899827300302e-09,22.8768927993259
DS06,train,5,7,0.0,9.707647143055254
DS06,train,5,8,3.6608761189160788e-06,30.28408215631697
DS06,train,5,9,7.708722549182312e-12,17.839393787639736
DS06,train,5,10,2.3697557249846568e-08,24.315803086853478
DS06,train,5,11,1.1795564525129976e-11,18.119280342774147
DS06,train,5,12,1.9501567027901956e-10,20.119647183734727
DS06,train,5,13,1.1100797503438287e-08,23.574397103901916
DS06,train,5,14,4.304277823052871e-09,22.693398596847153
DS06,train,5,15,6.797428842020281e-09,23.11227486790171
DS06,train,5,16,5.12236919547604e-11,19.131332237720393
DS06,train,5,17,3.156207161181257e-07,27.127315138974424
DS06,train,5,18,1.4199752484955752e-13,15.465421834186198
DS06,train,5,19,3.3717473257866004e-13,15.943519979966922
DS06,train,5,20,1.8772973531255843e-07,26.52484461568922
DS06,train,5,21,7.850164962519557e-12,17.851240880342885
DS06,train,5,22,0.0,10.50713507156999
DS06,train,5,23,3.6929304059185597e-10,20.616257551515034
DS06,train,5,24,2.220446049250313e-16,12.398455523403584
DS06,train,5,25,2.8110846983508964e-13,15.84143367433721
DS06,train,5,26,1.31101018929769e-10,19.81899786561658
DS06,train,5,27,1.3336365678462414e-08,23.750715311529717
DS06,train,5,28,4.0972213677381575e-07,27.437949920184554
DS06,train,5,29,3.329891917758232e-12,17.303473646891945
DS06,train,5,30,9.191346210912776e-06,31.62784579508906
DS06,train,5,31,1.3877787807814457e-14,14.265079900884253
DS06,train,5,32,9.68714219951039e-10,21.39888866137776
DS06,train,5,33,6.431146726271209e-10,21.061498493598606
DS06,train,5,34,1.2989609388114332e-13,15.417326546656438
DS06,train,5,35,3.2137444927471392e-09,22.43123035236718
DS06,train,5,36,7.065701909114708e-07,28.104937270612723
DS06,train,5,37,2.1092472102246518e-08,24.19974995715046
DS06,train,5,38,3.4289127093245497e-10,20.55770809162763
DS06,train,5,39,2.971178858501844e-12,17.232338611524654
DS06,train,5,40,7.846715499582047e-10,21.224418240201004
DS06,train,5,41,3.276845944588658e-07,27.171631381098486
DS06,train,5,42,0.0,9.742549164956046
DS06,train,5,43,6.439293542825908e-15,13.900167716746694
DS06,train,5,44,5.551115123125783e-16,12.829258784174215
DS06,train,5,45,7.438494264988549e-15,13.966221998507669
DS06,train,5,46,0.0,11.018232404751771
DS06,train,5,47,3.9877456892156715e-09,22.624439361489365
DS06,train,5,48,6.162070853577006e-12,17.694321553178987
DS06,train,5,49,9.329315098227653e-12,17.964235231768647
DS06,train,5,50,7.283063041541027e-14,15.108504827374631
DS06,train,5,51,7.560618797697316e-14,15.128195304071552
DS06,train,5,52,3.352041366699865e-08,24.666288342263606
DS06,train,5,53,2.1822943452320942e-10,20.205923011663586
DS06,train,5,54,4.549693954913892e-13,16.113423010185826
DS06,train,5,55,5.780231848717676e-11,19.217927015244292
DS06,train,5,56,1.203966926155431e-10,19.755307744626958
DS06,train,5,57,8.535394613318203e-13,16.47794325834076
DS06,train,5,58,0.0,9.684491009950946
DS06,train,5,59,2.186073938537092e-07,26.69926912384756
DS06,train,5,60,2.2416015607040762e-06,29.60635819298477
DS06,train,5,61,1.3378187446733136e-13,15.433437126667299
DS06,train,5,62,1.7246204464527182e-12,16.897985506273706
DS06,train,5,63,2.9753977059954195e-14,14.64617994000303
DS06,train,5,64,2.930544695800563e-11,18.73782119402609
DS06,train,5,65,4.5904090639758977e-08,24.990554380526895
DS06,train,5,66,3.1308289294429414e-14,14.67221075686321
DS06,train,5,67,1.8200119189515362e-10,20.066913527118466
DS06,train,5,68,2.853273173286652e-14,14.626319747965738
DS06,train,5,69,2.141095558627626e-07,26.67535152379355
DS06,train,5,70,5.551115123125783e-16,12.778502374090237
DS06,train,5,71,3.6784999317696077e-06,30.290843759740312
DS06,train,5,72,2.2428325863188547e-10,20.226989947464958
DS06,train,5,73,0.0,11.679342367974954
DS06,train,5,74,2.220446049250313e-16,12.484685461440819
DS06,train,5,75,9.37366184672328e-10,21.371518583759666
DS06,train,5,76,2.7116342504740487e-10,20.37395864979726
DS06,train,5,77,3.019806626980426e-14,14.653788062261995
DS06,train,5,78,7.41384731384187e-12,17.81401404823383
DS06,train,5,79,1.0414891171706131e-11,18.036775944525175
DS06,train,5,80,1.280509032142163e-11,18.173973455268687
DS06,train,5,81,1.1228795671058833e-12,16.6400668331402
DS06,train,5,82,6.25568629453177e-07,27.95370597261416
DS06,train,5,83,3.252304425771513e-09,22.44184788096222
DS06,train,5,84,2.8210989100330153e-11,18.711395735547228
DS06,train,5,85,4.9960036108132044e-15,13.780348151075898
DS06,train,5,86,5.222446919361801e-10,20.892859492956877
DS06,train,5,87,4.747091608692244e-12,17.527262834438773
DS06,train,5,88,1.82834540001231e-05,32.699357481476284
DS06,train,5,89,4.5890624633670996e-10,20.789068608226103
DS06,train,5,90,2.981536129098572e-10,20.447976912160556
DS06,train,5,91,1.426941792515013e-05,32.306036034319874
DS06,train,5,92,4.8486593699825775e-05,34.33191721725858
DS06,train,5,93,0.0004120480852317643,38.49327004718208
DS06,train,5,94,0.0006310899330698172,39.44121138990637
DS06,train,5,95,0.0025621939641263802,42.928901529680985
DS06,train,5,96,0.02456001778415018,50.3563728205701
DS06,train,5,97,0.1293007895746724,58.68776530086388
DS06,train,5,98,0.08641058016386227,56.2782240631816
DS06,train,5,99,0.620224819432148,75.05010098438079
DS06,train,6,1,3.0310443044356816e-10,20.460861153012402
DS06,train,6,2,0.80723166839067,82.19857930411669
DS06,train,6,3,3.9425730402609105e-07,27.391798881235843
DS06,train,6,4,7.2998947997504615e-09,23.178650795773947
DS06,train,6,5,0.20784171962139852,62.05630372658057
DS06,train,6,6,2.676470156615096e-11,18.67493768243757
DS06,train,6,7,0.00024193609813383254,37.37084646060663
DS06,train,6,8,8.124294434597168e-05,35.25629987948315
DS06,train,6,9,1.4244944280261684e-05,32.30334083689941
DS06,train,6,10,4.376182749510349e-10,20.75111649748601
DS06,train,6,11,0.9999999777807581,157.9484650847179
DS06,train,6,12,7.300256388287352e-08,25.480801860594365
DS06,train,6,13,0.0002630951464492881,37.543324523073544
DS06,train,6,14,3.072087851663241e-06,30.038908205002443
DS06,train,6,15,2.824858125194396e-10,20.40582338224248
DS06,train,6,16,0.0019988090530336233,42.26345364219201
DS06,train,6,17,1.6379841077496238e-05,32.52388188645351
DS06,train,6,18,0.10276739720372363,57.273522404232494
DS06,train,6,19,0.000698267834160049,39.673093585102976
DS06,train,6,20,4.6075406934242835e-08,24.994434331161614
DS06,train,6,21,2.89238738515607e-08,24.516320065304804
DS06,train,6,22,0.0010472208722892562,40.63093229290941
DS06,train,6,23,5.637360578347739e-10,20.954568741983262
DS06,train,6,24,3.969576448425993e-05,33.98538680781489
DS06,train,6,25,0.017580787357841854,49.05803417593573
DS06,train,6,26,0.0004041261113095773,38.45118550020659
DS06,train,6,27,0.028830780969068326,51.01253847080818
DS06,train,6,28,0.04540387118379974,53.008864836381306
DS06,train,6,29,0.08476867029024582,56.17150535186437
DS06,train,6,30,0.0009263083594860388,40.335971512418446
DS06,train,6,31,2.1492174917536744e-07,26.67970491607226
DS06,train,6,32,0.0006489439892979343,39.50488801713075
DS06,train,6,33,1.5093036124902426e-05,32.39435603808009
DS06,train,6,34,0.022221783690160923,49.95831278898443
DS06,train,6,35,5.1759403429940676e-09,22.861129798865687
DS06,train,6,36,0.000791818705858871,39.96521987227567
DS06,train,6,37,4.2474861361441185e-07,27.481263860230854
DS06,train,6,38,8.997568123891853e-08,25.706435862363616
DS06,train,6,39,4.886773655299326e-05,34.34561039666701
DS06,train,6,40,0.1685124303422998,60.48164494459638
DS06,train,6,41,8.981704269217516e-14,15.219782534780792
DS06,train,6,42,0.00460035283065896,44.59400404170816
DS06,train,6,43,1.3146970428978833e-06,28.896805700098426
DS06,train,6,44,2.1753660308654332e-06,29.565725294634895
DS06,train,6,45,0.015379413613868298,48.562606025662326
DS06,train,6,46,7.341505181557295e-11,19.39084736140122
DS06,train,6,47,0.018494899039376178,49.24920509356966
DS06,train,6,48,0.6240376920217108,75.17401035772369
DS06,train,6,49,0.0006123790000324147,39.37274874596875
DS06,train,6,50,0.010968769043247395,47.36576789732875
DS06,train,6,51,0.18096163459609593,60.99967615240104
DS06,train,6,52,3.646883763708253e-05,33.840400453651824
DS06,train,6,53,1.349573341968835e-09,21.677523251849642
DS06,train,6,54,7.410217772729766e-09,23.192646690382105
DS06,train,6,55,6.197062829560451e-08,25.30604426819626
DS06,train,6,56,0.0001393073598401351,36.27220864812875
DS06,train,6,57,0.03373058256362915,51.6782575698005
DS06,train,6,58,0.03125689230310702,51.352223489881986
DS06,train,6,59,4.535045988740549e-07,27.56031551519722
DS06,train,6,60,2.9759276540808344e-05,33.49717917007475
DS06,train,6,61,4.3050688800505554e-06,30.513684543055163
DS06,train,6,62,0.00028867885964078965,37.73603865914089
DS06,train,6,63,0.18215827321684097,61.048422696818726
DS06,train,6,64,0.0024102352328380094,42.762927502748035
DS06,train,6,65,0.318620805493281,65.85349573481218
DS06,train,6,66,0.08707914640791081,56.32128323519515
DS06,train,6,67,0.879476729733462,86.2571052665216
DS06,train,6,68,0.25067935303171884,63.60812472016845
DS06,test,7,1,1.246861269055266e-05,32.09540012412548
DS06,test,7,2,0.9966596202134553,108.78267021216048
DS06,test,7,3,1.690946060950438e-08,23.981696838509915
DS06,test,7,4,8.94011849379428e-05,35.432694850037194
DS06,test,7,5,0.9951935252571923,106.85940933664388
DS06,test,7,6,1.2798634374533435e-09,21.63261592034725
DS06,test,7,7,1.8247892086264983e-10,20.068911491291693
DS06,test,7,8,1.922367820483828e-10,20.108673548142917
DS06,test,7,9,8.211066880636775e-05,35.275804128032185
DS06,test,7,10,4.331511007094058e-06,30.52241488959939
