dataset_id,split,engine_id,cycle,rul_pred,anomaly_score,anomaly_raw,is_validation_subset,orig_split,row_id
DS06,train,2,59,21.838903,0.0042755521993735,44.377688102223296,False,train,137
DS06,train,2,60,18.54668,4.31862101013536e-06,30.51816518266364,False,train,138
DS06,train,2,61,19.710419,0.0376574271954113,52.16011199698903,False,train,139
DS06,train,2,62,15.349416,8.944734175564406e-09,23.36929621633349,False,train,140
DS06,train,2,63,17.7978,9.08948548817845e-05,35.46340469492291,False,train,141
DS06,train,2,64,14.931474,7.19644155378063e-09,23.16534419420037,False,train,142
DS06,train,2,65,14.452317,5.073284038759063e-06,30.74923602630679,False,train,143
DS06,train,2,66,14.964657,0.0002030775398805,37.015550968217326,False,train,144
DS06,train,2,67,10.718973,2.05838652678203e-07,26.63011927802218,False,train,145
DS06,train,2,68,11.061882,0.0679619929216334,54.98683877099173,False,train,146
DS06,train,2,69,9.398697,1.161510603253646e-07,25.986175741204047,False,train,147
DS06,train,2,70,7.5230103,0.0033433793843944,43.66832948468704,False,train,148
DS06,train,2,71,5.9764705,1.7528426132784602e-06,29.27582544007621,False,train,149
DS06,train,2,72,7.343329,0.0717654650331101,55.27146844553336,False,train,150
DS06,train,2,73,3.9182103,8.687257508355195e-06,31.542638597652985,False,train,151
DS06,train,2,74,4.1720877,6.330542879462442e-06,31.07170032504041,False,train,152
DS06,train,2,75,3.903019,0.8340773394246377,83.55195511233917,False,train,153
DS06,train,2,76,3.148041,0.0013614578286612,41.27724221288573,False,train,154
DS06,train,2,77,1.7005938,0.000161540280832,36.56083088777434,False,train,155
DS06,train,2,78,1.5311484,0.1335491835693658,58.8966525060639,False,train,156
DS06,train,3,1,60.179596,1.3275958110625652e-10,19.82842192587891,False,train,157
DS06,train,3,2,63.83022,0.9999999999970792,187.6669225536992,False,train,158
DS06,train,3,3,62.535717,0.2155007337056398,62.34429531607897,False,train,159
DS06,train,3,4,55.214237,5.792399893067568e-11,19.21943951833773,False,train,160
DS06,train,3,5,56.219635,1.3184201508309455e-09,21.65773196724598,False,train,161
DS06,train,3,6,50.111446,3.896948389536803e-07,27.37786093868424,False,train,162
DS06,train,3,7,55.104073,3.294087225214071e-11,18.8193256135664,False,train,163
DS06,train,3,8,53.73605,6.736069479984508e-10,21.099278879836127,False,train,164
DS06,train,3,9,55.24649,1.0961902788930722e-05,31.89650679860389,False,train,165
DS06,train,3,10,42.716587,0.0068821660045068,45.82940808824776,False,train,166
DS06,train,3,11,51.622192,1.0286719700491886e-06,28.579722909847877,False,train,167
DS06,train,3,12,54.737526,0.0006345547748062,39.45369204763176,False,train,168
DS06,train,3,13,56.01022,8.060574430146517e-11,19.458993680940303,False,train,169
DS06,train,3,14,52.95016,2.51578600760638e-05,33.21825319863855,False,train,170
DS06,train,3,15,57.93621,7.884207352315542e-06,31.397023105366145,False,train,171
DS06,train,3,16,54.90885,3.7790237605861416e-10,20.634494461600617,False,train,172
DS06,train,3,17,54.47628,0.0087119767556951,46.59110453639134,False,train,173
DS06,train,3,18,56.67231,2.754475545174717e-05,33.368257723442696,False,train,174
DS06,train,3,19,52.1522,4.1580117016160045e-05,34.06516474743505,False,train,175
DS06,train,3,20,52.67517,5.779097200786508e-10,20.974666684659752,False,train,176
DS06,train,3,21,49.657166,8.230677794207608e-06,31.461446182930587,False,train,177
DS06,train,3,22,51.22559,5.402825475897544e-08,25.161125492070788,False,train,178
DS06,train,3,23,49.818325,0.0002100108976644,37.08317218647901,False,train,179
DS06,train,3,24,53.59877,1.6317058815218388e-11,18.33667979504252,False,train,180
DS06,train,3,25,46.7936,0.5941631674479526,74.21612892247327,False,train,181
DS06,train,3,26,53.80705,8.762849885379786e-06,31.555701114848297,False,train,182
DS06,train,3,27,49.45767,6.5063510135132666e-12,17.72939978081998,False,train,183
DS06,train,3,28,41.595688,0.0031985868017579,43.543342879165614,False,train,184
DS06,train,3,29,52.641094,7.044254068944156e-11,19.36080687199007,False,train,185
DS06,train,3,30,47.672092,2.4424906541753444e-15,13.446771466611883,False,train,186
DS06,train,3,31,52.55449,0.9971139249406612,109.54139254757996,False,train,187
DS06,train,3,32,49.648563,1.3808207304233375e-06,28.96090634071053,False,train,188
DS06,train,3,33,50.9627,9.84762549438578e-06,31.732564715699628,False,train,189
DS06,train,3,34,48.523674,1.4242698054611758e-05,32.30309325540418,False,train,190
DS06,train,3,35,51.558468,2.1867817223686362e-08,24.23563769303997,False,train,191
DS06,train,3,36,41.272198,4.289099864163149e-08,24.91999693913167,False,train,192
DS06,train,3,37,37.60693,0.0079309523265933,46.28402287725094,False,train,193
DS06,train,3,38,47.166126,1.1870053218121512e-07,26.01017443028933,False,train,194
DS06,train,3,39,42.883987,9.518898480553872e-08,25.76774652298296,False,train,195
DS06,train,3,40,35.9826,1.3145552424376206e-09,21.655245857111257,False,train,196
DS06,train,3,41,35.529655,4.946977938402597e-09,22.81981423234373,False,train,197
DS06,train,3,42,38.266983,1.929279198176204e-06,29.40399749898612,False,train,198
DS06,train,3,43,30.530401,5.969058580745923e-10,21.00088315405759,False,train,199
DS06,train,3,44,31.527987,0.0001226627666699,36.02759568768242,False,train,200
DS06,train,3,45,40.14076,1.9305376741662883e-08,24.112067243372,False,train,201
DS06,train,3,46,28.5167,1.5775706943221834e-05,32.46427754572147,False,train,202
DS06,train,3,47,27.179817,9.69069269274314e-12,17.9892369006631,False,train,203
DS06,train,3,48,19.603973,3.360465993806905e-06,30.163949879292947,False,train,204
DS06,train,3,49,23.915834,1.636367106239156e-05,32.5223129430492,False,train,205
DS06,train,3,50,26.067688,3.929381033884738e-07,27.387784344859917,False,train,206
DS06,train,3,51,20.533484,6.072966088899179e-06,31.010767784179563,False,train,207
DS06,train,3,52,16.591976,6.568061673706271e-05,34.87004596489895,False,train,208
DS06,train,3,53,18.58222,5.369185764880768e-07,27.765716895302404,False,train,209
DS06,train,3,54,15.6594925,7.809092642085957e-06,31.38271351385533,False,train,210
DS06,train,3,55,16.205133,4.544987023402669e-07,27.56296402288156,False,train,211
DS06,train,3,56,14.395519,7.487738906686303e-08,25.50801207263808,False,train,212
DS06,train,3,57,8.907407,1.106628556724054e-05,31.911070798404552,False,train,213
DS06,train,3,58,8.268898,0.0011399667017899,40.837594476466336,False,train,214
DS06,train,3,59,9.306631,0.0007178004905842,39.73682023205302,False,train,215
DS06,train,3,60,7.673732,1.042643213244876e-05,31.819733280191343,False,train,216
DS06,train,3,61,6.049143,3.000805527142436e-05,33.51111101234,False,train,217
DS06,train,3,62,3.816673,3.178571272854924e-07,27.13564843618104,False,train,218
DS06,train,3,63,3.4913678,0.0089300303972673,46.67275273907532,False,train,219
DS06,train,3,64,2.2185602,0.0576612166007427,54.15434809909186,False,train,220
DS06,train,3,65,1.2507269,0.8108655764154852,82.37374985903136,False,train,221
DS06,train,4,1,71.23875,5.142894875520554e-07,27.713104731369675,False,train,222
DS06,train,4,2,82.58535,3.1085224394544753e-09,22.401633743258945,False,train,223
DS06,train,4,3,78.13001,8.407208262894983e-11,19.489805314846905,False,train,224
DS06,train,4,4,68.88879,1.553157602529609e-11,18.303405635547325,False,train,225
DS06,train,4,5,71.56625,6.98182067715436e-10,21.128568046475152,False,train,226
DS06,train,4,6,75.48735,2.7365587573768835e-10,20.381079981377653,False,train,227
DS06,train,4,7,70.4423,3.3306690738754696e-16,12.528385160893151,False,train,228
DS06,train,4,8,78.75077,1.7763568394002505e-15,13.311665218573182,False,train,229
DS06,train,4,9,81.4365,1.1091128016005314e-12,16.63273196792041,False,train,230
DS06,train,4,10,71.077034,1.7738033264436126e-12,16.915043579717867,False,train,231
DS06,train,4,11,65.54514,2.57846523354921e-07,26.89037563134073,False,train,232
DS06,train,4,12,71.6456,0.0,9.834435664744303,False,train,233
DS06,train,4,13,64.762245,6.310038203061198e-08,25.325226656927768,False,train,234
DS06,train,4,14,58.23965,1.3608917881491324e-08,23.770274019173485,False,train,235
DS06,train,4,15,76.23641,0.0,11.609655625388882,False,train,236
DS06,train,4,16,61.950527,3.409199399451168e-07,27.218534175447985,False,train,237
DS06,train,4,17,64.40434,1.8000110968419136e-07,26.4769973700801,False,train,238
DS06,train,4,18,60.78967,2.181588243388433e-13,15.70057561607704,False,train,239
DS06,train,4,19,64.50415,4.440892098500626e-16,12.68369624030906,False,train,240
DS06,train,4,20,61.869488,3.04017452212868e-07,27.08317490522053,False,train,241
DS06,train,4,21,62.512512,1.246169833990507e-11,18.1558432576972,False,train,242
DS06,train,4,22,59.125072,1.8718360195180142e-13,15.616329552161162,False,train,243
DS06,train,4,23,64.04656,1.1041176084525262e-08,23.569250641091724,False,train,244
DS06,train,4,24,64.23371,1.4346857035718584e-11,18.25005749848618,False,train,245
DS06,train,4,25,63.837452,6.53453102739121e-09,23.075680546992658,False,train,246
DS06,train,4,26,63.651947,1.823763362551745e-12,16.931922860787182,False,train,247
DS06,train,4,27,56.960693,1.8877465396416328e-06,29.374833791352785,False,train,248
DS06,train,4,28,59.596794,1.1922118847706995e-10,19.747989600343278,False,train,249
DS06,train,4,29,55.440018,5.2806660155724225e-09,22.879455896789068,False,train,250
DS06,train,4,30,55.59602,7.26640969617165e-13,16.38372075977186,False,train,251
DS06,train,4,31,57.146187,3.0769563452714976e-08,24.579054564062687,False,train,252
DS06,train,4,32,56.979343,1.6653345369377348e-15,13.262122490349745,False,train,253
DS06,train,4,33,43.39755,3.126696972444165e-07,27.11623441660138,False,train,254
DS06,train,4,34,51.764324,5.392819002469906e-08,25.159175253703552,False,train,255
DS06,train,4,35,59.603226,1.3322676295501878e-15,13.171574212821966,False,train,256
DS06,train,4,36,51.49233,1.099564883588755e-12,16.627622288576546,False,train,257
DS06,train,4,37,53.612877,2.444711100224595e-13,15.76356635881507,False,train,258
DS06,train,4,38,43.317345,8.852433900474743e-06,31.57104803607075,False,train,259
DS06,train,4,39,61.489643,1.307953745310897e-12,16.73120135105637,False,train,260
DS06,train,4,40,57.272434,7.60491669637986e-12,17.8305633518585,False,train,261
DS06,train,4,41,51.761623,3.3306690738754696e-16,12.561449836803888,False,train,262
DS06,train,4,42,42.698345,3.5915302953881682e-09,22.53044726627396,False,train,263
DS06,train,4,43,52.022125,8.548717289613705e-15,14.031537716616873,False,train,264
DS06,train,4,44,49.058647,2.90456436680131e-10,20.42753722116089,False,train,265
DS06,train,4,45,54.047302,3.371747325786601e-13,15.943426280385149,False,train,266
DS06,train,4,46,54.78295,1.9351409363821404e-11,18.452336921988604,False,train,267
DS06,train,4,47,55.938347,0.0,9.81089283135779,False,train,268
DS06,train,4,48,49.930176,1.7942047847441242e-10,20.05603335788709,False,train,269
DS06,train,4,49,50.382206,0.0,9.858823821583885,False,train,270
DS06,train,4,50,42.691925,9.706890402583213e-09,23.44665308930189,False,train,271
DS06,train,4,51,47.27127,2.181334414208536e-07,26.696770610526517,False,train,272
DS06,train,4,52,42.923122,2.030728598612086e-07,26.61461434954026,False,train,273
DS06,train,4,53,44.568615,2.0139774492555773e-07,26.605127560295188,False,train,274
DS06,train,4,54,40.622124,2.089439732344545e-12,17.014945911739574,False,train,275
DS06,train,4,55,34.321148,3.3781091257623075e-09,22.475680938902272,False,train,276
DS06,train,4,56,38.16509,4.6114700946731086e-10,20.792966013990355,False,train,277
DS06,train,4,57,32.70644,3.631522520475272e-07,27.29362772053336,False,train,278
DS06,train,4,58,32.557133,7.138734048339758e-14,15.09803135687642,False,train,279
DS06,train,4,59,29.511786,4.858849989020085e-10,20.834839869065803,False,train,280
DS06,train,4,60,32.266613,4.784951324054987e-10,20.82254663921856,False,train,281
DS06,train,4,61,28.831766,7.111544686466685e-11,19.367710501738607,False,train,282
DS06,train,4,62,32.64116,1.3353207428679069e-11,18.20197642299889,False,train,283
DS06,train,4,63,29.10276,7.148266423229187e-10,21.147856231470143,False,train,284
DS06,train,4,64,26.54642,9.936496070395152e-14,15.27343347166827,False,train,285
DS06,train,4,65,23.345064,6.057778945134373e-09,23.00562950311897,False,train,286
DS06,train,4,66,25.610855,7.330023255036622e-10,21.16843927678944,False,train,287
DS06,train,4,67,23.305737,1.0838252517686442e-09,21.49267997180709,False,train,288
DS06,train,4,68,23.70304,5.127964719520151e-11,19.132112904009453,False,train,289
DS06,train,4,69,18.914175,9.347886131827464e-09,23.41095569492813,False,train,290
DS06,train,4,70,19.956907,3.421392058555739e-10,20.55597847513655,False,train,291
DS06,train,4,71,19.222965,1.0858656196433003e-09,21.494255945148247,False,train,292
DS06,train,4,72,16.120361,2.661275648740969e-07,26.92721018920045,False,train,293
DS06,train,4,73,17.100863,1.6516577328040682e-08,23.958675623805348,False,train,294
DS06,train,4,74,18.57962,5.551115123125784e-16,12.804659538187792,False,train,295
DS06,train,4,75,16.825672,2.770376931193752e-07,26.974139691481525,False,train,296
DS06,train,4,76,14.383283,3.4015235073070466e-10,20.55139145949131,False,train,297
DS06,train,4,77,12.120545,6.712246758411311e-09,23.10056611699038,False,train,298
DS06,train,4,78,12.680015,2.4161783684917278e-12,17.10424061434948,False,train,299
DS06,train,4,79,9.662772,7.031294657622311e-09,23.143724163324706,False,train,300
DS06,train,4,80,8.125441,1.4367653160540783e-06,29.0129541081737,False,train,301
DS06,train,4,81,7.343533,4.453159029305098e-07,27.538291021650416,False,train,302
DS06,train,4,82,5.6445737,2.3124435366561613e-07,26.76408795849622,False,train,303
DS06,train,4,83,5.307446,1.6819223741526557e-05,32.56598074454962,False,train,304
DS06,train,4,84,4.211363,0.0009734132837534,40.45468341861877,False,train,305
DS06,train,4,85,3.2411144,0.0349431298026042,51.83141586384843,False,train,306
DS06,train,4,86,2.3461833,0.2927418503529644,65.02176555197144,False,train,307
DS06,train,4,87,1.5846322,0.929031241083766,90.32787864798206,False,train,308
DS06,train,5,1,79.52562,0.0,9.825960809506212,False,train,309
DS06,train,5,2,72.292534,3.11750625314744e-13,15.899446209282644,False,train,310
DS06,train,5,3,82.241905,2.0460078076212082e-10,20.15639223686613,False,train,311
DS06,train,5,4,54.055958,4.955396215589048e-08,25.07042339828316,False,train,312
DS06,train,5,5,68.30289,1.1628682616837693e-07,25.9874660956134,False,train,313
DS06,train,5,6,70.148605,5.265899827300302e-09,22.8768927993259,False,train,314
DS06,train,5,7,76.78782,0.0,9.707647143055254,False,train,315
DS06,train,5,8,65.78012,3.660876118916079e-06,30.28408215631697,False,train,316
DS06,train,5,9,69.547745,7.708722549182312e-12,17.839393787639736,False,train,317
DS06,train,5,10,58.541233,2.3697557249846568e-08,24.31580308685348,False,train,318
DS06,train,5,11,66.936874,1.1795564525129976e-11,18.119280342774147,False,train,319
DS06,train,5,12,78.610466,1.9501567027901959e-10,20.119647183734727,False,train,320
DS06,train,5,13,66.993164,1.1100797503438288e-08,23.57439710390192,False,train,321
DS06,train,5,14,65.601166,4.304277823052871e-09,22.693398596847157,False,train,322
DS06,train,5,15,70.050644,6.797428842020281e-09,23.11227486790171,False,train,323
DS06,train,5,16,70.74467,5.12236919547604e-11,19.131332237720397,False,train,324
DS06,train,5,17,60.40285,3.156207161181257e-07,27.127315138974424,False,train,325
DS06,train,5,18,66.82581,1.4199752484955752e-13,15.465421834186198,False,train,326
DS06,train,5,19,68.80992,3.371747325786601e-13,15.943519979966922,False,train,327
DS06,train,5,20,66.52939,1.8772973531255846e-07,26.52484461568922,False,train,328
DS06,train,5,21,61.482697,7.850164962519557e-12,17.851240880342885,False,train,329
DS06,train,5,22,76.08715,0.0,10.50713507156999,False,train,330
DS06,train,5,23,70.4497,3.6929304059185597e-10,20.616257551515037,False,train,331
DS06,train,5,24,64.47684,2.220446049250313e-16,12.398455523403584,False,train,332
DS06,train,5,25,68.84298,2.811084698350897e-13,15.84143367433721,False,train,333
DS06,train,5,26,69.8253,1.31101018929769e-10,19.81899786561658,False,train,334
DS06,train,5,27,56.52525,1.3336365678462414e-08,23.75071531152972,False,train,335
DS06,train,5,28,62.179634,4.097221367738158e-07,27.437949920184558,False,train,336
DS06,train,5,29,64.26407,3.329891917758232e-12,17.303473646891945,False,train,337
DS06,train,5,30,57.34871,9.191346210912776e-06,31.62784579508906,False,train,338
DS06,train,5,31,57.044613,1.3877787807814455e-14,14.265079900884253,False,train,339
DS06,train,5,32,62.770836,9.68714219951039e-10,21.39888866137776,False,train,340
DS06,train,5,33,59.458187,6.431146726271209e-10,21.06149849359861,False,train,341
DS06,train,5,34,60.687485,1.2989609388114334e-13,15.417326546656438,False,train,342
DS06,train,5,35,46.092953,3.213744492747139e-09,22.43123035236718,False,train,343
DS06,train,5,36,57.988174,7.065701909114708e-07,28.104937270612723,False,train,344
DS06,train,5,37,46.795544,2.109247210224652e-08,24.19974995715046,False,train,345
DS06,train,5,38,53.438057,3.428912709324549e-10,20.55770809162763,False,train,346
DS06,train,5,39,64.5804,2.971178858501844e-12,17.232338611524654,False,train,347
DS06,train,5,40,54.748,7.846715499582047e-10,21.224418240201004,False,train,348
DS06,train,5,41,53.868195,3.276845944588658e-07,27.17163138109849,False,train,349
