model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
XGBoost_r89_BAG_L1_FULL,-0.14259690792229182,,root_mean_squared_error,0.02592182159423828,,1.4232711791992188,0.02592182159423828,,1.4232711791992188,1,True,107
LightGBM_r131_BAG_L1_FULL,-0.18663344217467023,,root_mean_squared_error,0.0787057876586914,,4.449232578277588,0.0787057876586914,,4.449232578277588,1,True,97
LightGBM_r161_BAG_L1_FULL,-0.2295182965074162,,root_mean_squared_error,0.08792257308959961,,3.9689953327178955,0.08792257308959961,,3.9689953327178955,1,True,116
LightGBMXT_BAG_L1_FULL,-0.23603547861001004,,root_mean_squared_error,0.08793902397155762,,2.9273383617401123,0.08793902397155762,,2.9273383617401123,1,True,88
LightGBM_BAG_L1_FULL,-0.2362396104305866,,root_mean_squared_error,0.02725076675415039,,4.019301891326904,0.02725076675415039,,4.019301891326904,1,True,89
LightGBM_r121_BAG_L1_FULL,-0.2366897147206414,,root_mean_squared_error,0.07310771942138672,,6.160005807876587,0.07310771942138672,,6.160005807876587,1,True,154
LightGBM_r196_BAG_L1_FULL,-0.45397047868132995,,root_mean_squared_error,0.3689444065093994,,13.96679401397705,0.3689444065093994,,13.96679401397705,1,True,119
LightGBM_r130_BAG_L1_FULL,-0.6476010502290367,,root_mean_squared_error,0.04304766654968262,,1.3722796440124512,0.04304766654968262,,1.3722796440124512,1,True,109
XGBoost_r31_BAG_L1_FULL,-0.9252622672706137,,root_mean_squared_error,0.08520388603210449,,6.6042304039001465,0.08520388603210449,,6.6042304039001465,1,True,146
LightGBM_r135_BAG_L1_FULL,-1.012610379861677,,root_mean_squared_error,0.03959822654724121,,1.3997962474822998,0.03959822654724121,,1.3997962474822998,1,True,150
LightGBM_r30_BAG_L1_FULL,-1.0615308481300825,,root_mean_squared_error,0.14136576652526855,,4.925262928009033,0.14136576652526855,,4.925262928009033,1,True,140
LightGBM_r94_BAG_L1_FULL,-1.3214958458162804,,root_mean_squared_error,0.06498575210571289,,2.6446774005889893,0.06498575210571289,,2.6446774005889893,1,True,133
NeuralNetTorch_BAG_L1_FULL,-2.368242282956183,,root_mean_squared_error,0.03614187240600586,,8.11275577545166,0.03614187240600586,,8.11275577545166,1,True,94
NeuralNetTorch_r86_BAG_L1_FULL,-3.173473972823821,,root_mean_squared_error,0.02097344398498535,,4.55628776550293,0.02097344398498535,,4.55628776550293,1,True,110
LightGBM_r96_BAG_L1_FULL,-4.131622301657879,,root_mean_squared_error,0.08555483818054199,,2.0307528972625732,0.08555483818054199,,2.0307528972625732,1,True,99
NeuralNetTorch_r71_BAG_L1_FULL,-4.230016626874589,,root_mean_squared_error,0.016263246536254883,,4.604861497879028,0.016263246536254883,,4.604861497879028,1,True,143
NeuralNetTorch_r22_BAG_L1_FULL,-4.8823625373738055,,root_mean_squared_error,0.019388437271118164,,10.065080165863037,0.019388437271118164,,10.065080165863037,1,True,100
RandomForest_r195_BAG_L1_FULL,-5.63681381933354,,root_mean_squared_error,0.11850214004516602,,1.5188584327697754,0.11850214004516602,,1.5188584327697754,1,True,104
NeuralNetTorch_r31_BAG_L1_FULL,-5.645266946037477,,root_mean_squared_error,0.018114328384399414,,3.113901376724243,0.018114328384399414,,3.113901376724243,1,True,136
RandomForest_r16_BAG_L1_FULL,-5.699530425355569,,root_mean_squared_error,0.10693669319152832,,1.8832991123199463,0.10693669319152832,,1.8832991123199463,1,True,160
RandomForestMSE_BAG_L1_FULL,-5.699530425355569,,root_mean_squared_error,0.12835121154785156,,1.8894715309143066,0.12835121154785156,,1.8894715309143066,1,True,90
ExtraTreesMSE_BAG_L1_FULL,-5.823065346928399,,root_mean_squared_error,0.11171340942382812,,0.7075879573822021,0.11171340942382812,,0.7075879573822021,1,True,91
ExtraTrees_r197_BAG_L1_FULL,-5.823065346928399,,root_mean_squared_error,0.11589574813842773,,0.854400634765625,0.11589574813842773,,0.854400634765625,1,True,157
NeuralNetTorch_r143_BAG_L1_FULL,-5.83969439198044,,root_mean_squared_error,0.025450944900512695,,14.032718420028687,0.025450944900512695,,14.032718420028687,1,True,134
NeuralNetTorch_r121_BAG_L1_FULL,-5.860342395077739,,root_mean_squared_error,0.021401405334472656,,9.068239450454712,0.021401405334472656,,9.068239450454712,1,True,158
NeuralNetTorch_r135_BAG_L1_FULL,-5.880617982552667,,root_mean_squared_error,0.0242617130279541,,12.601777076721191,0.0242617130279541,,12.601777076721191,1,True,162
WeightedEnsemble_L2_FULL,-5.880617982552667,,root_mean_squared_error,0.028666019439697266,,12.612825393676758,0.004404306411743164,,0.011048316955566406,2,True,174
NeuralNetTorch_r185_BAG_L1_FULL,-5.97581323505719,,root_mean_squared_error,0.023335933685302734,,5.984546422958374,0.023335933685302734,,5.984546422958374,1,True,147
ExtraTrees_r42_BAG_L1_FULL,-6.046273132237154,,root_mean_squared_error,0.12733078002929688,,0.7054088115692139,0.12733078002929688,,0.7054088115692139,1,True,102
RandomForest_r39_BAG_L1_FULL,-6.256175149266316,,root_mean_squared_error,0.11290907859802246,,1.2959082126617432,0.11290907859802246,,1.2959082126617432,1,True,120
NeuralNetTorch_r197_BAG_L1_FULL,-6.37634709785352,,root_mean_squared_error,0.01804184913635254,,8.176799058914185,0.01804184913635254,,8.176799058914185,1,True,127
RandomForest_r166_BAG_L1_FULL,-6.486153996428116,,root_mean_squared_error,0.1190340518951416,,0.8673367500305176,0.1190340518951416,,0.8673367500305176,1,True,145
NeuralNetTorch_r79_BAG_L1_FULL,-6.841650608277629,,root_mean_squared_error,0.022531509399414062,,8.765859842300415,0.022531509399414062,,8.765859842300415,1,True,96
ExtraTrees_r49_BAG_L1_FULL,-7.06057289883508,,root_mean_squared_error,0.11455297470092773,,0.7287530899047852,0.11455297470092773,,0.7287530899047852,1,True,128
RandomForest_r15_BAG_L1_FULL,-7.220051718276785,,root_mean_squared_error,0.0945887565612793,,1.1814942359924316,0.0945887565612793,,1.1814942359924316,1,True,149
NeuralNetTorch_r36_BAG_L1_FULL,-7.809047563814065,,root_mean_squared_error,0.020531177520751953,,10.40224552154541,0.020531177520751953,,10.40224552154541,1,True,165
NeuralNetFastAI_r134_BAG_L1_FULL,-7.818778718171461,,root_mean_squared_error,0.028614282608032227,,5.668898820877075,0.028614282608032227,,5.668898820877075,1,True,131
NeuralNetFastAI_r95_BAG_L1_FULL,-7.9149984541225065,,root_mean_squared_error,0.025727510452270508,,1.0969831943511963,0.025727510452270508,,1.0969831943511963,1,True,121
NeuralNetTorch_r14_BAG_L1_FULL,-8.017182959254047,,root_mean_squared_error,0.018585205078125,,3.0115127563476562,0.018585205078125,,3.0115127563476562,1,True,115
NeuralNetTorch_r41_BAG_L1_FULL,-8.0513757591984,,root_mean_squared_error,0.02113509178161621,,4.2831621170043945,0.02113509178161621,,4.2831621170043945,1,True,122
NeuralNetTorch_r1_BAG_L1_FULL,-8.141611771395054,,root_mean_squared_error,0.022768735885620117,,8.906073808670044,0.022768735885620117,,8.906073808670044,1,True,172
NeuralNetFastAI_r187_BAG_L1_FULL,-8.213729629615655,,root_mean_squared_error,0.028284311294555664,,4.6810784339904785,0.028284311294555664,,4.6810784339904785,1,True,167
NeuralNetFastAI_r127_BAG_L1_FULL,-8.687230483848884,,root_mean_squared_error,0.026674270629882812,,2.242924928665161,0.026674270629882812,,2.242924928665161,1,True,159
NeuralNetTorch_r135_BAG_L1,-8.690091422825569,-8.690091422825569,root_mean_squared_error,0.17003154754638672,0.17182111740112305,122.15105986595154,0.17003154754638672,0.17182111740112305,122.15105986595154,1,True,75
WeightedEnsemble_L2,-8.690091422825569,-8.690091422825569,root_mean_squared_error,0.17504596710205078,0.17230868339538574,122.1621081829071,0.0050144195556640625,0.0004875659942626953,0.011048316955566406,2,True,87
NeuralNetTorch_r30_BAG_L1,-8.752932128748508,-8.752932128748508,root_mean_squared_error,0.16695261001586914,0.17505812644958496,114.94478297233582,0.16695261001586914,0.17505812644958496,114.94478297233582,1,True,21
NeuralNetTorch_r158_BAG_L1,-8.758631494559554,-8.758631494559554,root_mean_squared_error,0.16814446449279785,0.1719989776611328,57.10553765296936,0.16814446449279785,0.1719989776611328,57.10553765296936,1,True,38
RandomForest_r127_BAG_L1_FULL,-8.864116687696145,,root_mean_squared_error,0.10112714767456055,,1.3133461475372314,0.10112714767456055,,1.3133461475372314,1,True,130
NeuralNetFastAI_r145_BAG_L1_FULL,-9.037017376254761,,root_mean_squared_error,0.025751113891601562,,1.1389460563659668,0.025751113891601562,,1.1389460563659668,1,True,106
NeuralNetTorch_r36_BAG_L1,-9.062012735708306,-9.062012735708306,root_mean_squared_error,0.13879656791687012,0.12929749488830566,98.88954091072083,0.13879656791687012,0.12929749488830566,98.88954091072083,1,True,78
NeuralNetFastAI_r69_BAG_L1_FULL,-9.19441556955361,,root_mean_squared_error,0.02119922637939453,,0.6868095397949219,0.02119922637939453,,0.6868095397949219,1,True,152
NeuralNetTorch_r22_BAG_L1,-9.388460836417615,-9.388460836417615,root_mean_squared_error,0.15655779838562012,0.1275312900543213,98.94041728973389,0.15655779838562012,0.1275312900543213,98.94041728973389,1,True,13
NeuralNetTorch_r158_BAG_L1_FULL,-9.503613144282683,,root_mean_squared_error,0.023181915283203125,,5.1444079875946045,0.023181915283203125,,5.1444079875946045,1,True,125
NeuralNetTorch_r31_BAG_L1,-9.542042851141893,-9.542042851141893,root_mean_squared_error,0.13096833229064941,0.12273120880126953,34.48128271102905,0.13096833229064941,0.12273120880126953,34.48128271102905,1,True,49
NeuralNetTorch_r87_BAG_L1,-9.545587996792392,-9.545587996792392,root_mean_squared_error,0.13930916786193848,0.1340928077697754,56.517581939697266,0.13930916786193848,0.1340928077697754,56.517581939697266,1,True,55
NeuralNetTorch_r30_BAG_L1_FULL,-9.645609001959198,,root_mean_squared_error,0.023928165435791016,,11.679134368896484,0.023928165435791016,,11.679134368896484,1,True,108
NeuralNetFastAI_r111_BAG_L1_FULL,-9.700862536899354,,root_mean_squared_error,0.026615619659423828,,2.3380839824676514,0.026615619659423828,,2.3380839824676514,1,True,135
NeuralNetTorch_r71_BAG_L1,-9.733690935184846,-9.733690935184846,root_mean_squared_error,0.10901331901550293,0.11477065086364746,46.11384177207947,0.10901331901550293,0.11477065086364746,46.11384177207947,1,True,56
NeuralNetTorch_r197_BAG_L1,-9.947391150490475,-9.947391150490475,root_mean_squared_error,0.13123345375061035,0.11406230926513672,60.977641105651855,0.13123345375061035,0.11406230926513672,60.977641105651855,1,True,40
NeuralNetFastAI_r143_BAG_L1_FULL,-10.103538808560332,,root_mean_squared_error,0.028707027435302734,,4.091398477554321,0.028707027435302734,,4.091398477554321,1,True,117
NeuralNetTorch_r79_BAG_L1,-10.17961686712828,-10.17961686712828,root_mean_squared_error,0.14940595626831055,0.15927577018737793,89.17030000686646,0.14940595626831055,0.15927577018737793,89.17030000686646,1,True,9
NeuralNetFastAI_r88_BAG_L1,-10.239624831698645,-10.239624831698645,root_mean_squared_error,0.1945815086364746,0.18918681144714355,32.79188299179077,0.1945815086364746,0.18918681144714355,32.79188299179077,1,True,52
NeuralNetFastAI_r37_BAG_L1,-10.298858586210406,-10.298858586210406,root_mean_squared_error,0.2232532501220703,0.22103357315063477,34.952698707580566,0.2232532501220703,0.22103357315063477,34.952698707580566,1,True,39
NeuralNetTorch_r89_BAG_L1,-10.31655466720178,-10.31655466720178,root_mean_squared_error,0.16722869873046875,0.1388094425201416,108.10638093948364,0.16722869873046875,0.1388094425201416,108.10638093948364,1,True,86
NeuralNetFastAI_r138_BAG_L1_FULL,-10.322020363755557,,root_mean_squared_error,0.03904128074645996,,1.759286642074585,0.03904128074645996,,1.759286642074585,1,True,153
NeuralNetFastAI_r102_BAG_L1,-10.52819361283365,-10.52819361283365,root_mean_squared_error,0.1961381435394287,0.1847248077392578,21.08219027519226,0.1961381435394287,0.1847248077392578,21.08219027519226,1,True,16
NeuralNetTorch_r41_BAG_L1,-10.528738080630955,-10.528738080630955,root_mean_squared_error,0.14841556549072266,0.14014625549316406,46.346861600875854,0.14841556549072266,0.14014625549316406,46.346861600875854,1,True,35
NeuralNetTorch_r89_BAG_L1_FULL,-10.600533081592513,,root_mean_squared_error,0.019309520721435547,,11.108568668365479,0.019309520721435547,,11.108568668365479,1,True,173
ExtraTrees_r172_BAG_L1_FULL,-10.629988367688956,,root_mean_squared_error,0.09170031547546387,,0.6579151153564453,0.09170031547546387,,0.6579151153564453,1,True,113
NeuralNetFastAI_r127_BAG_L1,-10.788155885239721,-10.788155885239721,root_mean_squared_error,0.21140623092651367,0.19138193130493164,17.903425693511963,0.21140623092651367,0.19138193130493164,17.903425693511963,1,True,72
NeuralNetTorch_r76_BAG_L1_FULL,-10.945299640677614,,root_mean_squared_error,0.017121315002441406,,0.8268477916717529,0.017121315002441406,,0.8268477916717529,1,True,156
NeuralNetTorch_r87_BAG_L1_FULL,-10.962078422999022,,root_mean_squared_error,0.02220892906188965,,5.467040300369263,0.02220892906188965,,5.467040300369263,1,True,142
ExtraTrees_r178_BAG_L1_FULL,-11.034008886919585,,root_mean_squared_error,0.11159324645996094,,0.7510340213775635,0.11159324645996094,,0.7510340213775635,1,True,144
NeuralNetTorch_r1_BAG_L1,-11.039622644600637,-11.039622644600637,root_mean_squared_error,0.15842652320861816,0.16381049156188965,88.07258081436157,0.15842652320861816,0.16381049156188965,88.07258081436157,1,True,85
NeuralNetFastAI_r65_BAG_L1_FULL,-11.158832985275318,,root_mean_squared_error,0.025963544845581055,,2.920720100402832,0.025963544845581055,,2.920720100402832,1,True,138
NeuralNetTorch_r143_BAG_L1,-11.27090131549505,-11.27090131549505,root_mean_squared_error,0.17465710639953613,0.19436192512512207,140.41432642936707,0.17465710639953613,0.19436192512512207,140.41432642936707,1,True,47
ExtraTrees_r126_BAG_L1_FULL,-11.331426782058822,,root_mean_squared_error,0.10143113136291504,,0.6978087425231934,0.10143113136291504,,0.6978087425231934,1,True,164
NeuralNetFastAI_r134_BAG_L1,-11.41777942350916,-11.41777942350916,root_mean_squared_error,0.23306632041931152,0.21548247337341309,42.25153350830078,0.23306632041931152,0.21548247337341309,42.25153350830078,1,True,44
NeuralNetFastAI_r187_BAG_L1,-11.482757290303686,-11.482757290303686,root_mean_squared_error,0.21451568603515625,0.21064305305480957,32.870710134506226,0.21451568603515625,0.21064305305480957,32.870710134506226,1,True,80
NeuralNetFastAI_r11_BAG_L1_FULL,-11.501761708562368,,root_mean_squared_error,0.028067827224731445,,1.28359055519104,0.028067827224731445,,1.28359055519104,1,True,111
NeuralNetFastAI_BAG_L1_FULL,-11.706306735145334,,root_mean_squared_error,0.024671554565429688,,0.5397226810455322,0.024671554565429688,,0.5397226810455322,1,True,92
NeuralNetTorch_r121_BAG_L1,-11.806048754201365,-11.806048754201365,root_mean_squared_error,0.17733550071716309,0.15357351303100586,98.54510116577148,0.17733550071716309,0.15357351303100586,98.54510116577148,1,True,71
NeuralNetTorch_r185_BAG_L1,-12.00637954114445,-12.00637954114445,root_mean_squared_error,0.1658942699432373,0.16019988059997559,60.20547533035278,0.1658942699432373,0.16019988059997559,60.20547533035278,1,True,60
NeuralNetFastAI_r156_BAG_L1_FULL,-12.232598711506023,,root_mean_squared_error,0.025008678436279297,,2.83801007270813,0.025008678436279297,,2.83801007270813,1,True,118
NeuralNetTorch_r86_BAG_L1,-12.418806139111242,-12.418806139111242,root_mean_squared_error,0.1341414451599121,0.13689541816711426,52.42396306991577,0.1341414451599121,0.13689541816711426,52.42396306991577,1,True,23
NeuralNetTorch_r19_BAG_L1_FULL,-12.453024186477158,,root_mean_squared_error,0.017544984817504883,,1.0109968185424805,0.017544984817504883,,1.0109968185424805,1,True,168
NeuralNetFastAI_r172_BAG_L1,-12.4568388018788,-12.4568388018788,root_mean_squared_error,0.18877720832824707,0.18023443222045898,20.56880521774292,0.18877720832824707,0.18023443222045898,20.56880521774292,1,True,68
NeuralNetFastAI_r143_BAG_L1,-12.599638785835324,-12.599638785835324,root_mean_squared_error,0.21550393104553223,0.20023155212402344,31.09337568283081,0.21550393104553223,0.20023155212402344,31.09337568283081,1,True,30
NeuralNetFastAI_r111_BAG_L1,-12.708273506740829,-12.708273506740829,root_mean_squared_error,0.21805238723754883,0.2292194366455078,16.59158420562744,0.21805238723754883,0.2292194366455078,16.59158420562744,1,True,48
NeuralNetFastAI_r95_BAG_L1,-12.802375573657706,-12.802375573657706,root_mean_squared_error,0.16188979148864746,0.22422051429748535,8.49399471282959,0.16188979148864746,0.22422051429748535,8.49399471282959,1,True,34
NeuralNetFastAI_r156_BAG_L1,-12.825573247794129,-12.825573247794129,root_mean_squared_error,0.21710801124572754,0.2098696231842041,30.21999764442444,0.21710801124572754,0.2098696231842041,30.21999764442444,1,True,31
NeuralNetFastAI_r160_BAG_L1_FULL,-12.849327483048858,,root_mean_squared_error,0.02408623695373535,,0.8499162197113037,0.02408623695373535,,0.8499162197113037,1,True,148
NeuralNetTorch_r76_BAG_L1,-13.137489729601764,-13.137489729601764,root_mean_squared_error,0.1179354190826416,0.1136772632598877,11.03066611289978,0.1179354190826416,0.1136772632598877,11.03066611289978,1,True,69
NeuralNetTorch_r14_BAG_L1,-13.22063594865492,-13.22063594865492,root_mean_squared_error,0.12064027786254883,0.11605119705200195,30.493711709976196,0.12064027786254883,0.11605119705200195,30.493711709976196,1,True,28
NeuralNetTorch_r19_BAG_L1,-13.280761064653001,-13.280761064653001,root_mean_squared_error,0.11723494529724121,0.11634635925292969,12.457643270492554,0.11723494529724121,0.11634635925292969,12.457643270492554,1,True,81
NeuralNetFastAI_r145_BAG_L1,-13.331077159386538,-13.331077159386538,root_mean_squared_error,0.16350793838500977,0.15633583068847656,8.210661172866821,0.16350793838500977,0.15633583068847656,8.210661172866821,1,True,19
NeuralNetTorch_BAG_L1,-13.403530555776868,-13.403530555776868,root_mean_squared_error,0.14340496063232422,0.13989830017089844,78.04693365097046,0.14340496063232422,0.13989830017089844,78.04693365097046,1,True,7
NeuralNetFastAI_r138_BAG_L1,-13.664699581941385,-13.664699581941385,root_mean_squared_error,0.18128705024719238,0.1710216999053955,13.532795429229736,0.18128705024719238,0.1710216999053955,13.532795429229736,1,True,66
NeuralNetFastAI_r100_BAG_L1_FULL,-13.714107780440283,,root_mean_squared_error,0.03208279609680176,,3.5315451622009277,0.03208279609680176,,3.5315451622009277,1,True,166
NeuralNetFastAI_r69_BAG_L1,-14.087855955644834,-14.087855955644834,root_mean_squared_error,0.17685508728027344,0.1478428840637207,5.182125806808472,0.17685508728027344,0.1478428840637207,5.182125806808472,1,True,65
NeuralNetFastAI_r100_BAG_L1,-14.456425796625929,-14.456425796625929,root_mean_squared_error,0.23111844062805176,0.22649812698364258,34.53749752044678,0.23111844062805176,0.22649812698364258,34.53749752044678,1,True,79
NeuralNetFastAI_r191_BAG_L1,-14.848627349916056,-14.848627349916056,root_mean_squared_error,0.16906166076660156,0.17130422592163086,10.373319864273071,0.16906166076660156,0.17130422592163086,10.373319864273071,1,True,11
NeuralNetFastAI_BAG_L1,-15.037794661040703,-15.037794661040703,root_mean_squared_error,0.14955663681030273,0.14569664001464844,6.150634765625,0.14955663681030273,0.14569664001464844,6.150634765625,1,True,5
NeuralNetFastAI_r65_BAG_L1,-15.188643771997555,-15.188643771997555,root_mean_squared_error,0.19193696975708008,0.18672490119934082,25.2826087474823,0.19193696975708008,0.18672490119934082,25.2826087474823,1,True,51
NeuralNetFastAI_r11_BAG_L1,-15.440832271402684,-15.440832271402684,root_mean_squared_error,0.18510079383850098,0.163252592086792,9.864134311676025,0.18510079383850098,0.163252592086792,9.864134311676025,1,True,24
NeuralNetFastAI_r102_BAG_L1_FULL,-15.461754892814321,,root_mean_squared_error,0.02692580223083496,,2.589514970779419,0.02692580223083496,,2.589514970779419,1,True,103
LightGBM_r15_BAG_L1,-15.579546894060668,-15.579546894060668,root_mean_squared_error,0.802729606628418,0.6896390914916992,49.021774768829346,0.802729606628418,0.6896390914916992,49.021774768829346,1,True,37
LightGBM_r143_BAG_L1,-15.636086526851265,-15.636086526851265,root_mean_squared_error,0.5470609664916992,0.48813915252685547,39.01687955856323,0.5470609664916992,0.48813915252685547,39.01687955856323,1,True,42
LightGBM_BAG_L1,-15.701587883861226,-15.701587883861226,root_mean_squared_error,0.13304495811462402,0.12285423278808594,10.082666873931885,0.13304495811462402,0.12285423278808594,10.082666873931885,1,True,2
NeuralNetFastAI_r4_BAG_L1,-15.724589169456483,-15.724589169456483,root_mean_squared_error,0.14430689811706543,0.1448502540588379,5.031390905380249,0.14430689811706543,0.1448502540588379,5.031390905380249,1,True,76
LightGBM_r131_BAG_L1,-15.80743182915119,-15.80743182915119,root_mean_squared_error,0.43409299850463867,0.45654845237731934,30.989895820617676,0.43409299850463867,0.45654845237731934,30.989895820617676,1,True,10
NeuralNetFastAI_r194_BAG_L1_FULL,-15.893601700335985,,root_mean_squared_error,0.02400827407836914,,0.4944448471069336,0.02400827407836914,,0.4944448471069336,1,True,161
XGBoost_r95_BAG_L1,-15.930428420070626,-15.930428420070626,root_mean_squared_error,0.3243563175201416,0.26543283462524414,28.586584091186523,0.3243563175201416,0.26543283462524414,28.586584091186523,1,True,82
LightGBM_r161_BAG_L1,-16.00825443848777,-16.00825443848777,root_mean_squared_error,0.4446730613708496,0.4478569030761719,38.9282968044281,0.4446730613708496,0.4478569030761719,38.9282968044281,1,True,29
XGBoost_r22_BAG_L1,-16.039570191482813,-16.039570191482813,root_mean_squared_error,0.23675823211669922,0.23121047019958496,18.485292673110962,0.23675823211669922,0.23121047019958496,18.485292673110962,1,True,64
LightGBM_r121_BAG_L1,-16.12735723344313,-16.12735723344313,root_mean_squared_error,0.37111377716064453,0.39857935905456543,29.134543895721436,0.37111377716064453,0.39857935905456543,29.134543895721436,1,True,67
XGBoost_r89_BAG_L1,-16.20046049616927,-16.20046049616927,root_mean_squared_error,0.23966288566589355,0.23008346557617188,15.536351680755615,0.23966288566589355,0.23008346557617188,15.536351680755615,1,True,20
XGBoost_r31_BAG_L1,-16.21853701083195,-16.21853701083195,root_mean_squared_error,0.7260911464691162,0.7383153438568115,66.7931158542633,0.7260911464691162,0.7383153438568115,66.7931158542633,1,True,59
XGBoost_BAG_L1,-16.377999888745624,-16.377999888745624,root_mean_squared_error,0.23151731491088867,0.20165657997131348,21.58785581588745,0.23151731491088867,0.20165657997131348,21.58785581588745,1,True,6
LightGBM_r30_BAG_L1,-16.424847943374004,-16.424847943374004,root_mean_squared_error,0.8298442363739014,0.8645823001861572,45.1387414932251,0.8298442363739014,0.8645823001861572,45.1387414932251,1,True,53
XGBoost_r194_BAG_L1,-16.43941962679752,-16.43941962679752,root_mean_squared_error,0.24248886108398438,0.23645377159118652,24.275539875030518,0.24248886108398438,0.23645377159118652,24.275539875030518,1,True,25
XGBoost_r49_BAG_L1,-16.523274028887926,-16.523274028887926,root_mean_squared_error,0.321380615234375,0.3100733757019043,36.68735671043396,0.321380615234375,0.3100733757019043,36.68735671043396,1,True,54
LightGBM_r135_BAG_L1,-16.53763862845954,-16.53763862845954,root_mean_squared_error,0.24602317810058594,0.22033095359802246,13.558934926986694,0.24602317810058594,0.22033095359802246,13.558934926986694,1,True,63
LightGBMXT_BAG_L1,-16.635366227210874,-16.635366227210874,root_mean_squared_error,0.5947380065917969,0.5946304798126221,27.63416862487793,0.5947380065917969,0.5946304798126221,27.63416862487793,1,True,1
LightGBM_r42_BAG_L1,-16.642372438588225,-16.642372438588225,root_mean_squared_error,0.7255949974060059,0.7452816963195801,36.424715757369995,0.7255949974060059,0.7452816963195801,36.424715757369995,1,True,84
NeuralNetFastAI_r88_BAG_L1_FULL,-16.693632337460233,,root_mean_squared_error,0.027265310287475586,,2.64521861076355,0.027265310287475586,,2.64521861076355,1,True,139
NeuralNetFastAI_r191_BAG_L1_FULL,-16.73483340455882,,root_mean_squared_error,0.02514171600341797,,0.9054985046386719,0.02514171600341797,,0.9054985046386719,1,True,98
LightGBM_r130_BAG_L1,-16.8177435612619,-16.8177435612619,root_mean_squared_error,0.25421881675720215,0.2502405643463135,13.449033737182617,0.25421881675720215,0.2502405643463135,13.449033737182617,1,True,22
LightGBM_r196_BAG_L1,-16.81901856033281,-16.81901856033281,root_mean_squared_error,1.8717174530029297,2.1922097206115723,94.30868792533875,1.8717174530029297,2.1922097206115723,94.30868792533875,1,True,32
LightGBM_r188_BAG_L1,-16.834054506539736,-16.834054506539736,root_mean_squared_error,1.7554590702056885,2.292154550552368,96.76325726509094,1.7554590702056885,2.292154550552368,96.76325726509094,1,True,18
NeuralNetFastAI_r103_BAG_L1_FULL,-16.855178297898874,,root_mean_squared_error,0.023505210876464844,,0.5156025886535645,0.023505210876464844,,0.5156025886535645,1,True,114
XGBoost_r98_BAG_L1,-16.877865685397975,-16.877865685397975,root_mean_squared_error,1.0624771118164062,0.9377877712249756,183.08885526657104,1.0624771118164062,0.9377877712249756,183.08885526657104,1,True,36
XGBoost_r33_BAG_L1,-16.915101669733325,-16.915101669733325,root_mean_squared_error,0.44803428649902344,0.43790292739868164,88.08720183372498,0.44803428649902344,0.43790292739868164,88.08720183372498,1,True,14
XGBoost_r34_BAG_L1,-16.941769655028818,-16.941769655028818,root_mean_squared_error,0.31436848640441895,0.3174118995666504,41.62333154678345,0.31436848640441895,0.3174118995666504,41.62333154678345,1,True,83
