dataset_id,split,engine_id,cycle,anomaly_score
FD003,train,1,101,0.3993056151597056
FD003,train,1,102,0.36813580654917216
FD003,train,1,103,0.3734450036336752
FD003,train,1,104,0.39366013499121194
FD003,train,1,105,0.392104531440833
FD003,train,1,106,0.42305061712436576
FD003,train,1,107,0.4486405490328453
FD003,train,1,108,0.4417132307872433
FD003,train,1,109,0.41086784838461776
FD003,train,1,110,0.40989379859598946
FD003,train,1,111,0.38851910235449366
FD003,train,1,112,0.39056944234190843
FD003,train,1,113,0.3949062917888829
FD003,train,1,114,0.40295243452944296
FD003,train,1,115,0.422514718799719
FD003,train,1,116,0.4272357919561001
FD003,train,1,117,0.44075366443467745
FD003,train,1,118,0.4578225269016631
FD003,train,1,119,0.45296361192001056
FD003,train,1,120,0.4388512816581736
FD003,train,1,121,0.45957686267463754
FD003,train,1,122,0.4348597733505651
FD003,train,1,123,0.41961519593856006
FD003,train,1,124,0.43171968845831676
FD003,train,1,125,0.4285607522659022
FD003,train,1,126,0.42736403717139326
FD003,train,1,127,0.43492068466123024
FD003,train,1,128,0.45843994588985365
FD003,train,1,129,0.4510261206336799
FD003,train,1,130,0.45262674787465523
FD003,train,1,131,0.43308762585346694
FD003,train,1,132,0.4542503270456793
FD003,train,1,133,0.42527652247393233
FD003,train,1,134,0.4368996085894549
FD003,train,1,135,0.4369339565129076
FD003,train,1,136,0.45853912296510213
FD003,train,1,137,0.4490485457827472
FD003,train,1,138,0.45056334220370287
FD003,train,1,139,0.462579256323426
FD003,train,1,140,0.4649036758582815
FD003,train,1,141,0.494897701643539
FD003,train,1,142,0.5028053556619609
FD003,train,1,143,0.5207684901373355
FD003,train,1,144,0.5352061869443961
FD003,train,1,145,0.5711589755884537
FD003,train,1,146,0.5766200039955469
FD003,train,1,147,0.5821604939260279
FD003,train,1,148,0.5595844535267258
FD003,train,1,149,0.5438753081480542
FD003,train,1,150,0.5203539910707488
FD003,train,1,151,0.5049653195451361
FD003,train,1,152,0.5083649468963873
FD003,train,1,153,0.5538015561880286
FD003,train,1,154,0.5583322893341542
FD003,train,1,155,0.5874185040390804
FD003,train,1,156,0.5803469723708552
FD003,train,1,157,0.5859424955170708
FD003,train,1,158,0.5678100504009029
FD003,train,1,159,0.5930923873118888
FD003,train,1,160,0.5999329133644352
FD003,train,1,161,0.5994161274977203
FD003,train,1,162,0.6100393359950813
FD003,train,1,163,0.6366731418964215
FD003,train,1,164,0.6434482798838077
FD003,train,1,165,0.612610578965863
FD003,train,1,166,0.6218512793026132
FD003,train,1,167,0.636434538969967
FD003,train,1,168,0.596034696536457
FD003,train,1,169,0.5951132315390978
FD003,train,1,170,0.6081405115934846
FD003,train,1,171,0.617212601980991
FD003,train,1,172,0.6205885212797136
FD003,train,1,173,0.6551791978555065
FD003,train,1,174,0.6608529455036902
FD003,train,1,175,0.6750162672890553
FD003,train,1,176,0.6848221708851235
FD003,train,1,177,0.6808173771549525
FD003,train,1,178,0.6878848802315137
FD003,train,1,179,0.7042397466620035
FD003,train,1,180,0.7137539268729076
FD003,train,1,181,0.7229099824128887
FD003,train,1,182,0.7347665761458237
FD003,train,1,183,0.7290282546557728
FD003,train,1,184,0.6871998526999774
FD003,train,1,185,0.6861769288183238
FD003,train,1,186,0.6972571693494334
FD003,train,1,187,0.694116090566485
FD003,train,1,188,0.7181606779979759
FD003,train,1,189,0.7455582102475422
FD003,train,1,190,0.7503665709271301
FD003,train,1,191,0.7541421050023146
FD003,train,1,192,0.756917767942684
FD003,train,1,193,0.7612691313301954
FD003,train,1,194,0.7694396396013611
FD003,train,1,195,0.7897447865488983
FD003,train,1,196,0.7777817952388592
FD003,train,1,197,0.7777273783593933
FD003,train,1,198,0.7850934294064712
FD003,train,1,199,0.8010120117610962
FD003,train,1,200,0.7879099862751369
FD003,train,1,201,0.7990906865857753
FD003,train,1,202,0.8134014879264957
FD003,train,1,203,0.8237250968444851
FD003,train,1,204,0.8232871452503859
FD003,train,1,205,0.8449473279798247
FD003,train,1,206,0.8594217097252385
FD003,train,1,207,0.8761571397727892
FD003,train,1,208,0.8727354498861979
FD003,train,1,209,0.8639193001780378
FD003,train,1,210,0.86737948155281
FD003,train,1,211,0.8671968186168639
FD003,train,1,212,0.8605412570825182
FD003,train,1,213,0.8642384252604483
FD003,train,1,214,0.8730311647864099
FD003,train,1,215,0.8761259471409062
FD003,train,1,216,0.8906377306681691
FD003,train,1,217,0.8986023655080922
FD003,train,1,218,0.898621392615407
FD003,train,1,219,0.9086362258258491
FD003,train,1,220,0.9066573221223913
FD003,train,1,221,0.9064345837384918
FD003,train,1,222,0.9097839103045342
FD003,train,1,223,0.9247082489870084
FD003,train,1,224,0.9304316002116522
FD003,train,1,225,0.9405619315574828
FD003,train,1,226,0.9458470764389209
FD003,train,1,227,0.9442730738426146
FD003,train,1,228,0.9412956197612699
FD003,train,1,229,0.9431540223809887
FD003,train,1,230,0.9417019582672659
FD003,train,1,231,0.9383992219959918
FD003,train,1,232,0.9403492463847994
FD003,train,1,233,0.9471912233973475
FD003,train,1,234,0.950007240183731
FD003,train,1,235,0.9523965603908016
FD003,train,1,236,0.9580109691252694
FD003,train,1,237,0.9629795160220234
FD003,train,1,238,0.9614459947281413
FD003,train,1,239,0.9626096552302863
FD003,train,1,240,0.9698801394873751
FD003,train,1,241,0.9710493600041905
FD003,train,1,242,0.9720751187549181
FD003,train,1,243,0.9733795696532599
FD003,train,1,244,0.9760649833186683
FD003,train,1,245,0.9773812279211895
FD003,train,1,246,0.9807051737687296
FD003,train,1,247,0.9828559924037255
FD003,train,1,248,0.9857786929606565
FD003,train,1,249,0.9861035470594078
FD003,train,1,250,0.9862375164125219
FD003,train,1,251,0.9866523207461073
FD003,train,1,252,0.9874991038854901
FD003,train,1,253,0.9874963757649597
FD003,train,1,254,0.9892809782350478
FD003,train,1,255,0.9894931734264011
FD003,train,1,256,0.9894301814924973
FD003,train,1,257,0.9905629572328298
FD003,train,1,258,0.9917848379211944
FD003,train,1,259,0.992441883687672
FD003,train,2,1,0.3361290339687283
FD003,train,2,2,0.37485172065744726
FD003,train,2,3,0.36379056894646983
FD003,train,2,4,0.3772395611578816
FD003,train,2,5,0.3706485386511343
FD003,train,2,6,0.37051819993128704
FD003,train,2,7,0.3599516673692841
FD003,train,2,8,0.3636125119747593
FD003,train,2,9,0.3583504075517749
FD003,train,2,10,0.3710984299375499
FD003,train,2,11,0.38455844722553867
FD003,train,2,12,0.368576444772331
FD003,train,2,13,0.3659892105523567
FD003,train,2,14,0.3596159621186559
FD003,train,2,15,0.3446601700074741
FD003,train,2,16,0.32396172091017494
FD003,train,2,17,0.3408979533265271
FD003,train,2,18,0.3420833203891639
FD003,train,2,19,0.35308495763392367
FD003,train,2,20,0.35771732811588286
FD003,train,2,21,0.3614463999246836
FD003,train,2,22,0.36350903851991834
FD003,train,2,23,0.35871176278232025
FD003,train,2,24,0.3520327357513073
FD003,train,2,25,0.35704181738477275
FD003,train,2,26,0.37209530700623283
FD003,train,2,27,0.3773340587205288
FD003,train,2,28,0.3920152997346666
FD003,train,2,29,0.4038696459989747
FD003,train,2,30,0.4156560237940997
FD003,train,2,31,0.4233496387810439
FD003,train,2,32,0.4265465434270209
FD003,train,2,33,0.4284238102252669
FD003,train,2,34,0.4434768540359887
FD003,train,2,35,0.4449785058356426
FD003,train,2,36,0.41522121555012037
FD003,train,2,37,0.4002979197766228
FD003,train,2,38,0.40131377195242923
FD003,train,2,39,0.3820247361930543
FD003,train,2,40,0.3798039229240356
FD003,train,2,41,0.3984099554605144
FD003,train,2,42,0.41641096307731135
FD003,train,2,43,0.4055839231986675
FD003,train,2,44,0.40551372542205355
FD003,train,2,45,0.3834594852091307
FD003,train,2,46,0.38401333310119157
FD003,train,2,47,0.36452610474796054
FD003,train,2,48,0.3791397038672442
FD003,train,2,49,0.37657994971730946
FD003,train,2,50,0.4014347132448922
FD003,train,2,51,0.39555313957804444
FD003,train,2,52,0.39885396269317497
FD003,train,2,53,0.3956299607084271
FD003,train,2,54,0.389329964260541
FD003,train,2,55,0.38020034146630644
FD003,train,2,56,0.3850689079100267
FD003,train,2,57,0.39340697067236585
FD003,train,2,58,0.37078397445751177
FD003,train,2,59,0.385074880657435
FD003,train,2,60,0.37250959932292477
FD003,train,2,61,0.39354949665335026
FD003,train,2,62,0.39094831228425214
FD003,train,2,63,0.40424786193709983
FD003,train,2,64,0.386338037011703
FD003,train,2,65,0.38652050435077917
FD003,train,2,66,0.3635939140954468
FD003,train,2,67,0.3812271848012088
FD003,train,2,68,0.381700928034173
FD003,train,2,69,0.38982377385326084
FD003,train,2,70,0.40327377692348626
FD003,train,2,71,0.41407425747466886
FD003,train,2,72,0.39219153145607755
FD003,train,2,73,0.3975633421974997
FD003,train,2,74,0.4036490012739004
FD003,train,2,75,0.401068610527174
FD003,train,2,76,0.4036665261550471
FD003,train,2,77,0.41201410975124786
FD003,train,2,78,0.40246426404768787
FD003,train,2,79,0.3834600032895222
FD003,train,2,80,0.37661137952873014
FD003,train,2,81,0.3702900562358552
FD003,train,2,82,0.36549357638482505
FD003,train,2,83,0.3714667578206847
FD003,train,2,84,0.3759755411168274
FD003,train,2,85,0.3828588752924826
FD003,train,2,86,0.3888921785655618
FD003,train,2,87,0.3874058504249489
FD003,train,2,88,0.40056558413888055
FD003,train,2,89,0.433243157123328
FD003,train,2,90,0.4306006241116057
FD003,train,2,91,0.41412341344619347
FD003,train,2,92,0.44600969038100774
FD003,train,2,93,0.42677241914160147
FD003,train,2,94,0.40100128974327387
FD003,train,2,95,0.39440367602294135
FD003,train,2,96,0.41021015338080735
FD003,train,2,97,0.3862842194029742
FD003,train,2,98,0.39737632309363236
FD003,train,2,99,0.41840715367399844
FD003,train,2,100,0.43117556130456575
FD003,train,2,101,0.44441580116908597
FD003,train,2,102,0.4443766651934218
FD003,train,2,103,0.4655081826770724
FD003,train,2,104,0.4294657580867095
FD003,train,2,105,0.47685403615146404
FD003,train,2,106,0.4656012342230378
FD003,train,2,107,0.4856262697225275
FD003,train,2,108,0.48668652218975267
FD003,train,2,109,0.5234956342931761
FD003,train,2,110,0.4963040188354425
FD003,train,2,111,0.5177170096833592
FD003,train,2,112,0.4949690599757486
FD003,train,2,113,0.4824441237028593
FD003,train,2,114,0.4764911929942531
FD003,train,2,115,0.43902443339547637
FD003,train,2,116,0.4041700391044289
FD003,train,2,117,0.46057492842518083
FD003,train,2,118,0.46194869954217677
FD003,train,2,119,0.45307016811122997
FD003,train,2,120,0.4884086878161845
FD003,train,2,121,0.5069037982429178
FD003,train,2,122,0.46790872943285733
FD003,train,2,123,0.4892434493092625
FD003,train,2,124,0.5323100642500703
FD003,train,2,125,0.5765140076716093
FD003,train,2,126,0.6139677200540586
FD003,train,2,127,0.6330972117261319
FD003,train,2,128,0.6531826972524797
FD003,train,2,129,0.635723224941711
FD003,train,2,130,0.6144339897243885
FD003,train,2,131,0.5878644738478743
FD003,train,2,132,0.6091382178364523
FD003,train,2,133,0.6014145506435995
FD003,train,2,134,0.6048503163240856
FD003,train,2,135,0.6304409430922535
FD003,train,2,136,0.6573801045375379
FD003,train,2,137,0.6972578335817966
FD003,train,2,138,0.685788971922357
FD003,train,2,139,0.7113283121758445
FD003,train,2,140,0.7169912110625787
FD003,train,2,141,0.6952127341725571
FD003,train,2,142,0.677637731178598
FD003,train,2,143,0.7424739699426863
FD003,train,2,144,0.7390995951303785
FD003,train,2,145,0.7167800986012146
FD003,train,2,146,0.7769657708976965
FD003,train,2,147,0.7781433113391318
FD003,train,2,148,0.7324238321304396
FD003,train,2,149,0.7590700519958503
FD003,train,2,150,0.7739727560908092
FD003,train,2,151,0.7195646351929548
FD003,train,2,152,0.7052556116149875
FD003,train,2,153,0.6896705944879948
FD003,train,2,154,0.6893780751063943
FD003,train,2,155,0.7186857583110164
FD003,train,2,156,0.7614500800630613
FD003,train,2,157,0.7804621493184134
FD003,train,2,158,0.8399238875386633
FD003,train,2,159,0.8608430472888216
FD003,train,2,160,0.8581353961015961
FD003,train,2,161,0.875756051314946
FD003,train,2,162,0.8730536076596247
FD003,train,2,163,0.8444039681033215
FD003,train,2,164,0.8450147044737963
FD003,train,2,165,0.8569030584065265
FD003,train,2,166,0.8632128964731883
FD003,train,2,167,0.8813489078216549
FD003,train,2,168,0.9096675596321513
FD003,train,2,169,0.9007319648656222
FD003,train,2,170,0.8916448874675996
FD003,train,2,171,0.9009029427427443
FD003,train,2,172,0.9119913660146175
FD003,train,2,173,0.9098202178277177
FD003,train,2,174,0.926332857416033
FD003,train,2,175,0.9452658537974177
FD003,train,2,176,0.9432858714197814
FD003,train,2,177,0.9453983396384874
FD003,train,2,178,0.9633370041792265
FD003,train,2,179,0.9674719736668689
FD003,train,2,180,0.9602604801839375
FD003,train,2,181,0.9669002787449623
FD003,train,2,182,0.9649513066284492
FD003,train,2,183,0.9688154672290361
FD003,train,2,184,0.9687233049302811
FD003,train,2,185,0.9784437016088232
FD003,train,2,186,0.9785125320788806
FD003,train,2,187,0.984051255160398
FD003,train,2,188,0.9801058093029841
FD003,train,2,189,0.9785432188479509
FD003,train,2,190,0.9765317589397189
FD003,train,2,191,0.9792448923783288
FD003,train,2,192,0.980659487436548
FD003,train,2,193,0.9859104015694211
FD003,train,2,194,0.9901762298371548
FD003,train,2,195,0.9919468842953151
FD003,train,2,196,0.9933620903007064
FD003,train,2,197,0.9939244871244707
FD003,train,2,198,0.9949007072540592
FD003,train,2,199,0.9958816863674503
FD003,train,2,200,0.9964804682922285
FD003,train,2,201,0.9967484296913052
FD003,train,2,202,0.9967866861027289
FD003,train,2,203,0.9966708043315782
FD003,train,2,204,0.9970672917517064
FD003,train,2,205,0.9978197954092811
FD003,train,2,206,0.9982285471255047
FD003,train,2,207,0.9986689725470598
FD003,train,2,208,0.9989557069554058
FD003,train,2,209,0.9992048712016499
FD003,train,2,210,0.9993154213339634
FD003,train,2,211,0.9995066970437915
FD003,train,2,212,0.9995237389791651
FD003,train,2,213,0.9995562983319115
FD003,train,2,214,0.9995374189767731
FD003,train,2,215,0.9995127415788344
FD003,train,2,216,0.9996643862576692
FD003,train,2,217,0.9997043758372671
FD003,train,2,218,0.9997483758780124
FD003,train,2,219,0.9998494437063853
FD003,train,2,220,0.9998929377633117
FD003,train,2,221,0.9999204817300074
FD003,train,2,222,0.9999167367359675
FD003,train,2,223,0.9999294750971683
FD003,train,2,224,0.9999433091644013
FD003,train,2,225,0.9999593761661719
FD003,train,2,226,0.9999589859485587
FD003,train,2,227,0.9999842452670903
FD003,train,2,228,0.9999862240897341
FD003,train,2,229,0.9999881573612186
FD003,train,2,230,0.9999894689542682
FD003,train,2,231,0.9999928558328053
FD003,train,2,232,0.9999947166699231
FD003,train,2,233,0.999995751972115
FD003,train,2,234,0.9999966097013395
FD003,train,2,235,0.9999976929358526
FD003,train,2,236,0.9999982819574459
FD003,train,2,237,0.9999989191816832
FD003,train,2,238,0.9999992689361777
FD003,train,2,239,0.9999996251102161
FD003,train,2,240,0.999999731772727
FD003,train,2,241,0.9999997716484492
FD003,train,2,242,0.9999997496057691
FD003,train,2,243,0.9999998061683419
FD003,train,2,244,0.9999998629463942
FD003,train,2,245,0.9999999055627342
FD003,train,2,246,0.9999999195888224
FD003,train,2,247,0.9999999719023535
FD003,train,2,248,0.9999999788251301
FD003,train,2,249,0.9999999817661932
FD003,train,2,250,0.9999999925647918
FD003,train,2,251,0.9999999959727222
FD003,train,2,252,0.9999999972043747
FD003,train,2,253,0.9999999983466544
FD003,train,3,1,0.394987655702145
FD003,train,3,2,0.38984457088307967
FD003,train,3,3,0.3770432534369914
FD003,train,3,4,0.3709458816062757
FD003,train,3,5,0.3776399146912108
FD003,train,3,6,0.38145987454289426
FD003,train,3,7,0.3802571582588572
FD003,train,3,8,0.39428036025536217
FD003,train,3,9,0.38384484475739067
FD003,train,3,10,0.36569383235009195
FD003,train,3,11,0.3464890693290802
FD003,train,3,12,0.338115250623175
FD003,train,3,13,0.3161957305857167
FD003,train,3,14,0.3281115108122473
FD003,train,3,15,0.3381505191518647
FD003,train,3,16,0.33727969865127927
FD003,train,3,17,0.352209148842883
FD003,train,3,18,0.358402545681509
FD003,train,3,19,0.3667082767682208
FD003,train,3,20,0.36220501447514586
FD003,train,3,21,0.3855253345704719
FD003,train,3,22,0.3720260597771505
FD003,train,3,23,0.3923278854343422
FD003,train,3,24,0.3835571493587292
FD003,train,3,25,0.40309404761080964
FD003,train,3,26,0.4008285115689236
FD003,train,3,27,0.40967373443710686
FD003,train,3,28,0.39785156255118037
FD003,train,3,29,0.42166570985227414
FD003,train,3,30,0.42416386301662745
FD003,train,3,31,0.41987568167541606
FD003,train,3,32,0.4370905550686395
FD003,train,3,33,0.4155502606721148
FD003,train,3,34,0.41887797893122036
FD003,train,3,35,0.45139509643866316
FD003,train,3,36,0.4569666952959093
FD003,train,3,37,0.4622564578426516
FD003,train,3,38,0.46776487976381037
FD003,train,3,39,0.44866449912378387
FD003,train,3,40,0.41656613206319354
FD003,train,3,41,0.421498105725564
FD003,train,3,42,0.4045469858287557
FD003,train,3,43,0.42439158786720466
FD003,train,3,44,0.4228857117186731
FD003,train,3,45,0.40516138736883206
FD003,train,3,46,0.3760584318954219
FD003,train,3,47,0.38261884867594637
FD003,train,3,48,0.3724560015307817
FD003,train,3,49,0.37665579325057885
FD003,train,3,50,0.3776569788865845
FD003,train,3,51,0.40472071751853156
FD003,train,3,52,0.40884089257483813
FD003,train,3,53,0.42204631445207524
FD003,train,3,54,0.42689872584229016
FD003,train,3,55,0.42591515634295246
FD003,train,3,56,0.4020516092497961
FD003,train,3,57,0.3810311513857754
FD003,train,3,58,0.37830168486273846
FD003,train,3,59,0.37940338705118654
FD003,train,3,60,0.3751070701442943
FD003,train,3,61,0.41108947848796246
FD003,train,3,62,0.4307062587100396
FD003,train,3,63,0.43715437432917703
FD003,train,3,64,0.4339515839366195
FD003,train,3,65,0.48479056071452664
FD003,train,3,66,0.45544570091523867
FD003,train,3,67,0.45577134029128985
FD003,train,3,68,0.4691889471515311
FD003,train,3,69,0.4923279023341548
FD003,train,3,70,0.46228732353068924
FD003,train,3,71,0.4664653325509172
FD003,train,3,72,0.46938906132714864
FD003,train,3,73,0.46577704586188096
FD003,train,3,74,0.4635060099978502
FD003,train,3,75,0.44962378573621564
FD003,train,3,76,0.44312131010176437
FD003,train,3,77,0.4597418606691762
FD003,train,3,78,0.4341799730006589
FD003,train,3,79,0.3845907560551111
FD003,train,3,80,0.395281952634018
FD003,train,3,81,0.40884677603228703
FD003,train,3,82,0.38850354958726774
FD003,train,3,83,0.3989940873327919
FD003,train,3,84,0.4439551712453005
FD003,train,3,85,0.4389751319178524
FD003,train,3,86,0.44915709617714794
FD003,train,3,87,0.472842072616568
FD003,train,3,88,0.48337259238709096
FD003,train,3,89,0.4748231803034499
FD003,train,3,90,0.48036578673936886
FD003,train,3,91,0.46951748456033526
FD003,train,3,92,0.4217760233248418
FD003,train,3,93,0.40697349292218143
FD003,train,3,94,0.3907448293857161
FD003,train,3,95,0.3938599272002525
FD003,train,3,96,0.37922395534001635
FD003,train,3,97,0.3850151611101512
FD003,train,3,98,0.3808943118087336
FD003,train,3,99,0.40581823016334617
FD003,train,3,100,0.40510969750335113
FD003,train,3,101,0.4414415096240824
FD003,train,3,102,0.4527498125211398
FD003,train,3,103,0.4769578821229879
FD003,train,3,104,0.44995031684519804
FD003,train,3,105,0.45983518608928475
FD003,train,3,106,0.4405150758748782
FD003,train,3,107,0.4526027107953648
FD003,train,3,108,0.46075240511241755
FD003,train,3,109,0.47508161917548886
FD003,train,3,110,0.4788905550065149
FD003,train,3,111,0.4971092599289973
FD003,train,3,112,0.5130206635935282
FD003,train,3,113,0.520039766774152
FD003,train,3,114,0.5390762512316296
FD003,train,3,115,0.5459669707192953
FD003,train,3,116,0.5594747816969544
FD003,train,3,117,0.5513273627655357
FD003,train,3,118,0.5363192378031141
FD003,train,3,119,0.5065900352731743
FD003,train,3,120,0.48475791276772934
FD003,train,3,121,0.48665117467945473
FD003,train,3,122,0.4730208536467493
FD003,train,3,123,0.46886555146561476
FD003,train,3,124,0.5038222573696479
FD003,train,3,125,0.5387409183032458
FD003,train,3,126,0.5107689115843377
FD003,train,3,127,0.5084576034494258
FD003,train,3,128,0.5369358143764705
FD003,train,3,129,0.5303254136898347
FD003,train,3,130,0.5256258525534014
FD003,train,3,131,0.5512386916272282
FD003,train,3,132,0.596862301908445
FD003,train,3,133,0.6208959618314116
FD003,train,3,134,0.645513512879176
FD003,train,3,135,0.6478444836627352
FD003,train,3,136,0.6741423203711244
FD003,train,3,137,0.6531602729027408
FD003,train,3,138,0.6297824273428542
FD003,train,3,139,0.6188631563592027
FD003,train,3,140,0.6126708212384575
FD003,train,3,141,0.5979947488381538
FD003,train,3,142,0.618096360785928
FD003,train,3,143,0.6302537477891353
FD003,train,3,144,0.6382830547512
FD003,train,3,145,0.6649491429070115
FD003,train,3,146,0.6863989723944689
FD003,train,3,147,0.6845651661767673
FD003,train,3,148,0.678093059890419
FD003,train,3,149,0.7074120114013825
FD003,train,3,150,0.6966640310907881
FD003,train,3,151,0.6792778372798681
FD003,train,3,152,0.6784850746518338
FD003,train,3,153,0.6865348566601971
FD003,train,3,154,0.6724487420758527
FD003,train,3,155,0.693464919532817
FD003,train,3,156,0.7199398890266941
FD003,train,3,157,0.7305772253995071
FD003,train,3,158,0.7062023026005632
FD003,train,3,159,0.7223722490195976
FD003,train,3,160,0.7243139292000724
FD003,train,3,161,0.7178104930911083
FD003,train,3,162,0.7380293127911104
FD003,train,3,163,0.7704304535019324
FD003,train,3,164,0.7777853018397166
FD003,train,3,165,0.7706521589056949
FD003,train,3,166,0.780125058607848
FD003,train,3,167,0.7883754843541304
FD003,train,3,168,0.7956838105831261
FD003,train,3,169,0.7865209987850581
FD003,train,3,170,0.8115213858321482
FD003,train,3,171,0.8259565347320148
FD003,train,3,172,0.8180144709395261
FD003,train,3,173,0.8462565024192367
FD003,train,3,174,0.8558734790072162
FD003,train,3,175,0.8543740897544483
FD003,train,3,176,0.8470826401472153
FD003,train,3,177,0.8637057833275156
FD003,train,3,178,0.864529402020688
FD003,train,3,179,0.8726779567092422
FD003,train,3,180,0.8901561311331833
FD003,train,3,181,0.9055689654222963
FD003,train,3,182,0.8941924404577442
FD003,train,3,183,0.9032231443017894
FD003,train,3,184,0.9113432278585695
FD003,train,3,185,0.9117606571324404
FD003,train,3,186,0.9193953428059057
FD003,train,3,187,0.9382579932689538
FD003,train,3,188,0.9310208438646221
FD003,train,3,189,0.9358975567474476
FD003,train,3,190,0.9300658577867512
FD003,train,3,191,0.9347508488781443
FD003,train,3,192,0.9375545548541215
FD003,train,3,193,0.9427392796551392
FD003,train,3,194,0.9462268914832777
FD003,train,3,195,0.9588043049592081
FD003,train,3,196,0.956421768498466
FD003,train,3,197,0.9611248883154595
FD003,train,3,198,0.9658517935314826
FD003,train,3,199,0.9688308682216329
FD003,train,3,200,0.969633313072257
FD003,train,3,201,0.9745224325657225
FD003,train,3,202,0.9738397233377956
FD003,train,3,203,0.9750501928859732
FD003,train,3,204,0.9737819568427424
FD003,train,3,205,0.9761241373410522
FD003,train,3,206,0.9768484014470531
FD003,train,3,207,0.9811631091993215
FD003,train,3,208,0.9848407222213791
FD003,train,3,209,0.9895892152753223
FD003,train,3,210,0.9905894626187843
FD003,train,3,211,0.9909742538922097
FD003,train,3,212,0.9918853597665815
FD003,train,3,213,0.992598683141264
FD003,train,3,214,0.9924293340713068
FD003,train,3,215,0.9927416778220259
FD003,train,3,216,0.992681084392596
FD003,train,3,217,0.992801446072756
FD003,train,3,218,0.9936329617465288
FD003,train,3,219,0.9948264079674896
FD003,train,3,220,0.9957438137594948
FD003,train,3,221,0.9965535302208501
FD003,train,3,222,0.9972718977722653
FD003,train,4,1,0.3381813943246322
FD003,train,4,2,0.3664498126878688
FD003,train,4,3,0.36582100497555686
