dataset_id,split,engine_id,cycle,anomaly_score,anomaly_raw
DS02,train,5,39,8.951062113737862e-12,17.937055167559635
DS02,train,5,40,1.5401013797600172e-10,19.940185993439982
DS02,train,5,41,4.6914022644561904e-05,34.27436599949826
DS02,train,5,42,6.506509516612802e-06,31.112028462891708
DS02,train,5,43,8.672364876893823e-06,31.54005281245806
DS02,train,5,44,1.1394680737630836e-05,31.95608202949458
DS02,train,5,45,4.204514145367266e-05,34.0843461158839
DS02,train,5,46,2.41776619946954e-07,26.81563264901381
DS02,train,5,47,1.8485781794197464e-09,21.946645135517024
DS02,train,5,48,2.075162264247865e-10,20.16724553059317
DS02,train,5,49,1.9452994770574605e-11,18.45589973991572
DS02,train,5,50,1.8139629798241685e-09,21.930343961337815
DS02,train,5,51,0.21015271236627786,62.143751481617606
DS02,train,5,52,4.2778047061542424e-05,34.11418905877871
DS02,train,5,53,6.964873122683457e-12,17.77346713878335
DS02,train,5,54,3.5553499588836246e-08,24.72654262517105
DS02,train,5,55,1.8884893648873913e-13,15.621030292941114
DS02,train,5,56,1.4432899320127035e-15,13.195007845907297
DS02,train,5,57,1.993805232025636e-09,22.012035505435083
DS02,train,5,58,0.34336701299060257,66.62886135076934
DS02,train,5,59,0.0661151995681023,54.84455918149976
DS02,train,5,60,4.555440691333956e-09,22.744793702906712
DS02,train,5,61,9.769962616701378e-14,15.264213140406708
DS02,train,5,62,2.521841931946156e-07,26.8645483772694
DS02,train,5,63,1.2766632195848615e-10,19.7991165466974
DS02,train,5,64,0.0,11.028801925461371
DS02,train,5,65,4.871812851359181e-06,30.69082225517023
DS02,train,5,66,6.622342230144795e-09,23.08805540183188
DS02,train,5,67,2.5195491248908297e-09,22.216140813753448
DS02,train,5,68,8.706854126572239e-10,21.310297900612664
DS02,train,5,69,3.259066350125295e-10,20.517740323249924
DS02,train,5,70,8.426592756904938e-14,15.185842345000367
DS02,train,5,71,7.178702077226262e-13,16.376623902717434
DS02,train,5,72,8.488743945322952e-06,31.5078312068655
DS02,train,5,73,2.4024798483957e-08,24.329524135226087
DS02,train,5,74,6.428191312579656e-14,15.043111077948
DS02,train,5,75,3.10645658307962e-07,27.108577872452592
DS02,train,5,76,9.935306930830556e-06,31.746067063158094
DS02,train,5,77,1.935220761417611e-09,21.986216397030297
DS02,train,5,78,1.8614886914680717e-05,32.72818698875857
DS02,train,5,79,3.6697700989130055e-08,24.759045634403016
DS02,train,5,80,1.0,259.09905053701743
DS02,train,5,81,1.9169110743177953e-12,16.962283255903497
DS02,train,5,82,3.3882537778806565e-06,30.1754696824123
DS02,train,5,83,5.104039639824975e-07,27.703854838968144
DS02,train,5,84,0.0008461491864039106,40.12119874196412
DS02,train,5,85,0.2814458267018367,64.65053532545866
DS02,train,5,86,0.00029901202954374373,37.809577568429894
DS02,train,5,87,0.5553666434714029,73.00912831397527
DS02,train,5,88,0.040286680054269386,52.46179835099402
DS02,train,5,89,4.87345913513515e-07,27.647575426196887
DS02,train,10,1,7.05990821359137e-13,16.366853237109133
DS02,train,10,2,1.0019884921774747e-09,21.42703890269201
DS02,train,10,3,3.862936748255663e-08,24.81181918801087
DS02,train,10,4,2.895299512362115e-07,27.02580260223357
DS02,train,10,5,1.6988774904636017e-06,29.23423033029265
DS02,train,10,6,0.00043909323189672556,38.63172606542699
DS02,train,10,7,0.01718701363441444,48.973222920092574
DS02,train,10,8,0.0,11.500870488069596
DS02,train,10,9,4.785146834329623e-09,22.789510245019432
DS02,train,10,10,1.4677814519359345e-10,19.90388896472499
DS02,train,10,11,4.30799080530786e-06,30.514651696321774
DS02,train,10,12,2.563132595057027e-09,22.231202927677863
DS02,train,10,13,3.236633183689719e-12,17.28571702658358
DS02,train,10,14,1.099120794378905e-14,14.154831076321406
DS02,train,10,15,3.0385471916360984e-11,18.762995927441864
DS02,train,10,16,1.598230980892623e-08,23.92652956376117
DS02,train,10,17,4.186369225722686e-07,27.46382180562501
DS02,train,10,18,2.27062812996337e-12,17.065985927019774
DS02,train,10,19,0.0005691193182091325,39.207099996618034
DS02,train,10,20,1.7957746401009445e-10,20.05669903280991
DS02,train,10,21,0.00025841847078034164,37.50629852104934
DS02,train,10,22,0.0,11.178576946958268
DS02,train,10,23,2.4085500260895287e-10,20.282014554103952
DS02,train,10,24,2.32209029782382e-09,22.144662902061476
DS02,train,10,25,2.397149145849653e-09,22.172486203156872
DS02,train,10,26,7.662814466291579e-07,28.20641996235538
DS02,train,10,27,1.6653345369377348e-15,13.267388508186835
DS02,train,10,28,3.09309189372442e-09,22.397214212543318
DS02,train,10,29,2.9976021664879227e-15,13.53814930645778
DS02,train,10,30,1.5754064719430971e-13,15.52203557664545
DS02,train,10,31,1.9520496330471815e-10,20.120388944642876
DS02,train,10,32,0.0,11.563634721594585
DS02,train,10,33,2.220446049250313e-16,12.310589096218465
DS02,train,10,34,7.016165426421139e-12,17.778221413152195
DS02,train,10,35,1.7763568394002505e-15,13.300331248079823
DS02,train,10,36,8.829186193270999e-08,25.685921500156002
DS02,train,10,37,2.737809978725636e-13,15.826717220123598
DS02,train,10,38,4.30477794405304e-05,34.125055301407215
DS02,train,10,39,5.329468374393187e-06,30.82050079196435
DS02,train,10,40,4.2053452220525145e-07,27.469262583710293
DS02,train,10,41,6.661338147750939e-16,12.839164014819321
DS02,train,10,42,0.0005488964114552797,39.12581160922852
DS02,train,10,43,7.555445158402563e-11,19.41176137039685
DS02,train,10,44,1.2866558520063798e-05,32.14424222074802
DS02,train,10,45,8.029350306859584e-07,28.265132104828297
DS02,train,10,46,2.7837069896063937e-05,33.385805485688316
DS02,train,10,47,3.0009994489432756e-11,18.754342149480976
DS02,train,10,48,2.7755575615628914e-15,13.505350497506797
DS02,train,10,49,0.018397410054944108,49.22918158079912
DS02,train,10,50,1.1190001980576625e-07,25.945041850715185
DS02,train,10,51,0.188272123290802,61.294817174990214
DS02,train,10,52,1.954391813940859e-07,26.570774082022822
DS02,train,10,53,6.623288584250986e-10,21.08549735280429
DS02,train,10,54,2.9621537180890556e-06,29.98836615534139
DS02,train,10,55,2.3149111940679035e-06,29.65005547007089
DS02,train,10,56,5.551115123125783e-16,12.746761205359753
DS02,train,10,57,2.220446049250313e-16,12.3040947595203
DS02,train,10,58,4.519530270474803e-06,30.58311233051183
DS02,train,10,59,0.006258898257161638,45.531044015322315
DS02,train,10,60,5.698941318854622e-10,20.96335885568203
DS02,train,10,61,9.43689570931383e-15,14.07750093334396
DS02,train,10,62,3.907985046680551e-14,14.785166650473595
DS02,train,10,63,5.218048215738236e-15,13.792643314968373
DS02,train,10,64,7.538414337204813e-14,15.127346084102442
DS02,train,10,65,1.0656173499157262e-08,23.53537381331786
DS02,train,10,66,0.00010110638208615796,35.661918457319736
DS02,train,10,67,1.7520379591573487e-09,21.90043476611433
DS02,train,10,68,0.0017795889546259325,41.95978728206208
DS02,train,10,69,2.978728375069295e-13,15.873909159572982
DS02,train,10,70,2.2386670295304611e-10,20.22555777290367
DS02,train,10,71,2.9719761260538213e-05,33.49495651389179
DS02,train,10,72,1.0016109008859075e-07,25.8233597742855
DS02,train,10,73,0.0016761474807006627,41.805082058326946
DS02,train,10,74,0.001854698347971806,42.06730655474934
DS02,train,10,75,9.018341629030147e-12,17.941966482901623
DS02,train,10,76,2.890067693162024e-06,29.954275230417384
DS02,train,10,77,3.9577008337232655e-10,20.671119822189645
DS02,train,10,78,0.00028888506510549306,37.737528981466625
DS02,train,10,79,1.8361919564502394e-05,32.70622568851484
DS02,train,10,80,0.0008267257191024724,40.066474172998916
DS02,train,10,81,0.0097880984647305,46.97885608728323
DS02,train,10,82,3.0094046308604128e-05,33.515902116005044
DS02,train,16,1,3.9591074862954656e-10,20.671401732711736
DS02,train,16,2,1.2208836606131257e-05,32.06273944225188
DS02,train,16,3,1.379381053823181e-10,19.857143399319078
DS02,train,16,4,2.7126005885946824e-09,22.281082805114707
DS02,train,16,5,1.1122267773444605e-07,25.938353109835234
DS02,train,16,6,7.670497570444468e-10,21.205729140882223
DS02,train,16,7,2.3309658192527394e-07,26.773309447464555
DS02,train,16,8,0.08318170898481236,56.067008576120884
DS02,train,16,9,0.08485463776929558,56.177127750431566
DS02,train,16,10,0.050599445471146254,53.51917582446198
DS02,train,16,11,3.404591131239698e-08,24.682184486939324
DS02,train,16,12,3.2583075093572944e-07,27.16492129115791
DS02,train,16,13,0.0017319289803183757,41.88950430592827
DS02,train,16,14,0.0,11.108517245480705
DS02,train,16,15,1.8879459241505359e-06,29.374975210176686
DS02,train,16,16,0.10466333124273663,57.38189729205782
DS02,train,16,17,0.0015297153411072406,41.57126496974682
DS02,train,16,18,5.440092820663267e-15,13.816707484504372
DS02,train,16,19,5.127009927718973e-13,16.181920033465985
DS02,train,16,20,0.002071597374824763,42.35791553818291
DS02,train,16,21,0.0002992092938843838,37.81095927213475
DS02,train,16,22,1.0058945787427831e-08,23.480472332769402
DS02,train,16,23,2.219462048813625e-06,29.592901532814633
DS02,train,16,24,6.788421685177681e-05,34.92947949620449
DS02,train,16,25,3.3306690738754696e-16,12.541879558355397
DS02,train,16,26,3.7536331731757855e-07,27.333068497865924
DS02,train,16,27,0.00020106175358847178,36.99550287590556
DS02,train,16,28,4.730594876600769e-06,30.648535583684954
DS02,train,16,29,1.15288523172552e-09,21.544523494918167
DS02,train,16,30,2.0953625834430056e-08,24.193192703463488
DS02,train,16,31,1.740748786582813e-05,32.62079584514918
DS02,train,16,32,1.4167500594908233e-05,32.29478419591492
DS02,train,16,33,2.853273173286652e-14,14.625271270775839
DS02,train,16,34,9.238865228411441e-09,23.399859531463434
DS02,train,16,35,9.992007221626409e-16,13.03267593983962
DS02,train,16,36,5.402401647824906e-05,34.52191174580071
DS02,train,16,37,2.0438760206520357e-07,26.622009171122713
DS02,train,16,38,7.494005416219807e-13,16.401722909199883
DS02,train,16,39,1.1102230246251565e-16,11.964474312019137
DS02,train,16,40,1.856167441971479e-10,20.08191326295092
DS02,train,16,41,1.5717876981069523e-06,29.131219989101133
DS02,train,16,42,4.007905118896815e-14,14.799048511537372
DS02,train,16,43,0.5056497005980279,71.50360222274615
DS02,train,16,44,9.667973678517683e-06,31.70455126824288
DS02,train,16,45,3.49045903291767e-10,20.5717291828117
DS02,train,16,46,2.220446049250313e-16,12.463050632183682
DS02,train,16,47,5.927700956975812e-06,30.9753461979588
DS02,train,16,48,4.448561035097498e-07,27.53704318080537
DS02,train,16,49,0.013512213199269651,48.09529668440761
DS02,train,16,50,3.6892173760350033e-09,22.55449753919562
DS02,train,16,51,1.8600179063632538e-08,24.075351111973188
DS02,train,16,52,4.440892098500626e-16,12.649204573313195
DS02,train,16,53,7.095716824667697e-05,35.009507952185864
DS02,train,16,54,1.1286527268339341e-12,16.643131702885153
DS02,train,16,55,9.747758156208874e-14,15.26347407796449
DS02,train,16,56,0.0017079075788858367,41.853442702127005
DS02,train,16,57,1.1130528668745754e-06,28.681004807055324
DS02,train,16,58,0.9998147880546553,122.65997406964364
DS02,train,16,59,6.0319184270074544e-05,34.71753088421423
DS02,train,16,60,0.0004312797903922583,38.59252138391099
DS02,train,16,61,3.2568077568129183e-08,24.63687490961057
DS02,train,16,62,0.03939387402786676,52.361069568800346
DS02,train,16,63,0.0016144236408598411,41.708776310269926
DS02,train,18,1,5.551115123125783e-16,12.817984739019309
DS02,train,18,2,0.0002439243643330702,37.387615969152044
DS02,train,18,3,0.00031579293154571086,37.92430947745058
DS02,train,18,4,1.6653345369377348e-15,13.277416481907863
DS02,train,18,5,6.5503158452884236e-15,13.907359360143204
DS02,train,18,6,4.1522341120980855e-14,14.816397107192488
DS02,train,18,7,9.926837130080912e-11,19.61204136094871
DS02,train,18,8,1.1456194881631632e-09,21.53920938534976
DS02,train,18,9,1.0483015566720155e-09,21.46478286372068
DS02,train,18,10,1.6424217541555208e-10,19.988869953557458
DS02,train,18,11,0.00013740356333935555,36.245605231464054
DS02,train,18,12,3.809619286698762e-12,17.3879760680994
DS02,train,18,13,5.551115123125783e-16,12.796203183688187
DS02,train,18,14,4.4931847131834957e-10,20.772186606301002
DS02,train,18,15,1.4432899320127035e-15,13.197377011194105
DS02,train,18,16,0.0001351868301263659,36.214207787584016
DS02,train,18,17,2.2870594307278225e-14,14.513339249373377
DS02,train,18,18,0.10514351734654426,57.40914130531894
DS02,train,18,19,9.421536837361799e-07,28.467528581542982
DS02,train,18,20,2.220446049250313e-16,12.336804439962123
DS02,train,18,21,1.1102230246251565e-16,12.065443149201883
DS02,train,18,22,1.1435297153639112e-14,14.169938142022021
DS02,train,18,23,0.2083721184695433,62.076417069417296
DS02,train,18,24,0.0075619338217247645,46.1301073318021
DS02,train,18,25,5.018490067953962e-10,20.860803197506492
DS02,train,18,26,0.0852562649827493,56.203343383412516
DS02,train,18,27,0.5681884563913288,73.40416038161759
DS02,train,18,28,3.3306690738754696e-16,12.538999063478764
DS02,train,18,29,2.657873920952625e-13,15.81007099425642
DS02,train,18,30,2.2188917370158379e-10,20.21872353936758
DS02,train,18,31,5.235047950691296e-10,20.89480084536897
DS02,train,18,32,1.3000147625064074e-09,21.645830461273206
DS02,train,18,33,2.5705757170646493e-06,29.793037195271843
DS02,train,18,34,2.585518465991754e-10,20.33694566938582
DS02,train,18,35,1.4055423491754482e-13,15.459831821711669
DS02,train,18,36,1.7393848583679983e-09,21.89420077345583
DS02,train,18,37,1.5705106104491051e-09,21.806624372063137
DS02,train,18,38,1.6653345369377348e-15,13.272898750428412
DS02,train,18,39,4.254359693545151e-05,34.10469345832246
DS02,train,18,40,1.7681091923904546e-08,24.02548321084914
DS02,train,18,41,2.2298117796637484e-09,22.109268678748077
DS02,train,18,42,2.1235986146450614e-05,32.94095188378437
DS02,train,18,43,4.510836149052011e-13,16.108496941292607
DS02,train,18,44,2.2830071166879407e-11,18.565360008170515
DS02,train,18,45,9.658940314238862e-15,14.092018953045027
DS02,train,18,46,1.54181112321794e-11,18.298468186853256
DS02,train,18,47,0.0017768711846468666,41.95582358838402
DS02,train,18,48,0.09949817022671292,57.08351858309279
DS02,train,18,49,0.0008517922784033738,40.13689086423442
DS02,train,18,50,1.010748508223358e-07,25.833298330363405
DS02,train,18,51,4.179067092380251e-10,20.714382540986477
DS02,train,18,52,0.00017143099065608514,36.67789166624323
DS02,train,18,53,1.5139443998446467e-07,26.281403559887337
DS02,train,18,54,2.5915290691180815e-08,24.405512275099227
DS02,train,18,55,6.885058712047254e-08,25.41813415827927
DS02,train,18,56,4.285460875053104e-13,16.07939429585402
DS02,train,18,57,1.3322676295501878e-13,15.430982727721855
DS02,train,18,58,1.0950978300838798e-06,28.66006514402192
DS02,train,18,59,5.519312411217392e-06,30.871303081287774
DS02,train,18,60,4.218847493575595e-15,13.69300556993804
DS02,train,18,61,4.771889550170272e-10,20.82035495278877
DS02,train,18,62,6.266986929404084e-12,17.705208972828547
DS02,train,18,63,0.0003304179766157045,38.0199526092565
DS02,train,18,64,1.1083959750024519e-08,23.57294632770263
DS02,train,18,65,0.0003370711581754948,38.0622196704105
DS02,train,18,66,0.002029851252024595,42.304096668604366
DS02,train,18,67,0.015534655595479396,48.599353470019466
DS02,train,18,68,0.02163481910382503,49.85322730374226
DS02,train,18,69,7.301937225978605e-07,28.14600651858826
DS02,train,18,70,6.274235206937817e-07,27.957368021858386
DS02,train,18,71,0.004342841040640311,44.4236189824384
DS02,train,20,1,6.841305300042677e-12,17.76187243143182
DS02,train,20,2,3.7499541814534076e-05,33.88793750151285
DS02,train,20,3,5.1231180853150704e-08,25.105290823691515
DS02,train,20,4,1.9984014443252818e-14,14.447766183123141
DS02,train,20,5,9.023851665901361e-10,21.339935275292344
DS02,train,20,6,9.053600867003908e-06,31.604997172563568
DS02,train,20,7,1.2448575503754e-10,19.780248724979902
DS02,train,20,8,0.00044468998239133306,38.6594295183055
DS02,train,20,9,0.06771400647255743,54.96789413753356
DS02,train,20,10,6.222392601173965e-10,21.03464318746326
DS02,train,20,11,8.418009325739106e-05,35.32157785935466
DS02,train,20,12,4.756505200931294e-06,30.65638063639028
DS02,train,20,13,8.473222123939195e-13,16.473585070767
DS02,train,20,14,7.267494384066708e-10,21.161413229264795
DS02,train,20,15,6.999165650389827e-07,28.093139574309646
DS02,train,20,16,1.0492863611322178e-06,28.60515920446189
DS02,train,20,17,0.00031446452570904615,37.91542771691826
DS02,train,20,18,4.363209826774295e-08,24.937772509521928
DS02,train,20,19,2.153387690384534e-09,22.078892351870888
DS02,train,20,20,1.1102230246251565e-16,12.032167799701465
DS02,train,20,21,3.291524608428631e-09,22.452526066150845
DS02,train,20,22,7.771561172376096e-16,12.945279998198302
DS02,train,20,23,0.014475620305039127,48.34251333718147
DS02,train,20,24,1.851935909069624e-07,26.509349709133815
DS02,train,20,25,3.2487534884495517e-10,20.515250619161783
DS02,train,20,26,3.013200037260688e-07,27.072688647394312
DS02,train,20,27,1.0841882946976966e-11,18.06334698115549
DS02,train,20,28,2.598958222743697e-06,29.80808991519859
DS02,train,20,29,7.230882559383645e-13,16.38082661089871
DS02,train,20,30,0.006992082888768625,45.87966316062932
DS02,train,20,31,7.56353102371321e-09,23.211774025028927
DS02,train,20,32,6.837641564061414e-12,17.761519632892146
DS02,train,20,33,2.800875975594863e-08,24.48380827238423
DS02,train,20,34,6.713529732138568e-11,19.325934366315614
DS02,train,20,35,2.0833335057091062e-12,17.013151204922664
DS02,train,20,36,0.04661433427142503,53.13147731215394
DS02,train,20,37,2.697904422088726e-07,26.943162883224648
DS02,train,20,38,5.184741524999481e-14,14.931592650301248
DS02,train,20,39,7.656455421889419e-07,28.205378510367368
DS02,train,20,40,3.4818470329156526e-10,20.56978135115683
DS02,train,20,41,1.2465584120491258e-12,16.702409641466254
DS02,train,20,42,4.082621862555591e-05,34.03364946091469
DS02,train,20,43,2.88674387172172e-07,27.022331306167892
DS02,train,20,44,0.06064092675118782,54.40544452884623
DS02,train,20,45,0.0,11.432108699792824
DS02,train,20,46,2.7077243780482263e-09,22.279496938347577
DS02,train,20,47,1.915656522299969e-11,18.44544516253389
DS02,train,20,48,4.027499591052752e-06,30.418929428493662
DS02,train,20,49,1.4432899320127035e-15,13.215649800603435
DS02,train,20,50,1.5345410275813265e-08,23.886860905863642
DS02,train,20,51,1.179671482720579e-08,23.63261713013566
DS02,train,20,52,3.888514588101799e-08,24.81862058081096
DS02,train,20,53,8.235840787129689e-08,25.61059073767494
DS02,train,20,54,5.8230087418564835e-12,17.65790204187301
DS02,train,20,55,6.9526201414982225e-06,31.20993803004172
DS02,train,20,56,9.160369180860606e-06,31.62273500088732
DS02,train,20,57,4.755044136217634e-10,20.81752020445829
DS02,train,20,58,3.633145895243217e-09,22.54076744551343
DS02,train,20,59,4.443407861320914e-06,30.558823833441085
DS02,train,20,60,0.004975311866487364,44.82820483543043
DS02,train,20,61,0.02592408796078205,50.57502102234402
DS02,train,20,62,1.640398754465533e-05,32.52622213172935
DS02,train,20,63,0.003154263658694423,43.50411587094794
DS02,train,20,64,0.005424931545063849,45.090145042406505
DS02,train,20,65,0.6651785527564024,76.54837867364243
DS02,train,20,66,0.06544391850028763,54.79214349069721
DS02,test,11,1,3.347455646007802e-11,18.83056396988805
DS02,test,11,2,7.213944659412164e-07,28.13085544823575
DS02,test,11,3,0.00011657780396967521,35.93064868298899
DS02,test,11,4,2.1030920132059094e-06,29.5200606084151
DS02,test,11,5,9.78702298330969e-05,35.601046170212946
DS02,test,11,6,0.05174044750271223,53.626018241707335
DS02,test,11,7,7.503508925310598e-11,19.40673614061896
DS02,test,11,8,0.001334582096083503,41.227376258378456
DS02,test,11,9,1.1898154611000855e-05,32.02283118415193
DS02,test,11,10,0.0,11.706687157705602
DS02,test,11,11,9.052442354884338e-05,35.455831374170494
DS02,test,11,12,4.952280230341444e-08,25.0697652094848
DS02,test,11,13,1.0255737370457041e-08,23.49889415763383
DS02,test,11,14,9.658940314238862e-14,15.258247177897912
DS02,test,11,15,0.0019071968059214406,42.140241029297094
DS02,test,11,16,1.6295187421633273e-11,18.335777054481465
DS02,test,11,17,3.4049429942228926e-12,17.31743231350222
DS02,test,11,18,2.872205806525585e-10,20.41879095773557
DS02,test,11,19,1.850938092207155e-05,32.71906089189317
DS02,test,11,20,5.115907697472721e-13,16.180658712381334
DS02,test,11,21,3.832384175561643e-07,27.357875047738233
DS02,test,11,22,5.827303677374829e-07,27.866192772666693
DS02,test,11,23,2.1683366879798882e-08,24.227209879427534
DS02,test,11,24,1.2777678914943635e-10,19.799764177820734
DS02,test,11,25,1.3916100456423663e-05,32.266708940897615
DS02,test,11,26,4.0676051415999837e-10,20.692877666518726
DS02,test,11,27,0.00019485577701194856,36.93262986604384
DS02,test,11,28,3.566258399700928e-10,20.5886790855361
DS02,test,11,29,2.0222735708230744e-09,22.02432427695116
DS02,test,11,30,0.0010229798356241604,40.57428041555101
DS02,test,11,31,6.483780179422638e-11,19.300735148892365
DS02,test,11,32,0.0,11.619771990191532
DS02,test,11,33,1.4008982862634412e-10,19.868778024296102
DS02,test,11,34,6.094062443562365e-08,25.288267804268038
DS02,test,11,35,3.904153000888755e-09,22.605366230956584
DS02,test,11,36,1.155564422095079e-05,31.9777113983671
