dataset_id,split,engine_id,cycle,rul_pred,anomaly_score_raw,anomaly_score_smoothed,anomaly_state,decision_label,reason_codes,theta_rul_used,alpha_high_used,alpha_low_used,model_risk,policy_risk,trend_risk,volatility_risk,hybrid_risk,hybrid_state,hybrid_alarm_active,critical_proxy,missed_alarm_proxy,early_alarm_proxy,dominant_driver,expected_failure_stage,policy_version,run_id
DS02,test,11,13,45.136887,1.0255737370457041e-08,0.0018236255081819,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.3933833076923075,0.4892229868081295,0.16509896021927448,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,14,53.921574,9.658940314238864e-14,0.0013677191311605,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.0,0.5056465772465653,0.08806465772465655,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,15,41.3187,0.0019071968059214,0.0015025885498507,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.595478,0.515447042297818,0.2081403042297818,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,16,53.341843,1.6295187421633273e-11,0.0011269414164618,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.0,0.5348191711025829,0.0909819171102583,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,17,57.51845,3.404942994222893e-12,0.0008452060631976,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.0,0.5895824773206207,0.09645824773206209,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,18,43.855556,2.8722058065255846e-10,0.0006339046192033,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.36029540000000015,0.5998405437821797,0.16954313437821802,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,19,51.914383,1.850938092207155e-05,0.000480055809633,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.0,0.59366209544125,0.09686620954412502,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,20,45.820393,5.115907697472721e-13,0.0003600418573526,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.0,0.5688103724759974,0.09438103724759976,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,21,40.321262,3.832384175561643e-07,0.0002701272026189,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.4823346666666671,0.6048445186429008,0.1944513851976235,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,22,42.68263,5.827303677374829e-07,0.0002027410845561,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.13472026666666656,0.6116497902962502,0.12560903236295834,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,23,39.477272,2.1683366879798882e-08,0.0001520612342588,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.37894233333333316,0.6452972705167804,0.17781819371834473,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,24,43.47726,1.2777678914943635e-10,0.0001140459576383,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.6397242666666666,0.6337352980737277,0.22881838314070613,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,25,43.863876,1.3916100456423663e-05,8.901349334283158e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.815473466666667,0.5845923520920903,0.2590539285425425,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,26,47.104412,4.0676051415999837e-10,6.676022169725222e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.0,0.5601321778073358,0.0935132177807336,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,27,37.498676,0.0001948557770119,9.878411052591415e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.9386209333333331,0.590005131326288,0.2842246997992955,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,28,34.51895,3.566258399700928e-10,7.408817205089562e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.707862466666667,0.6582756669705837,0.2449000600303918,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,29,42.06159,2.0222735708230744e-09,5.556663460656442e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.7906655999999999,0.6140963342940372,0.25704275342940375,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,30,54.961567,0.0010229798356241,0.0002974199348609,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.0,0.664841923399639,0.10398419233996392,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,31,41.872337,6.483780179422638e-11,0.0002230649673551,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.7646337333333331,0.6292260245485338,0.2533493491215201,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,32,35.551456,0.0,0.0001672987255163,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,1.0,0.5543211636616442,0.29293211636616445,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,33,33.17198,1.4008982862634412e-10,0.0001254740791597,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.7122384000000002,0.6083269869709368,0.24078037869709373,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,34,34.405487,6.094062443562366e-08,9.41207945259106e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,1.0,0.5773714642196422,0.2952371464219643,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,35,31.731577,3.904153000888755e-09,7.059157193268317e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.9392544,0.6090844023839078,0.28625932023839085,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,36,32.327496,1.155564422095079e-05,5.583259000475007e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.5329177333333334,0.6418351746236478,0.2082670641290315,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,37,28.883205,9.426191716066513e-08,4.189800798285272e-05,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.022335899999999992,0.72,0.9199616666666669,0.6921724862449695,0.4432607369578304,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,38,29.931126,5.551115123125785e-16,3.1423505987278315e-05,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0013774800000000199,0.72,0.6364097333333334,0.7277898155042629,0.380680794217093,normal,False,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,39,29.286324,0.0155682217599689,0.0039156230694826,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.014273519999999991,0.72,0.9460624000000001,0.750525112968333,0.4506880752968334,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,40,28.557943,1.0417222640057844e-12,0.0029367173023724,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.028841139999999967,0.72,1.0,0.7579591577575174,0.4687744287757518,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,41,29.452171,1.526924897632398e-07,0.0022025761499017,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.010956580000000002,0.72,1.0,0.7107828380810917,0.45600874480810927,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,42,24.809935,3.880229471064922e-13,0.0016519321125233,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.1038013,0.72,0.845916066666667,0.7530407918998221,0.47119787752331566,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,43,22.665394,2.802206244822969e-10,0.0012389491544476,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.14669212,0.72,0.7902370666666665,0.8089721403829362,0.484956081371627,normal,False,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,44,19.5046,1.774416821731517e-05,0.00093364790789,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.209908,0.72,1.0,0.8438030081416097,0.558838900814161,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,45,23.827312,6.411151336815912e-06,0.0007018387187517,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.12345376000000001,0.72,1.0,0.569306413833369,0.492484833383337,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,46,17.610453,2.304586261825392e-07,0.0005264366537203,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.24779094,0.72,1.0,0.543400883689972,0.5458460113689972,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,47,16.816679,8.143739429478103e-07,0.000395031083776,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.26366641999999996,0.72,1.0,0.5750163779073721,0.5561515267907373,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,48,17.730522,0.0001642966062986,0.0003373474644066,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.24538955999999998,0.72,1.0,0.5921747181816972,0.5496427738181698,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,49,13.237192,7.845279981211206e-12,0.0002530106002663,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.33525615999999997,0.72,1.0,0.6250465337311314,0.5933699253731133,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,50,12.439862,0.0015201170844537,0.0005697872213131,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.35120276,0.72,1.0,0.6616536758823521,0.6042066095882354,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,51,10.357932,5.66919148292655e-08,0.0004273545889635,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.39284136000000003,0.72,1.0,0.6865616538999579,0.625434777389996,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,52,8.320871,2.298535801803503e-05,0.0003262622812271,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.43358258,0.72,1.0,0.7362277512408204,0.6487349361240822,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,53,8.517127,7.78917930155387e-10,0.0002446969056498,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.42965746,0.72,1.0,0.7437677645572299,0.6477226334557231,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,54,6.4639225,3.087953037717029e-07,0.0001835998780633,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.47072155,0.72,1.0,0.7472105544431674,0.6665457529443168,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,55,4.8666143,3.514965281059546e-07,0.0001377877826795,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.502667714,0.72,1.0,0.7424691592151388,0.680447387221514,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,56,3.8022077,5.559493684303973e-07,0.0001034798243517,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.523955846,0.72,1.0,0.6978402955689457,0.6855641602568947,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,57,3.0601315,3.2107681069426526e-08,7.761789518408882e-05,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.5387973699999999,0.72,1.0,0.6837004980166951,0.6908288663016696,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,58,2.1553757,0.0058696208712848,0.0015256186392092,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.556892486,0.72,1.0,0.6736627274294796,0.697967891442948,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,11,59,1.2882525,0.0004610558869435,0.0012594779511428,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.57423495,0.72,1.0,0.6786033596002738,0.7062660634600275,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,1,53.058186,0.999998809272068,0.999998809272068,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.9687941194760932,0.8719147075284838,0.4,0.15,0.0,0.0,0.2875000000000001,normal,False,False,False,False,model,Anomaly Persistence Gate,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,2,50.130283,0.999999999872767,0.9999991069222428,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.9687941194760932,0.8719147075284838,0.4,0.15,0.0,0.0,0.2875000000000001,normal,False,False,False,False,model,Anomaly Persistence Gate,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,3,42.04721,0.999999999999826,0.9999993301916386,ON,Enhanced Monitoring,RUL_HIGH|ANOM_ON|STATE_CHANGE_OFF_TO_ON,30.0,0.9687941194760932,0.8719147075284838,0.4,0.45,1.0,0.5703089738906222,0.5495308973890624,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,4,48.29239,0.9999999993683478,0.9999994974858158,ON,Enhanced Monitoring,RUL_HIGH|ANOM_ON,30.0,0.9687941194760932,0.8719147075284838,0.4,0.45,1.0,0.46569418882424074,0.5390694188824242,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,5,49.175167,0.628486204278775,0.9071211741840556,ON,Enhanced Monitoring,RUL_HIGH|ANOM_ON,30.0,0.9687941194760932,0.8719147075284838,0.14536201633680773,0.45,0.7766037999999995,0.6644601585097777,0.3996796832025412,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,6,53.741726,0.9484607431994668,0.9174560664379084,ON,Enhanced Monitoring,RUL_HIGH|ANOM_ON,30.0,0.9687941194760932,0.8719147075284838,0.18803317647738244,0.45,0.0,0.7035985383617074,0.2674747832509929,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,7,48.33959,0.9999999996860264,0.938092049749938,ON,Enhanced Monitoring,RUL_HIGH|ANOM_ON,30.0,0.9687941194760932,0.8719147075284838,0.2732359368871549,0.45,0.6740851428571426,0.6556646165866429,0.43583966182931266,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,8,53.19905,0.9999988405955644,0.9535687474613446,ON,Enhanced Monitoring,RUL_HIGH|ANOM_ON,30.0,0.9687941194760932,0.8719147075284838,0.33713681076849555,0.45,0.0,0.6348388371016989,0.3276954485559929,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,9,54.12598,0.999999999999948,0.9651765605959954,ON,Enhanced Monitoring,RUL_HIGH|ANOM_ON,30.0,0.9687941194760932,0.8719147075284838,0.385063662929523,0.45,0.0,0.62242161980432,0.34802081029871745,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,10,53.564026,0.9999999999999998,0.9738824204469964,ON,Enhanced Monitoring,RUL_HIGH|ANOM_ON,30.0,0.9687941194760932,0.8719147075284838,0.4,0.45,0.0,0.6024745450367066,0.3527474545036708,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,11,58.161175,0.9999999996456302,0.9804118152466548,ON,Enhanced Monitoring,RUL_HIGH|ANOM_ON,30.0,0.9687941194760932,0.8719147075284838,0.4,0.45,0.0,0.6400279069576716,0.3565027906957673,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,12,48.65954,0.6380109311069034,0.894811594211717,ON,Enhanced Monitoring,RUL_HIGH|ANOM_ON,30.0,0.9687941194760932,0.8719147075284838,0.09453767822461767,0.45,0.3665538333333333,0.6551200371885914,0.2938647255866038,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,13,47.092346,0.9999999999143788,0.9211086956373824,ON,Enhanced Monitoring,RUL_HIGH|ANOM_ON,30.0,0.9687941194760932,0.8719147075284838,0.20311431343328895,0.45,0.45891076923076923,0.6521534232936624,0.3608989372205002,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,14,49.550682,0.3882296155193744,0.7878889256078804,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|STATE_CHANGE_ON_TO_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.2505359999999998,0.7625529635561026,0.16386249635561023,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,15,47.468388,0.9999471819901492,0.8409034897034475,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.37265320000000013,0.7819659601849764,0.1902272360184977,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,16,49.268772,0.9999999998825598,0.8806776172482256,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.036180689141592344,0.15,0.25262760000000006,0.7712232346999841,0.181429153583715,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,17,48.04512,0.6555320323014489,0.8243912210115314,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.13901086666666676,0.7909551097722991,0.1443976843105633,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,18,49.13135,0.3569058498241472,0.7075198782146853,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.0,0.8241790414396835,0.11991790414396837,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,19,53.249996,0.9999999999999284,0.7806399086609961,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.0,0.8274241202917643,0.12024241202917645,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,20,48.347263,0.3564131695474617,0.6745832238826125,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.05519360000000025,0.932028189336843,0.14174153893368438,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,21,52.802925,0.9999999999999786,0.755937417911954,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.0625867333333332,0.9468361537712195,0.14470096204378863,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154144Z-814aa2e321
DS02,test,14,22,36.46524,0.9999999999999228,0.8169530634339462,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.9687941194760932,0.8719147075284838,0.0,0.15,0.7916233333333333,1.0,0.29582466666666674,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154144Z-814aa2e321
