dataset_id,split,engine_id,cycle,rul_pred,anomaly_score_raw,anomaly_score_smoothed,anomaly_state,decision_label,reason_codes,theta_rul_used,alpha_high_used,alpha_low_used,model_risk,policy_risk,trend_risk,volatility_risk,hybrid_risk,hybrid_state,hybrid_alarm_active,critical_proxy,missed_alarm_proxy,early_alarm_proxy,dominant_driver,expected_failure_stage,policy_version,run_id
DS05,test,7,11,56.35881,0.0036358750342522,0.0640321526581414,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.0,1.0,0.1375,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,12,46.72789,1.4181091823051164e-07,0.0480241499463356,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.5834416666666667,1.0,0.2541883333333334,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,13,51.6809,0.0460539249908422,0.0475315937074622,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.15756076923076934,1.0,0.1690121538461539,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,14,50.828438,6.240505419252695e-05,0.0356642965441448,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.20719657142857173,1.0,0.17893931428571436,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,15,54.413013,0.99985226315475,0.2767112881967961,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2393832407733101,0.2154449166959791,0.4,0.15,0.0,1.0,0.38750000000000007,normal,False,False,False,False,uncertainty,Anomaly Persistence Gate,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,16,40.807804,0.0157789546877243,0.2114782048195281,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.8614257333333337,1.0,0.3097851466666668,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,17,41.012657,1.0168302149171635e-06,0.1586089078221998,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.23420866666666693,1.0,0.18434173333333342,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,18,43.55073,0.0002465511781204,0.11901831866118,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.2580541999999999,1.0,0.18911084,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,19,44.122513,2.110177995728879e-05,0.0892690144408743,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.03894753333333369,1.0,0.14528950666666676,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,20,37.852776,1.6301273677576944e-06,0.0669521683624976,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,21,63.14031,0.0002003292478522,0.0502642085838363,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.0,1.0,0.1375,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,22,42.284695,4.45163239604085e-10,0.037698156549168,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.6081825333333332,1.0,0.2591365066666667,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,23,41.88721,2.505124766516431e-06,0.0282742436930676,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.06768219999999966,1.0,0.15103643999999997,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,24,51.029163,1.0948648477837608e-06,0.0212059564860126,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.4257146666666671,1.0,0.22264293333333346,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,25,52.368492,1.4617901700209046e-07,0.0159045039092637,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.24081139999999976,1.0,0.18566227999999999,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,26,48.073593,3.608689520429031e-06,0.0119292801043279,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.5523477999999997,1.0,0.24796955999999998,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,27,47.335125,2.9699775971891995e-10,0.0089469601524953,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.0,1.0,0.1375,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,28,50.720814,5.394393400193209e-06,0.0067115687127215,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.0640057333333336,1.0,0.15030114666666675,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,29,39.881073,4.9026993576006817e-08,0.0050336887912895,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.7298243333333332,1.0,0.2834648666666667,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,30,40.3376,4.507159833133656e-07,0.003775379272463,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.9383608666666665,1.0,0.32517217333333337,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,31,40.847958,8.302382681346644e-08,0.0028315552103039,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.0,0.9578620824022406,0.13328620824022408,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,32,44.256184,6.8441330098867326e-06,0.0021253774409804,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.0,0.8730205582258452,0.12480205582258455,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,33,45.007797,0.0001205420261282,0.0016241685872673,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.0,0.8149498458790115,0.11899498458790117,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,34,43.571774,0.0050985611060453,0.0024927667169618,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.03671593333333334,0.7741540903511908,0.12225859570178577,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,35,43.34675,0.0094116982478283,0.0042224995996784,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.0,0.7078556333163294,0.10828556333163296,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,36,44.67729,3.96952605019596e-05,0.0031767985148843,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,1.0,0.4697289776228689,0.28447289776228696,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,37,38.96581,1.4165300900370603e-05,0.0023861402113883,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.22125900000000012,0.4763030772245788,0.12938210772245792,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,38,41.008728,7.3216940288389765e-09,0.0017896069889647,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.058565466666667024,0.46773157606462246,0.09598625093979568,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,39,47.472134,1.660101944800374e-08,0.0013422093919784,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.23713526666666668,0.4297164206630104,0.1278986953996344,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,40,43.464996,2.3314683517128287e-15,0.0010066570439844,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.5935664000000003,0.35932759684203797,0.19214603968420388,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,41,37.473156,7.0856046209266665e-06,0.0007567641841435,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.7066958,0.37163860945264565,0.2160030209452646,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,42,47.572075,0.0239169968000401,0.0065468223381176,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.0,0.3712375474767386,0.07462375474767388,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,43,37.17194,0.000936537492105,0.0051442511266145,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.9032582666666665,0.33744272455652913,0.25189592578898623,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,44,41.63386,3.0993246413757454e-08,0.0038581960932724,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.0,0.33061967282200794,0.07056196728220081,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,45,36.23722,6.825356120288006e-07,0.0028938177038573,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.27335866666666675,0.3654166448944984,0.1287133978227832,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,46,34.043957,0.0027800117540492,0.0028653662164053,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.45360006666666663,0.42246900423249895,0.17046691375658327,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,47,35.802364,0.0027928397879731,0.0028472346092972,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.563588,0.44262623630405656,0.19448022363040568,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,48,29.854496,9.699642200544643e-10,0.002135426199464,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0029100799999999794,0.72,1.0,0.5168112257137863,0.4329906585713787,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,49,31.13694,9.392631117322026e-11,0.0016015696730795,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.8289889333333332,0.5571901137812866,0.2590167980447953,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,50,31.331196,4.0030549430802864e-08,0.001201187262447,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.8010369333333335,0.5815234517318749,0.2558597318398542,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,51,28.7159,0.000463759552457,0.0010168303349495,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.025681999999999972,0.72,1.0,0.6070646073936568,0.45226336073936574,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,52,29.299158,1.0911507627775484e-05,0.000765350628119,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.014016840000000029,0.72,0.6444434666666666,0.6412387499430998,0.3793201463276434,normal,False,False,False,False,policy,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,53,36.94856,2.6173563316689297e-10,0.0005740130365232,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.2706778666666665,0.6309390794761569,0.15472948128094902,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,54,30.633354,0.0049011585108298,0.0016557994050998,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,1.0,0.5681357723411843,0.2943135772341185,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,55,33.02486,1.876691801960817e-09,0.0012418500229978,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.0,0.15,0.6960090666666668,0.5238640694777066,0.22908822028110407,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,56,25.001192,1.355896986909855e-07,0.000931421414673,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.09997616,0.72,0.8314642666666668,0.5746289369232978,0.44874501902566316,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,57,27.96114,0.0101003089602491,0.003223643301067,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.04077719999999999,0.72,1.0,0.4453604986956324,0.4428857898695633,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,58,26.59471,1.736733179491523e-07,0.0024177758941297,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.06810580000000001,0.72,0.7051486666666666,0.44955588748229713,0.39663293208156314,normal,False,False,False,False,policy,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,59,23.768467,0.0032541727242089,0.0026268751016495,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.12463065999999998,0.72,1.0,0.40596553598998647,0.4766803505989987,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,60,20.238081,2.5824074174951583e-05,0.0019766123447809,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.19523837999999996,0.72,1.0,0.4571591024674203,0.5135731812467421,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,61,21.721579,0.0647299716462108,0.0176649521701383,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.16556842000000002,0.72,0.8214918666666667,0.5032430520486714,0.46912846753820053,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,62,21.966549,7.55351766351664e-05,0.0132675979217625,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.16066901999999997,0.72,0.9223876666666665,0.4968315446433267,0.486461746797666,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,63,22.33093,0.0001952855947487,0.0099995198400091,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.15338140000000003,0.72,0.5015710666666668,0.5158268352315865,0.4009185268564921,normal,False,False,False,False,policy,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,64,26.41675,0.9986006717271728,0.2571498078118,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2393832407733101,0.2154449166959791,0.471665,0.72,0.31467933333333326,0.8815857628642763,0.6133436929530944,warning,True,True,True,False,uncertainty,Anomaly Persistence Gate,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,65,16.820177,7.364003680854214e-05,0.1928807658680521,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.26359646,0.72,0.9674012666666665,1.0,0.5920986603333334,warning,True,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,66,17.463593,0.9999997174486004,0.3946605037631892,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2393832407733101,0.2154449166959791,0.65072814,0.72,0.7501538000000001,1.0,0.7928584230000002,critical,True,True,False,False,uncertainty,Anomaly Persistence Gate,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,67,18.279478,4.744766289865865e-07,0.2959954964415491,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2393832407733101,0.2154449166959791,0.6344104399999999,0.72,0.7346453333333332,1.0,0.7824137646666667,critical,True,True,False,False,uncertainty,Anomaly Persistence Gate,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,68,17.802536,6.559877085976493e-10,0.2219966224951587,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.3534257124856626,0.72,1.0,1.0,0.6390415706185483,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,69,15.363406,0.0002902795696754,0.1665700367637879,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.29273188,0.72,1.0,1.0,0.6117293460000001,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,70,14.338528,6.990423612784902e-05,0.1249450036318729,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.31322943999999997,0.72,1.0,1.0,0.6209532480000001,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,71,13.0176935,9.70661195875966e-06,0.0937111793768943,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.33964612999999994,0.72,0.7988999,1.0,0.5926207385000001,warning,True,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,72,13.924965,5.007410327495521e-07,0.0702835097179289,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.3215007,0.72,0.935745,1.0,0.611824315,warning,True,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,73,12.962533,1.2482617267939313e-05,0.0527157529427637,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.34074933999999996,0.72,0.9088118,1.0,0.615099563,warning,True,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,74,12.550975,0.0003431343120513,0.0396225982850856,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.34898049999999997,0.72,0.7478328000000001,1.0,0.586607785,warning,True,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,75,9.910409,2.698169873316392e-05,0.0297236941384975,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.40179181999999997,0.72,0.6885114666666667,1.0,0.5985086123333334,warning,True,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,76,8.663003,0.0003377341468255,0.0223772041405795,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.42673994,0.72,0.8705717333333333,1.0,0.6461473196666667,warning,True,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,77,7.565312,0.9999999993635356,0.2667829029463185,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2393832407733101,0.2154449166959791,0.84869376,0.72,0.9600824666666667,1.0,0.9239286853333335,critical,True,True,False,False,uncertainty,Anomaly Persistence Gate,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,78,7.2478895,4.121230726217284e-05,0.2000974802865544,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.45504220999999995,0.72,1.0,1.0,0.6847689945000001,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,79,7.0956526,0.0070456296035421,0.1518345176158013,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.45808694799999994,0.72,1.0,1.0,0.6861391266000001,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,80,6.033461,0.0201596804963071,0.1189158083359278,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.47933078,0.72,0.7191144000000002,1.0,0.6395217310000001,warning,True,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,81,4.1194935,0.5310386835275651,0.2219465271338371,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2393832407733101,0.2154449166959791,0.6262494886594456,0.72,0.8896066333333332,0.9898822668783989,0.7387218232512572,warning,True,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154145Z-814aa2e321
DS05,test,7,82,2.7168975,0.6633073262736374,0.3322867269187872,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2393832407733101,0.2154449166959791,0.9456620499999999,0.72,1.0,1.0,0.9755479225000001,critical,True,True,False,False,physics,Anomaly Persistence Gate,v2,ds-20260211T154145Z-814aa2e321
