dataset_id,split,engine_id,cycle,rul_pred,anomaly_score_raw,anomaly_score_smoothed,anomaly_state,decision_label,reason_codes,theta_rul_used,alpha_high_used,alpha_low_used,model_risk,policy_risk,trend_risk,volatility_risk,hybrid_risk,hybrid_state,hybrid_alarm_active,critical_proxy,missed_alarm_proxy,early_alarm_proxy,dominant_driver,expected_failure_stage,policy_version,run_id
DS03,test,10,14,52.183548,1.0095445217239709e-05,0.0615974180976879,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,15,52.960556,1.5327790814367862e-08,0.0461980674052136,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,16,50.363037,4.930091401789127e-08,0.0346485628791387,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.9799469502888307,0.3354946950288831,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,17,46.91828,7.9217869819459e-08,0.0259864419638215,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.9978060151943201,0.33728060151943207,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,18,47.246372,0.036813564125546,0.0286932225042526,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.9690256666666666,0.9995291503648729,0.33125804836982065,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,19,44.312477,1.781907399411864e-09,0.0215199173236663,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,20,46.389027,9.30243729713176e-07,0.0161401705536821,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.9511324613433165,0.33261324613433174,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,21,47.811047,5.741097671385642e-05,0.01211948065944,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.8760530666666663,0.8918543502082297,0.3018960483541563,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,22,45.70587,3.6184266916095e-08,0.0090896195406468,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.9518922000000003,0.8364997250778685,0.31152841250778696,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,23,45.52496,0.0190643309048996,0.01158329738171,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.5836860000000001,0.8351021718093274,0.23774741718093284,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,24,48.38494,2.235873320932669e-07,0.0086875289331155,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.2165543333333332,0.7188013247512328,0.15269099914178996,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,25,41.477554,0.0194846936498911,0.0113868201123094,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.6259517333333335,0.6803701753428826,0.23072736420095502,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,26,42.715603,2.751304850612257e-09,0.0085401157720582,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.7609091333333334,0.614133405615138,0.25109516722818054,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,27,38.399567,2.4481558077438237e-06,0.0064056988679956,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.6026098256973488,0.29776098256973493,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,28,37.96388,9.376485415379944e-05,0.0048277153645351,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.5446177123983583,0.2919617712398359,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,29,37.946877,2.4686261146378292e-08,0.0036207926949666,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.9491114,0.5272822008422741,0.28005050008422744,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,30,38.527283,0.0312248608303156,0.0105218097288039,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.9622182,0.4778167238334791,0.27772531238334797,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,31,33.940437,0.002668307433147,0.0085584341548896,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.5007292884446418,0.2875729288444642,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,32,33.496532,0.0074829120816397,0.0082895536365771,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.8947832000000001,0.5396715233271032,0.2704237923327104,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,33,31.404778,1.8236356869039128e-10,0.0062171652730237,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.5734263592695661,0.29484263592695664,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,34,35.42928,2.376396037173656e-05,0.0046688149448607,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.5922131333333335,0.5749233304378619,0.21343495971045293,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,35,32.08576,0.9914813014680852,0.2513719365756668,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.13512492517540886,0.15,0.9535511333333332,0.9583760803687779,0.3848540510324785,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,36,30.473198,0.0085224915992276,0.190659575331557,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,37,29.224033,4.478913351313451e-09,0.1429946826183961,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.015519340000000027,0.72,1.0,1.0,0.4869837030000001,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,38,33.015564,0.0062913456073143,0.1088188483656256,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.8339597333333335,1.0,0.30429194666666676,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,39,26.23476,0.032913572447335,0.089842529386053,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.07530479999999996,0.72,1.0,0.9699617864815137,0.5108833386481514,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,40,24.312279,1.132619512622668e-06,0.0673821801944179,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.11375442,0.72,1.0,0.9983584403475638,0.5310253330347565,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,41,23.615213,0.000116567708134,0.0505657770728469,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.12769573999999997,0.72,1.0,0.9872161644596398,0.536184699445964,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,42,28.323229,0.129271885668518,0.0702423042217647,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.033535419999999976,0.72,0.6717558666666664,0.9580247507480585,0.4252445874081392,normal,False,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,43,26.51679,8.13177040148716e-08,0.0526817484957495,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0696642,0.72,0.7631393333333335,0.9310826373369314,0.4570850204003599,normal,False,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,44,24.047766,0.0314910240337055,0.0473840673802385,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.11904468000000001,0.72,0.9266074000000001,0.9080017721435688,0.5096917632143569,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,45,20.165106,1.6289311766115588e-07,0.0355380912584583,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.19669787999999996,0.72,1.0,0.9024960951555879,0.5587636555155588,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,46,22.341444,3.516628988009529e-09,0.0266535693230009,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.15317112000000002,0.72,0.7732662000000002,0.9011621061869641,0.4936964546186966,normal,False,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,47,21.116777,1.0058422922343269e-06,0.0199904284528237,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.17766446000000002,0.72,0.8253170000000002,0.9027446506830027,0.5152868720683004,normal,False,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,48,20.885666,1.834935678868277e-05,0.014997408678815,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.18228667999999998,0.72,0.7012741333333333,0.9105460951012344,0.4933384421767901,normal,False,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,49,19.554756,6.091695892163075e-08,0.0112480717383509,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.20890487999999996,0.72,1.0,0.8703092989661105,0.5610381258966112,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,50,18.737614,0.0077504226295359,0.0103736594611472,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.22524771999999996,0.72,0.8898764,0.754547273619245,0.5347914813619246,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,51,13.995469,7.164622672917176e-09,0.007780246387016,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.32009062,0.72,1.0,0.7249692980918706,0.5965377088091872,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,52,14.334591,0.0005420300287054,0.0059706922974384,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.31330818,0.72,0.9926294666666666,0.7021839073689129,0.5897329650702247,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,53,13.408406,0.0018506609308271,0.0049406844557855,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.33183188,0.72,1.0,0.6320853398161783,0.592532879981618,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,54,12.737804,1.898263193300665e-07,0.003705560798419,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.34524392,0.72,0.8997970666666667,0.6340227298687319,0.5787214503202066,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,55,14.364915,0.0010001527637581,0.0030292087897537,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.31270169999999997,0.72,0.6631576,0.6316483129413961,0.5165121162941397,normal,False,False,False,False,policy,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,56,12.641383,0.0142463592330238,0.0058334964005712,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.34717234,0.72,0.7315886666666668,0.6439643569648476,0.5469417220298183,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,57,12.658173,0.0136172694782399,0.0077794396699884,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.34683654,0.72,1.0,0.5654113653158398,0.5926175795315841,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,58,9.391708,0.0091222484629218,0.0081151418682217,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.41216583999999995,0.72,1.0,0.5267491206577103,0.618149540065771,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,59,6.4007177,0.0284971572718086,0.0132106457191184,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.4719856459999999,0.72,1.0,0.5271859749133843,0.6451121381913385,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,60,5.7417903,0.8388362145931904,0.2196170379376364,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.485164194,0.72,0.9615543800000002,0.8538500122867207,0.6760197645286722,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,61,4.1626453,0.195846655170703,0.2136744422459031,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.516747094,0.72,1.0,0.9885166475312324,0.7113878570531234,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,62,3.8872674,0.3988370635223897,0.2599650975650247,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.78506499120624,0.72,1.0,1.0,0.8332792460428081,critical,True,False,False,True,physics,RUL Degradation Path,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,63,3.0576007,0.8273485945885044,0.4018109718208946,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2691978893464848,0.2422781004118364,0.938847986,0.72,1.0,1.0,0.9724815937000002,critical,True,True,False,False,physics,Anomaly Persistence Gate,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,64,3.5837858,0.715710914443684,0.480285957476592,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2691978893464848,0.2422781004118364,0.928324284,0.72,1.0,1.0,0.9677459278000002,critical,True,True,False,False,physics,Anomaly Persistence Gate,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,65,7.004099,0.9807469657300788,0.6054012095399637,ON,Immediate Maintenance,RUL_LOW|ANOM_ON|STATE_CHANGE_OFF_TO_ON,30.0,0.2691978893464848,0.2422781004118364,0.8599180200000001,0.95,0.7822343333333334,1.0,0.8809099756666668,critical,True,True,False,False,uncertainty,Immediate Failure Risk,v2,ds-20260309T120005Z-814aa2e321
DS03,test,10,66,5.3661337,0.755377675886575,0.6428953261266165,ON,Immediate Maintenance,RUL_LOW|ANOM_ON,30.0,0.2691978893464848,0.2422781004118364,0.892677326,0.95,0.57528902,1.0,0.88,critical,True,True,False,False,uncertainty,Immediate Failure Risk,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,1,67.84393,0.0001582638409642,0.0001582638409642,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.0,0.0,0.037500000000000006,normal,False,False,False,False,policy,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,2,70.7294,0.0365443456924855,0.0092547843038445,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.0,0.0,0.037500000000000006,normal,False,False,False,False,policy,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,3,64.90984,0.001442934925806,0.0073018219593348,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.9780299999999992,0.3209108995109096,0.2651970899510908,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,4,66.39619,0.0002801521549624,0.0055464045082417,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.361934999999999,0.27257049577814596,0.13714404957781443,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,5,67.14958,0.2376941343434879,0.0635833369670533,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.13887,0.3789067066917937,0.10316467066917939,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,6,60.395393,0.0098414777163934,0.0501478721543883,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.5137380659643184,0.2888738065964319,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,7,60.44301,0.0001616080792079,0.0376513061355932,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.5416569648886717,0.2916656964888672,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,8,64.27785,0.0449755315680876,0.0394823624937168,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.44575999999999993,0.5072743391066259,0.1773794339106626,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,9,60.867706,0.1429673460891559,0.0653536083925765,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.7751360000000003,0.526817421320109,0.245208942132011,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,10,58.626167,3.221027333744075e-09,0.0490152070996892,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.9217762999999998,0.5520075898983743,0.27705601898983745,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,11,59.158104,0.2475374109382556,0.0986457580593308,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.7896205454545453,0.5979648286934656,0.25522059196025565,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,12,59.932,0.000173486596389,0.0740276901935954,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.6593274999999998,0.5959268422629171,0.22895818422629172,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,13,56.572594,3.514198106169264e-05,0.0555295531404619,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.867025846153846,0.6162134815985019,0.27252651739061945,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,14,52.78146,2.600584139700324e-06,0.0416478150013814,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.6726018982760816,0.3047601898276082,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,15,55.039898,0.0039417404772312,0.0322212963703438,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,0.8536021333333333,0.6832735501114636,0.2765477816778131,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,16,51.056744,0.002693494351122,0.0248393458655383,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.7088360870284202,0.3083836087028421,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260309T120005Z-814aa2e321
DS03,test,11,17,51.2023,0.0018796440273568,0.0190994204059929,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2691978893464848,0.2422781004118364,0.0,0.15,1.0,0.6759176961702,0.30509176961702006,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260309T120005Z-814aa2e321
