dataset_id,split,engine_id,cycle,rul_pred,anomaly_score,anomaly_raw,is_validation_subset,row_id
DS02,train,2,64,12.986002,5.66903037235722e-06,30.91024479984541,False,64
DS02,train,2,65,11.360984,1.0518530491054888e-10,19.654878484007877,False,65
DS02,train,2,66,12.315355,2.161129849520549e-07,26.68606228879296,False,66
DS02,train,2,67,10.6953945,0.0009030446121082,40.27537691930071,False,67
DS02,train,2,68,5.9853187,8.242722626672362e-08,25.611493203212746,False,68
DS02,train,2,69,7.6245236,2.3810209359709233e-10,20.2731273585709,False,69
DS02,train,2,70,5.3154907,3.2153657514299994e-10,20.50713780238533,False,70
DS02,train,2,71,4.354045,2.0275507564671003e-05,32.865924980584445,False,71
DS02,train,2,72,3.768496,0.0051755521877775,44.94722740160772,False,72
DS02,train,2,73,2.9282806,8.844965093901536e-06,31.569773996020277,False,73
DS02,train,2,74,2.1205535,1.9559376340794188e-10,20.12191125965112,False,74
DS02,train,2,75,1.0042225,0.1783021259568974,60.890704295606255,False,75
DS02,train,5,1,47.897068,9.644507414918737e-13,16.549870340899716,False,76
DS02,train,5,2,46.69766,5.082238185849519e-09,22.84443396348884,False,77
DS02,train,5,3,51.583065,1.0261342527906336e-06,28.576558949535723,False,78
DS02,train,5,4,53.26108,1.32971411659355e-12,16.741075557308484,False,79
DS02,train,5,5,63.53296,6.104006189389112e-13,16.282353625266254,False,80
DS02,train,5,6,47.60071,1.4476531084994804e-11,18.256094332738485,False,81
DS02,train,5,7,46.731647,2.3596616221754907e-05,33.11294268808277,False,82
DS02,train,5,8,56.585556,1.0113687665125326e-11,18.01739859623614,False,83
DS02,train,5,9,62.106384,1.1102230246251563e-16,12.07416272561731,False,84
DS02,train,5,10,56.126827,1.4708678719443924e-11,18.26678329932265,False,85
DS02,train,5,11,56.93056,9.533730613520142e-06,31.683304722639505,False,86
DS02,train,5,12,44.07559,3.203259979933648e-06,30.09707250444335,False,87
DS02,train,5,13,60.717396,1.205275242610604e-06,28.783852378053524,False,88
DS02,train,5,14,45.238644,0.0008712801869019,40.19038892415314,False,89
DS02,train,5,15,54.769012,8.881784197001252e-16,13.00415964581477,False,90
DS02,train,5,16,64.40811,2.6744426673275253e-09,22.26860028713593,False,91
DS02,train,5,17,46.80014,4.292406623263023e-05,34.12007918717571,False,92
DS02,train,5,18,56.7677,6.075140390748858e-13,16.27962671445581,False,93
DS02,train,5,19,53.48465,1.2156642359428815e-10,19.76252390173843,False,94
DS02,train,5,20,58.70986,1.2401191185063e-12,16.699333953300563,False,95
DS02,train,5,21,63.293903,0.0266017373031833,50.68031271418971,False,96
DS02,train,5,22,53.685387,7.016609515630989e-14,15.089288095869948,False,97
DS02,train,5,23,45.2181,1.1633085605922131e-09,21.552092065772257,False,98
DS02,train,5,24,52.70021,5.468228092553318e-10,20.92995071168079,False,99
DS02,train,5,25,47.18467,2.4393482395357324e-05,33.16746269859706,False,100
DS02,train,5,26,47.185497,4.653832874623731e-12,17.51463911634186,False,101
DS02,train,5,27,53.91893,2.013652578014557e-10,20.144174674812863,False,102
DS02,train,5,28,60.741276,0.0,11.57400820299982,False,103
DS02,train,5,29,54.082386,2.8652271133244867e-05,33.43386921354404,False,104
DS02,train,5,30,43.41421,1.141353678235646e-11,18.097412598485437,False,105
DS02,train,5,31,47.581207,4.7360890222947205e-05,34.29089603655825,False,106
DS02,train,5,32,43.920193,6.494804694057167e-14,15.04869726774466,False,107
DS02,train,5,33,45.298717,3.5463482473963026e-06,30.23939560851134,False,108
DS02,train,5,34,49.059002,0.1238625781335103,58.41407470483954,False,109
DS02,train,5,35,50.940414,4.356639449853983e-05,34.14577508884635,False,110
DS02,train,5,36,43.034317,2.14102122353399e-06,29.54420324722933,False,111
DS02,train,5,37,41.234135,0.0004267452627011,38.56947891260526,False,112
DS02,train,5,38,51.780346,9.085329155666956e-10,21.345568810869963,False,113
DS02,train,5,39,41.12155,8.951062113737862e-12,17.937055167559635,False,114
DS02,train,5,40,41.283173,1.5401013797600172e-10,19.940185993439982,False,115
DS02,train,5,41,42.761375,4.6914022644561904e-05,34.27436599949826,False,116
DS02,train,5,42,37.45511,6.506509516612802e-06,31.112028462891708,False,117
DS02,train,5,43,44.244152,8.672364876893823e-06,31.54005281245806,False,118
DS02,train,5,44,45.50547,1.1394680737630836e-05,31.95608202949458,False,119
DS02,train,5,45,41.47285,4.204514145367266e-05,34.0843461158839,False,120
DS02,train,5,46,47.600803,2.41776619946954e-07,26.81563264901381,False,121
DS02,train,5,47,40.011215,1.8485781794197462e-09,21.946645135517024,False,122
DS02,train,5,48,32.0312,2.0751622642478648e-10,20.16724553059317,False,123
DS02,train,5,49,35.998096,1.9452994770574605e-11,18.45589973991572,False,124
DS02,train,5,50,37.003433,1.8139629798241683e-09,21.93034396133781,False,125
DS02,train,5,51,37.72571,0.2101527123662778,62.143751481617606,False,126
DS02,train,5,52,34.082867,4.277804706154242e-05,34.11418905877871,False,127
DS02,train,5,53,35.677086,6.964873122683457e-12,17.77346713878335,False,128
DS02,train,5,54,36.779102,3.5553499588836246e-08,24.72654262517105,False,129
DS02,train,5,55,37.321148,1.8884893648873918e-13,15.621030292941114,False,130
DS02,train,5,56,33.242737,1.4432899320127037e-15,13.195007845907297,False,131
DS02,train,5,57,28.417278,1.993805232025636e-09,22.012035505435083,False,132
DS02,train,5,58,32.057655,0.3433670129906025,66.62886135076934,False,133
DS02,train,5,59,24.65257,0.0661151995681023,54.84455918149976,False,134
DS02,train,5,60,30.028997,4.555440691333956e-09,22.744793702906712,False,135
DS02,train,5,61,29.653751,9.769962616701379e-14,15.264213140406708,False,136
DS02,train,5,62,31.72265,2.521841931946156e-07,26.8645483772694,False,137
DS02,train,5,63,26.768509,1.2766632195848615e-10,19.7991165466974,False,138
DS02,train,5,64,26.506023,0.0,11.028801925461371,False,139
DS02,train,5,65,25.312538,4.871812851359181e-06,30.69082225517023,False,140
DS02,train,5,66,28.031103,6.622342230144795e-09,23.08805540183188,False,141
DS02,train,5,67,20.245432,2.5195491248908293e-09,22.216140813753448,False,142
DS02,train,5,68,22.086882,8.706854126572238e-10,21.310297900612664,False,143
DS02,train,5,69,20.057459,3.259066350125295e-10,20.517740323249924,False,144
DS02,train,5,70,20.393711,8.426592756904938e-14,15.185842345000369,False,145
DS02,train,5,71,16.799898,7.178702077226262e-13,16.376623902717434,False,146
DS02,train,5,72,15.471819,8.488743945322952e-06,31.5078312068655,False,147
DS02,train,5,73,15.223396,2.4024798483957e-08,24.329524135226087,False,148
DS02,train,5,74,12.73283,6.428191312579656e-14,15.043111077948,False,149
DS02,train,5,75,13.125178,3.10645658307962e-07,27.108577872452592,False,150
DS02,train,5,76,11.263169,9.935306930830556e-06,31.74606706315809,False,151
DS02,train,5,77,13.04546,1.935220761417611e-09,21.986216397030297,False,152
DS02,train,5,78,8.961103,1.861488691468072e-05,32.72818698875857,False,153
DS02,train,5,79,8.613969,3.6697700989130055e-08,24.759045634403016,False,154
DS02,train,5,80,9.587028,1.0,259.09905053701743,False,155
DS02,train,5,81,6.7690473,1.9169110743177957e-12,16.962283255903497,False,156
DS02,train,5,82,6.2245913,3.3882537778806565e-06,30.1754696824123,False,157
DS02,train,5,83,4.8859997,5.104039639824975e-07,27.703854838968144,False,158
DS02,train,5,84,3.7571492,0.0008461491864039,40.12119874196412,False,159
DS02,train,5,85,3.225106,0.2814458267018367,64.65053532545866,False,160
DS02,train,5,86,2.5336006,0.0002990120295437,37.80957756842989,False,161
DS02,train,5,87,2.2602613,0.5553666434714029,73.00912831397527,False,162
DS02,train,5,88,1.8058225,0.0402866800542693,52.46179835099402,False,163
DS02,train,5,89,1.294185,4.87345913513515e-07,27.647575426196887,False,164
DS02,train,10,1,60.041843,7.059908213591369e-13,16.366853237109133,True,165
DS02,train,10,2,47.914806,1.0019884921774747e-09,21.42703890269201,True,166
DS02,train,10,3,56.144787,3.862936748255663e-08,24.81181918801087,True,167
DS02,train,10,4,55.55354,2.895299512362115e-07,27.02580260223357,True,168
DS02,train,10,5,65.247894,1.6988774904636017e-06,29.23423033029265,True,169
DS02,train,10,6,43.50357,0.0004390932318967,38.63172606542699,True,170
DS02,train,10,7,47.590324,0.0171870136344144,48.973222920092574,True,171
DS02,train,10,8,54.193443,0.0,11.500870488069596,True,172
DS02,train,10,9,56.87654,4.785146834329623e-09,22.789510245019432,True,173
DS02,train,10,10,46.91097,1.4677814519359345e-10,19.90388896472499,True,174
DS02,train,10,11,43.696182,4.30799080530786e-06,30.51465169632177,True,175
DS02,train,10,12,42.92087,2.563132595057027e-09,22.231202927677863,True,176
DS02,train,10,13,54.657825,3.236633183689719e-12,17.28571702658358,True,177
DS02,train,10,14,49.417213,1.0991207943789051e-14,14.154831076321406,True,178
DS02,train,10,15,48.094383,3.0385471916360984e-11,18.762995927441864,True,179
DS02,train,10,16,46.866425,1.598230980892623e-08,23.92652956376117,True,180
DS02,train,10,17,48.64019,4.186369225722686e-07,27.46382180562501,True,181
DS02,train,10,18,49.427658,2.2706281299633698e-12,17.065985927019774,True,182
DS02,train,10,19,51.23377,0.0005691193182091,39.207099996618034,True,183
DS02,train,10,20,48.40535,1.7957746401009442e-10,20.05669903280991,True,184
DS02,train,10,21,43.600517,0.0002584184707803,37.50629852104934,True,185
DS02,train,10,22,43.232746,0.0,11.178576946958268,True,186
DS02,train,10,23,52.78015,2.4085500260895287e-10,20.282014554103952,True,187
DS02,train,10,24,58.71228,2.32209029782382e-09,22.14466290206148,True,188
DS02,train,10,25,44.352757,2.397149145849653e-09,22.172486203156872,True,189
DS02,train,10,26,62.488132,7.662814466291579e-07,28.20641996235538,True,190
DS02,train,10,27,45.11464,1.6653345369377348e-15,13.267388508186835,True,191
DS02,train,10,28,46.49439,3.09309189372442e-09,22.39721421254332,True,192
DS02,train,10,29,44.69619,2.997602166487923e-15,13.53814930645778,True,193
DS02,train,10,30,49.922607,1.5754064719430974e-13,15.52203557664545,True,194
DS02,train,10,31,42.049305,1.9520496330471812e-10,20.12038894464288,True,195
DS02,train,10,32,46.71792,0.0,11.563634721594584,True,196
DS02,train,10,33,48.1812,2.220446049250313e-16,12.310589096218465,True,197
DS02,train,10,34,47.731236,7.016165426421139e-12,17.778221413152195,True,198
DS02,train,10,35,42.231823,1.7763568394002505e-15,13.300331248079823,True,199
DS02,train,10,36,52.434322,8.829186193270999e-08,25.685921500156,True,200
DS02,train,10,37,38.315952,2.737809978725636e-13,15.826717220123598,True,201
DS02,train,10,38,42.433765,4.30477794405304e-05,34.125055301407215,True,202
DS02,train,10,39,42.42471,5.329468374393187e-06,30.82050079196435,True,203
DS02,train,10,40,37.2166,4.205345222052515e-07,27.469262583710293,True,204
DS02,train,10,41,40.66785,6.661338147750939e-16,12.83916401481932,True,205
DS02,train,10,42,35.062595,0.0005488964114552,39.12581160922852,True,206
DS02,train,10,43,37.304092,7.555445158402563e-11,19.41176137039685,True,207
DS02,train,10,44,33.546673,1.2866558520063798e-05,32.14424222074802,True,208
DS02,train,10,45,35.13527,8.029350306859584e-07,28.265132104828297,True,209
DS02,train,10,46,36.79097,2.7837069896063937e-05,33.38580548568832,True,210
DS02,train,10,47,37.058075,3.0009994489432756e-11,18.754342149480976,True,211
DS02,train,10,48,35.434376,2.7755575615628917e-15,13.505350497506797,True,212
DS02,train,10,49,34.339825,0.0183974100549441,49.22918158079912,True,213
DS02,train,10,50,32.8141,1.1190001980576625e-07,25.945041850715185,True,214
DS02,train,10,51,32.933018,0.188272123290802,61.29481717499021,True,215
DS02,train,10,52,30.335526,1.954391813940859e-07,26.570774082022822,True,216
DS02,train,10,53,34.048973,6.623288584250986e-10,21.08549735280429,True,217
DS02,train,10,54,27.280993,2.962153718089056e-06,29.98836615534139,True,218
DS02,train,10,55,28.829426,2.3149111940679035e-06,29.65005547007089,True,219
DS02,train,10,56,28.907518,5.551115123125784e-16,12.746761205359752,True,220
DS02,train,10,57,27.682106,2.220446049250313e-16,12.3040947595203,True,221
DS02,train,10,58,27.0818,4.519530270474803e-06,30.58311233051183,True,222
DS02,train,10,59,23.38203,0.0062588982571616,45.53104401532232,True,223
DS02,train,10,60,25.874357,5.698941318854621e-10,20.96335885568203,True,224
DS02,train,10,61,22.61107,9.43689570931383e-15,14.07750093334396,True,225
DS02,train,10,62,21.42717,3.907985046680551e-14,14.785166650473595,True,226
DS02,train,10,63,17.979382,5.218048215738236e-15,13.792643314968371,True,227
DS02,train,10,64,19.538578,7.538414337204814e-14,15.127346084102442,True,228
DS02,train,10,65,17.873842,1.0656173499157262e-08,23.53537381331786,True,229
DS02,train,10,66,18.329906,0.0001011063820861,35.661918457319736,True,230
DS02,train,10,67,15.800624,1.7520379591573487e-09,21.90043476611433,True,231
DS02,train,10,68,11.661573,0.0017795889546259,41.95978728206208,True,232
DS02,train,10,69,13.493064,2.978728375069295e-13,15.873909159572982,True,233
DS02,train,10,70,13.014685,2.2386670295304606e-10,20.22555777290367,True,234
DS02,train,10,71,7.9018335,2.9719761260538213e-05,33.49495651389179,True,235
DS02,train,10,72,10.72748,1.0016109008859077e-07,25.8233597742855,True,236
DS02,train,10,73,8.178765,0.0016761474807006,41.80508205832695,True,237
DS02,train,10,74,6.112876,0.0018546983479718,42.06730655474934,True,238
DS02,train,10,75,5.8354025,9.018341629030148e-12,17.941966482901623,True,239
DS02,train,10,76,6.2251787,2.890067693162024e-06,29.954275230417384,True,240
DS02,train,10,77,4.5178328,3.9577008337232655e-10,20.671119822189645,True,241
DS02,train,10,78,3.684793,0.0002888850651054,37.73752898146663,True,242
DS02,train,10,79,3.8003247,1.8361919564502397e-05,32.70622568851484,True,243
DS02,train,10,80,2.202992,0.0008267257191024,40.06647417299892,True,244
DS02,train,10,81,1.8277802,0.0097880984647305,46.97885608728323,True,245
DS02,train,10,82,1.5177968,3.0094046308604128e-05,33.515902116005044,True,246
DS02,train,16,1,54.29437,3.9591074862954656e-10,20.671401732711736,False,247
DS02,train,16,2,50.163692,1.2208836606131255e-05,32.06273944225188,False,248
DS02,train,16,3,46.782867,1.379381053823181e-10,19.85714339931908,False,249
DS02,train,16,4,45.82077,2.712600588594682e-09,22.281082805114707,False,250
DS02,train,16,5,53.864098,1.1122267773444605e-07,25.938353109835237,False,251
DS02,train,16,6,48.369133,7.670497570444468e-10,21.205729140882223,False,252
DS02,train,16,7,43.46644,2.33096581925274e-07,26.773309447464555,False,253
DS02,train,16,8,43.73812,0.0831817089848123,56.06700857612088,False,254
DS02,train,16,9,34.534817,0.0848546377692955,56.177127750431566,False,255
DS02,train,16,10,43.26927,0.0505994454711462,53.51917582446198,False,256
DS02,train,16,11,48.33074,3.404591131239698e-08,24.682184486939324,False,257
DS02,train,16,12,58.391453,3.258307509357295e-07,27.16492129115791,False,258
DS02,train,16,13,42.770782,0.0017319289803183,41.88950430592827,False,259
DS02,train,16,14,41.661392,0.0,11.108517245480703,False,260
DS02,train,16,15,50.80071,1.887945924150536e-06,29.37497521017669,False,261
DS02,train,16,16,34.15458,0.1046633312427366,57.38189729205782,False,262
DS02,train,16,17,40.726784,0.0015297153411072,41.57126496974682,False,263
DS02,train,16,18,40.404575,5.440092820663267e-15,13.816707484504372,False,264
DS02,train,16,19,45.03424,5.127009927718973e-13,16.181920033465985,False,265
DS02,train,16,20,42.8544,0.0020715973748247,42.35791553818291,False,266
DS02,train,16,21,61.042145,0.0002992092938843,37.81095927213475,False,267
DS02,train,16,22,40.43225,1.0058945787427833e-08,23.4804723327694,False,268
DS02,train,16,23,43.295864,2.219462048813625e-06,29.592901532814636,False,269
DS02,train,16,24,38.499817,6.788421685177681e-05,34.92947949620449,False,270
DS02,train,16,25,49.419563,3.3306690738754696e-16,12.541879558355395,False,271
DS02,train,16,26,52.15152,3.753633173175786e-07,27.333068497865924,False,272
DS02,train,16,27,39.789085,0.0002010617535884,36.99550287590556,False,273
DS02,train,16,28,42.917473,4.730594876600769e-06,30.648535583684957,False,274
DS02,train,16,29,40.88193,1.15288523172552e-09,21.544523494918167,False,275
DS02,train,16,30,34.80061,2.0953625834430056e-08,24.193192703463488,False,276
DS02,train,16,31,33.279636,1.740748786582813e-05,32.62079584514918,False,277
DS02,train,16,32,33.650486,1.4167500594908232e-05,32.29478419591492,False,278
DS02,train,16,33,35.02677,2.853273173286652e-14,14.62527127077584,False,279
DS02,train,16,34,36.309223,9.23886522841144e-09,23.399859531463434,False,280
DS02,train,16,35,34.363457,9.992007221626409e-16,13.03267593983962,False,281
DS02,train,16,36,29.458752,5.402401647824906e-05,34.52191174580071,False,282
DS02,train,16,37,35.58465,2.0438760206520362e-07,26.622009171122716,False,283
DS02,train,16,38,31.677588,7.494005416219808e-13,16.401722909199883,False,284
DS02,train,16,39,31.771145,1.1102230246251563e-16,11.964474312019137,False,285
DS02,train,16,40,29.946407,1.8561674419714788e-10,20.08191326295092,False,286
DS02,train,16,41,34.146744,1.5717876981069525e-06,29.131219989101133,False,287
DS02,train,16,42,27.249187,4.007905118896815e-14,14.799048511537372,False,288
DS02,train,16,43,23.568552,0.5056497005980279,71.50360222274615,False,289
DS02,train,16,44,21.802807,9.667973678517685e-06,31.70455126824288,False,290
DS02,train,16,45,24.139456,3.49045903291767e-10,20.5717291828117,False,291
DS02,train,16,46,22.531416,2.220446049250313e-16,12.463050632183682,False,292
DS02,train,16,47,18.720062,5.927700956975812e-06,30.9753461979588,False,293
DS02,train,16,48,19.68711,4.448561035097498e-07,27.53704318080537,False,294
DS02,train,16,49,19.429335,0.0135122131992696,48.09529668440761,False,295
DS02,train,16,50,17.780573,3.689217376035003e-09,22.55449753919562,False,296
DS02,train,16,51,15.872287,1.8600179063632535e-08,24.075351111973188,False,297
DS02,train,16,52,14.043874,4.440892098500626e-16,12.649204573313195,False,298
DS02,train,16,53,15.559874,7.095716824667697e-05,35.009507952185864,False,299
DS02,train,16,54,12.279483,1.1286527268339341e-12,16.643131702885153,False,300
DS02,train,16,55,11.51763,9.747758156208874e-14,15.26347407796449,False,301
DS02,train,16,56,10.695867,0.0017079075788858,41.853442702127005,False,302
DS02,train,16,57,8.172756,1.1130528668745754e-06,28.681004807055324,False,303
DS02,train,16,58,8.728624,0.9998147880546552,122.65997406964364,False,304
DS02,train,16,59,4.15151,6.0319184270074544e-05,34.71753088421423,False,305
DS02,train,16,60,4.23169,0.0004312797903922,38.59252138391099,False,306
DS02,train,16,61,3.869228,3.2568077568129183e-08,24.63687490961057,False,307
DS02,train,16,62,1.7953887,0.0393938740278667,52.361069568800346,False,308
DS02,train,16,63,1.4000652,0.0016144236408598,41.708776310269926,False,309
DS02,train,18,1,51.57154,5.551115123125784e-16,12.817984739019307,False,310
DS02,train,18,2,39.68483,0.000243924364333,37.38761596915205,False,311
DS02,train,18,3,52.022327,0.0003157929315457,37.92430947745058,False,312
DS02,train,18,4,47.689552,1.6653345369377348e-15,13.277416481907863,False,313
DS02,train,18,5,48.980896,6.550315845288424e-15,13.907359360143204,False,314
DS02,train,18,6,54.689056,4.1522341120980855e-14,14.816397107192488,False,315
DS02,train,18,7,50.297047,9.926837130080911e-11,19.61204136094871,False,316
DS02,train,18,8,57.233627,1.1456194881631632e-09,21.53920938534976,False,317
DS02,train,18,9,55.7123,1.0483015566720155e-09,21.46478286372068,False,318
DS02,train,18,10,46.190857,1.6424217541555208e-10,19.988869953557455,False,319
DS02,train,18,11,50.128277,0.0001374035633393,36.24560523146405,False,320
DS02,train,18,12,57.032246,3.809619286698762e-12,17.3879760680994,False,321
DS02,train,18,13,54.657043,5.551115123125784e-16,12.796203183688188,False,322
DS02,train,18,14,63.581947,4.4931847131834957e-10,20.772186606301,False,323
DS02,train,18,15,45.190388,1.4432899320127037e-15,13.197377011194105,False,324
DS02,train,18,16,43.182392,0.0001351868301263,36.214207787584016,False,325
DS02,train,18,17,50.78848,2.2870594307278225e-14,14.513339249373375,False,326
DS02,train,18,18,71.72009,0.1051435173465442,57.40914130531894,False,327
DS02,train,18,19,41.35332,9.4215368373618e-07,28.467528581542982,False,328
DS02,train,18,20,49.97173,2.220446049250313e-16,12.336804439962124,False,329
DS02,train,18,21,49.505474,1.1102230246251563e-16,12.065443149201885,False,330
DS02,train,18,22,52.520054,1.1435297153639112e-14,14.16993814202202,False,331
DS02,train,18,23,70.59825,0.2083721184695433,62.076417069417296,False,332
DS02,train,18,24,37.904575,0.0075619338217247,46.1301073318021,False,333
DS02,train,18,25,37.26155,5.018490067953961e-10,20.86080319750649,False,334
DS02,train,18,26,41.746277,0.0852562649827493,56.20334338341252,False,335
DS02,train,18,27,34.52526,0.5681884563913288,73.40416038161759,False,336
DS02,train,18,28,48.765533,3.3306690738754696e-16,12.538999063478764,False,337
DS02,train,18,29,43.214104,2.6578739209526253e-13,15.81007099425642,False,338
DS02,train,18,30,46.40569,2.2188917370158376e-10,20.21872353936758,False,339
DS02,train,18,31,41.559532,5.235047950691295e-10,20.89480084536897,False,340
DS02,train,18,32,38.29259,1.3000147625064074e-09,21.645830461273206,False,341
DS02,train,18,33,35.721703,2.5705757170646493e-06,29.793037195271843,False,342
DS02,train,18,34,40.925026,2.5855184659917535e-10,20.33694566938582,False,343
DS02,train,18,35,37.106113,1.4055423491754484e-13,15.459831821711669,False,344
DS02,train,18,36,37.78196,1.7393848583679983e-09,21.89420077345583,False,345
DS02,train,18,37,39.91851,1.5705106104491051e-09,21.806624372063137,False,346
DS02,train,18,38,35.124252,1.6653345369377348e-15,13.272898750428412,False,347
DS02,train,18,39,32.010086,4.254359693545151e-05,34.10469345832246,False,348
DS02,train,18,40,31.100168,1.7681091923904546e-08,24.02548321084914,False,349
DS02,train,18,41,33.20549,2.229811779663748e-09,22.10926867874808,False,350
DS02,train,18,42,32.905373,2.123598614645061e-05,32.94095188378437,False,351
DS02,train,18,43,33.31375,4.510836149052011e-13,16.108496941292607,False,352
DS02,train,18,44,31.841381,2.2830071166879407e-11,18.565360008170515,False,353
DS02,train,18,45,32.654545,9.658940314238862e-15,14.092018953045027,False,354
DS02,train,18,46,27.094225,1.54181112321794e-11,18.298468186853256,False,355
DS02,train,18,47,27.363659,0.0017768711846468,41.95582358838402,False,356
DS02,train,18,48,52.717392,0.0994981702267129,57.08351858309279,False,357
DS02,train,18,49,30.48239,0.0008517922784033,40.13689086423442,False,358
DS02,train,18,50,24.639502,1.010748508223358e-07,25.833298330363405,False,359
DS02,train,18,51,21.78761,4.179067092380251e-10,20.71438254098648,False,360
DS02,train,18,52,25.597443,0.000171430990656,36.67789166624323,False,361
DS02,train,18,53,21.018831,1.513944399844647e-07,26.281403559887337,False,362
DS02,train,18,54,19.77412,2.591529069118081e-08,24.405512275099227,False,363
DS02,train,18,55,21.115313,6.885058712047254e-08,25.41813415827927,False,364
DS02,train,18,56,18.215141,4.285460875053104e-13,16.07939429585402,False,365
DS02,train,18,57,14.606468,1.3322676295501878e-13,15.430982727721856,False,366
DS02,train,18,58,14.608929,1.0950978300838798e-06,28.66006514402192,False,367
