dataset_id,split,engine_id,cycle,rul_pred,anomaly_score,anomaly_raw,is_validation_subset,orig_split,row_id
DS05,train,1,37,54.385654,8.167562076666357e-07,28.286626161777207,True,val,37
DS05,train,1,38,47.679028,1.1106082632883483e-05,31.916590313167767,True,val,38
DS05,train,1,39,47.214027,7.433809345869235e-09,23.19561410829925,True,val,39
DS05,train,1,40,42.31628,2.396602506671286e-06,29.69726563461217,True,val,40
DS05,train,1,41,38.628014,1.2589298804877023e-05,32.110361800500684,True,val,41
DS05,train,1,42,40.563675,0.0049331836390288,44.8026503376597,True,val,42
DS05,train,1,43,40.299126,1.2423118089799343e-10,19.778718773204524,True,val,43
DS05,train,1,44,40.833405,2.0486945473408014e-12,17.00289840361917,True,val,44
DS05,train,1,45,34.846325,4.734813996432053e-08,25.022842546516603,True,val,45
DS05,train,1,46,38.866306,7.567020977927719e-06,31.335721105107748,True,val,46
DS05,train,1,47,44.496445,5.144549741764593e-08,25.10966885298381,True,val,47
DS05,train,1,48,36.42011,0.0002283439727926,37.25278944721362,True,val,48
DS05,train,1,49,29.567404,7.475464691708567e-11,19.404008832107124,True,val,49
DS05,train,1,50,31.829578,0.0029928902225669,43.35719315849485,True,val,50
DS05,train,1,51,29.157457,0.0138431112881725,48.18177384597039,True,val,51
DS05,train,1,52,29.462292,5.193218077792493e-10,20.888339147308592,True,val,52
DS05,train,1,53,25.798786,4.604605585711852e-11,19.055395706486863,True,val,53
DS05,train,1,54,29.556917,0.6337600565034066,75.49240481776889,True,val,54
DS05,train,1,55,25.427279,3.914590873677071e-11,18.940476886443182,True,val,55
DS05,train,1,56,24.540276,9.684808510712628e-12,17.988836128125566,True,val,56
DS05,train,1,57,22.532114,5.0107810370625394e-05,34.38950074630978,True,val,57
DS05,train,1,58,22.852943,1.0401013383898317e-11,18.035894632100277,True,val,58
DS05,train,1,59,19.554516,6.2921863275278164e-09,23.04069691136675,True,val,59
DS05,train,1,60,20.43049,0.0025209837698397,42.88474551052855,True,val,60
DS05,train,1,61,17.685894,1.118695438506734e-07,25.94474171589877,True,val,61
DS05,train,1,62,16.987343,0.0006918706989181,39.65188075512526,True,val,62
DS05,train,1,63,18.54184,1.4190226771404468e-10,19.878447074533533,True,val,63
DS05,train,1,64,15.821908,0.0004730376089191,38.79516906688155,True,val,64
DS05,train,1,65,15.062056,1.4895260358471774e-08,23.857878664196686,True,val,65
DS05,train,1,66,13.292186,0.0019662523007641,42.22023711454524,True,val,66
DS05,train,1,67,14.168767,5.995592911034463e-10,21.00448219391369,True,val,67
DS05,train,1,68,12.428671,1.3614998017885682e-11,18.21496415204582,True,val,68
DS05,train,1,69,9.528171,2.3040779237870623e-06,29.64367946259007,True,val,69
DS05,train,1,70,10.413851,1.461053500406706e-13,15.480878375089564,True,val,70
DS05,train,1,71,8.088015,0.0001670489184173,36.626796781999445,True,val,71
DS05,train,1,72,7.509507,6.621635135983794e-06,31.137873299307444,True,val,72
DS05,train,1,73,7.8936076,7.989857753187836e-08,25.57786045290838,True,val,73
DS05,train,1,74,6.0791554,3.418066318872093e-07,27.22161539955853,True,val,74
DS05,train,1,75,4.6884375,0.0006178792896233,39.39306365457056,True,val,75
DS05,train,1,76,3.3143353,1.8168365433002265e-05,32.689234682192044,True,val,76
DS05,train,1,77,2.9729555,8.97179629475442e-05,35.43924632309988,True,val,77
DS05,train,1,78,2.1161265,0.0023676493304618,42.7147995658766,True,val,78
DS05,train,1,79,1.9530029,0.000411357955216,38.48963252367868,True,val,79
DS05,train,1,80,1.4087301,0.0021194345311659,42.41844702124678,True,val,80
DS05,train,2,1,54.263264,1.8800029943921717e-06,29.36933074766864,False,train,81
DS05,train,2,2,52.195187,0.0208541800050535,49.70991530460933,False,train,82
DS05,train,2,3,55.74994,2.694899370325743e-07,26.94186174476746,False,train,83
DS05,train,2,4,64.669785,4.2529885223796526e-05,34.10413664115218,False,train,84
DS05,train,2,5,53.817547,6.441958078085008e-12,17.722977599935973,False,train,85
DS05,train,2,6,65.46351,2.2103236130277537e-08,24.246297834196184,False,train,86
DS05,train,2,7,57.75841,8.648971538960382e-10,21.30477631951777,False,train,87
DS05,train,2,8,62.708385,0.0883496980696851,56.40249876174216,False,train,88
DS05,train,2,9,59.60612,1.272381787043031e-06,28.85419723123437,False,train,89
DS05,train,2,10,70.21079,1.0,235.67901250591788,False,train,90
DS05,train,2,11,60.085243,0.3261730404376362,66.0919667640801,False,train,91
DS05,train,2,12,59.637295,0.0002942966884802,37.77630540038953,False,train,92
DS05,train,2,13,59.500835,0.0001228042579373,36.02979797936495,False,train,93
DS05,train,2,14,56.939796,0.009384832739603,46.83787879660078,False,train,94
DS05,train,2,15,59.78206,0.00022397148529,37.21347307517527,False,train,95
DS05,train,2,16,58.68246,8.1174818314933e-06,31.44067715429553,False,train,96
DS05,train,2,17,59.64752,8.078251787613233e-06,31.433417133090387,False,train,97
DS05,train,2,18,55.535683,1.1817373513078877e-07,26.005255369175558,False,train,98
DS05,train,2,19,59.061123,6.2847446136160565e-09,23.03960268802482,False,train,99
DS05,train,2,20,52.482033,0.1378460548702891,59.10382072279434,False,train,100
DS05,train,2,21,61.57213,3.284385724899863e-05,33.66288964963733,False,train,101
DS05,train,2,22,53.274902,0.0359835383341181,51.95962961612764,False,train,102
DS05,train,2,23,52.787594,0.000868393520376,40.18253120339749,False,train,103
DS05,train,2,24,62.157913,0.4418013423572944,69.60135088229491,False,train,104
DS05,train,2,25,50.07573,6.465414092993171e-09,23.065829496938203,False,train,105
DS05,train,2,26,50.71205,7.83336284726488e-10,21.22301609225488,False,train,106
DS05,train,2,27,57.294964,1.5878136554459132e-06,29.144626133219443,False,train,107
DS05,train,2,28,51.52595,7.493006215497644e-12,17.820919479380834,False,train,108
DS05,train,2,29,57.09383,0.1151174932374781,57.95765501638016,False,train,109
DS05,train,2,30,50.399704,2.026410265476564e-06,29.46999488275785,False,train,110
DS05,train,2,31,43.42011,1.1529449506220146e-08,23.61065005228923,False,train,111
DS05,train,2,32,40.486935,1.6276231140643915e-08,23.944337214048414,False,train,112
DS05,train,2,33,42.801403,2.64635091618004e-10,20.35500785069184,False,train,113
DS05,train,2,34,37.05046,0.0431909432018012,52.778265005057975,False,train,114
DS05,train,2,35,39.66025,6.421213538665427e-07,27.986034542225525,False,train,115
DS05,train,2,36,44.662815,0.0001893474872484,36.87530320028181,False,train,116
DS05,train,2,37,38.854702,0.917578729146176,89.22131696254957,False,train,117
DS05,train,2,38,37.642174,0.0202991048795594,49.605403848371125,False,train,118
DS05,train,2,39,36.12881,2.2948276612311247e-10,20.24465794670882,False,train,119
DS05,train,2,40,35.146297,0.0182028192428995,49.18895925566572,False,train,120
DS05,train,2,41,34.67609,0.5659497779345545,73.33493822328907,False,train,121
DS05,train,2,42,32.689396,1.1029322966038536e-07,25.92911253478731,False,train,122
DS05,train,2,43,46.152782,0.0002073007854511,37.05698188581005,False,train,123
DS05,train,2,44,34.96926,9.073909734702568e-09,23.382833721346586,False,train,124
DS05,train,2,45,33.73664,0.0002442752741347,37.39056293073829,False,train,125
DS05,train,2,46,35.481136,1.3117648665184056e-05,32.17435220085692,False,train,126
DS05,train,2,47,25.75479,0.0004393725990483,38.6331163190756,False,train,127
DS05,train,2,48,29.733778,8.071175616741755e-09,23.272600244854846,False,train,128
DS05,train,2,49,26.78526,4.877766295463548e-05,34.34238312971123,False,train,129
DS05,train,2,50,28.61543,1.8093005615948956e-07,26.482848770950028,False,train,130
DS05,train,2,51,27.406952,5.409085246377288e-07,27.77477881474929,False,train,131
DS05,train,2,52,27.149883,1.192706914454611e-06,28.770274818430043,False,train,132
DS05,train,2,53,21.745953,3.890339361767303e-08,24.819104200180774,False,train,133
DS05,train,2,54,22.054533,0.0005248708941864,39.02572102528546,False,train,134
DS05,train,2,55,19.806318,1.4976535567257086e-09,21.766060179608125,False,train,135
DS05,train,2,56,18.618845,0.0001337507434105,36.193619108753424,False,train,136
DS05,train,2,57,18.437555,0.4498599469248767,69.84100019472714,False,train,137
DS05,train,2,58,19.888636,2.2408963573639085e-11,18.55258519174225,False,train,138
DS05,train,2,59,16.425884,0.0039058618489739,44.11380931787235,False,train,139
DS05,train,2,60,15.939476,2.3467453873160515e-05,33.10394775335533,False,train,140
DS05,train,2,61,15.020026,0.0211810292707178,49.77042771569968,False,train,141
DS05,train,2,62,15.886483,6.049647005568204e-09,23.00439014677083,False,train,142
DS05,train,2,63,14.220687,0.000994950371832,40.50729002914145,False,train,143
DS05,train,2,64,14.414623,3.1869104022419484e-09,22.42377037142494,False,train,144
DS05,train,2,65,12.228243,6.827897129135785e-06,31.18316055717187,False,train,145
DS05,train,2,66,9.175034,0.0002196710396992,37.1741286874134,False,train,146
DS05,train,2,67,10.423086,1.5849927292865829e-07,26.333016186866043,False,train,147
DS05,train,2,68,6.9828,0.0460419344955181,53.07379545387171,False,train,148
DS05,train,2,69,8.0471,2.773254138555004e-07,26.975353827168693,False,train,149
DS05,train,2,70,8.115152,0.0103362662252806,47.16300722863849,False,train,150
DS05,train,2,71,6.6927533,1.5782769591243809e-07,26.328231095994383,False,train,151
DS05,train,2,72,3.8519394,0.0686279370310216,55.037471878070974,False,train,152
DS05,train,2,73,4.363556,5.795849437051359e-07,27.85953338675408,False,train,153
DS05,train,2,74,4.137308,1.1523689302794793e-07,25.97745033937537,False,train,154
DS05,train,2,75,3.304428,0.6532660132083075,76.1427534715529,False,train,155
DS05,train,2,76,2.8600678,0.0005290219765167,39.04330040277377,False,train,156
DS05,train,2,77,1.9245288,4.141963406034677e-06,30.458712812792207,False,train,157
DS05,train,2,78,1.6320728,0.093984503121492,56.75347362364986,False,train,158
DS05,train,2,79,1.7308942,0.006968797809052,45.86907234787456,False,train,159
DS05,train,2,80,0.9301169,0.0041686185189888,44.30341861130458,False,train,160
DS05,train,3,1,52.838577,1.7090817650000642e-10,20.01906197061257,False,train,161
DS05,train,3,2,65.064316,0.9912394527312454,103.565306349993,False,train,162
DS05,train,3,3,60.79479,0.0522930512876765,53.67714288512731,False,train,163
DS05,train,3,4,50.093132,9.328804395636324e-11,19.56620935530949,False,train,164
DS05,train,3,5,50.00863,1.6772292443789636e-09,21.862941317519507,False,train,165
DS05,train,3,6,40.470768,8.699176160531508e-07,28.36626741909592,False,train,166
DS05,train,3,7,59.225113,3.878974919047096e-11,18.934034288096484,False,train,167
DS05,train,3,8,47.23666,1.40340405963002e-09,21.71072524540822,False,train,168
DS05,train,3,9,56.860744,2.5992530180762863e-05,33.27213041346937,False,train,169
DS05,train,3,10,46.19015,0.0096828740811141,46.94253951672357,False,train,170
DS05,train,3,11,45.03708,1.4353271043932023e-06,29.01163978691443,False,train,171
DS05,train,3,12,46.666412,0.0008916740544998,40.24526023052596,False,train,172
DS05,train,3,13,49.217163,1.5230006145117159e-10,19.93175102938081,False,train,173
DS05,train,3,14,49.3463,4.917185942243663e-05,34.35646711937299,False,train,174
DS05,train,3,15,51.174633,8.028084629962962e-06,31.424085693918585,False,train,175
DS05,train,3,16,47.86133,3.0281865903702965e-10,20.460122959513782,False,train,176
DS05,train,3,17,46.775986,0.0050397250604438,44.86692616204825,False,train,177
DS05,train,3,18,45.70206,1.755857320329124e-05,32.634600424404624,False,train,178
DS05,train,3,19,47.923187,3.8956885260565954e-05,33.95316157715196,False,train,179
DS05,train,3,20,41.003742,9.336409423355008e-10,21.36820872581509,False,train,180
DS05,train,3,21,41.358482,4.390694444689203e-06,30.541778602005564,False,train,181
DS05,train,3,22,43.126366,2.3179625219249547e-07,26.766842825577548,False,train,182
DS05,train,3,23,42.691532,0.0001496531782481,36.41130527964771,False,train,183
DS05,train,3,24,43.160683,2.8643198923816726e-11,18.72194764121613,False,train,184
DS05,train,3,25,42.857414,0.0546799691179245,53.89353531447495,False,train,185
DS05,train,3,26,47.199036,2.0391526565188837e-05,32.875158101117165,False,train,186
DS05,train,3,27,45.922737,1.0711986853095824e-11,18.05537260562356,False,train,187
DS05,train,3,28,34.566692,0.0067289119389283,45.75820773851416,False,train,188
DS05,train,3,29,49.712883,1.2721135256299476e-10,19.796445015191857,False,train,189
DS05,train,3,30,46.51868,3.4416913763379853e-15,13.605643184930798,False,train,190
DS05,train,3,31,39.32915,0.9982317027570374,112.03088851167868,False,train,191
DS05,train,3,32,44.15933,3.3542233880412557e-06,30.161349825638062,False,train,192
DS05,train,3,33,48.613773,1.0124456868876308e-05,31.774826217301204,False,train,193
DS05,train,3,34,45.904236,1.720208062472306e-05,32.60185102886973,False,train,194
DS05,train,3,35,37.936916,1.1587594839213013e-07,25.98355667180589,False,train,195
DS05,train,3,36,33.182114,7.646346300571595e-08,25.53053775795,False,train,196
DS05,train,3,37,30.657782,0.0198982782495279,49.52851474963398,False,train,197
DS05,train,3,38,33.71032,8.699429308034468e-07,28.3663042539208,False,train,198
DS05,train,3,39,37.11381,1.0583473653014153e-07,25.88374758888992,False,train,199
DS05,train,3,40,32.15061,2.3005501947892526e-09,22.136521406153,False,train,200
DS05,train,3,41,30.421143,6.739852564940918e-09,23.104375952739417,False,train,201
DS05,train,3,42,30.326883,2.372267901007419e-06,29.68336009777637,False,train,202
DS05,train,3,43,29.788784,5.503474342916093e-10,20.935139794600744,False,train,203
DS05,train,3,44,23.27377,0.0002519872544261,37.454391529478585,False,train,204
DS05,train,3,45,26.268166,1.0429198282757568e-08,23.51485813774397,False,train,205
DS05,train,3,46,25.754465,1.6519561247929637e-05,32.53737991516567,False,train,206
DS05,train,3,47,21.016548,9.40458821929724e-12,17.969514605461953,False,train,207
DS05,train,3,48,25.328655,9.22195134145376e-06,31.632879717684386,False,train,208
DS05,train,3,49,18.973724,2.080000241067026e-05,32.907288125309606,False,train,209
DS05,train,3,50,21.85758,3.881930161764302e-07,27.37323972408404,False,train,210
DS05,train,3,51,16.900328,6.837019797312216e-06,31.18513434420544,False,train,211
DS05,train,3,52,16.23417,7.615404228533684e-05,35.13797219667303,False,train,212
DS05,train,3,53,15.139884,2.877936936540593e-07,27.018748014404625,False,train,213
DS05,train,3,54,15.742328,3.820468308379788e-06,30.34424656773031,False,train,214
DS05,train,3,55,13.832389,1.0880698142479163e-07,25.914183761939807,False,train,215
DS05,train,3,56,12.486455,3.285130312224993e-08,24.64570594061981,False,train,216
DS05,train,3,57,10.1038475,1.048271136228074e-06,28.603917413919184,False,train,217
DS05,train,3,58,7.3921437,0.0014320264792184,41.40420793595871,False,train,218
DS05,train,3,59,7.8903165,0.0004119683071311,38.49284983108318,False,train,219
DS05,train,3,60,6.6923876,3.5153278452604297e-06,30.227062789472114,False,train,220
DS05,train,3,61,4.2212343,8.097590254441123e-06,31.43700000387025,False,train,221
DS05,train,3,62,3.5289896,6.6752855465423985e-09,23.09544199573877,False,train,222
DS05,train,3,63,2.669305,0.000782493928542,39.93750764660314,False,train,223
DS05,train,3,64,1.7502252,0.0111831096326061,47.432302985696765,False,train,224
DS05,train,3,65,1.4036489,0.6896717600956328,77.40565038736976,False,train,225
DS05,train,4,1,58.803146,6.713269820046719e-07,28.04123004213079,False,train,226
DS05,train,4,2,72.89905,6.921903050738364e-10,21.121517915242684,False,train,227
DS05,train,4,3,68.69075,4.799460828763813e-11,19.084883360086963,False,train,228
DS05,train,4,4,71.17543,1.9640955528643644e-12,16.97711242072894,False,train,229
DS05,train,4,5,69.51588,2.3362145551431013e-10,20.25845210195598,False,train,230
DS05,train,4,6,70.347786,1.6526668922267618e-10,19.993585126781777,False,train,231
DS05,train,4,7,72.73255,1.1102230246251563e-16,12.11622013824966,False,train,232
DS05,train,4,8,69.43926,8.881784197001252e-16,12.975489648565173,False,train,233
DS05,train,4,9,71.44181,1.6228129950945913e-12,16.86110685768332,False,train,234
DS05,train,4,10,63.462696,3.411493310068181e-12,17.31863222163384,False,train,235
DS05,train,4,11,82.96586,8.449460453530122e-08,25.63828047048609,False,train,236
DS05,train,4,12,66.57518,0.0,9.844972999337957,False,train,237
DS05,train,4,13,65.477646,5.096493849165996e-08,25.099828083781095,False,train,238
DS05,train,4,14,56.80932,1.1794988319380195e-09,21.563721828255865,False,train,239
DS05,train,4,15,76.56796,0.0,11.496265887454,False,train,240
DS05,train,4,16,73.031784,1.0784080006764897e-07,25.90437618736252,False,train,241
DS05,train,4,17,67.180214,9.758620833633105e-08,25.794890578548724,False,train,242
DS05,train,4,18,57.81432,1.5276668818842157e-13,15.505273283266526,False,train,243
DS05,train,4,19,67.78285,1.1102230246251563e-16,11.847483142741297,False,train,244
DS05,train,4,20,79.63869,9.857408722613314e-08,25.805895264718885,False,train,245
DS05,train,4,21,57.99018,3.681321913973079e-11,18.897227580439427,False,train,246
DS05,train,4,22,52.218147,1.695310558602614e-13,15.561952029807912,False,train,247
DS05,train,4,23,65.77121,3.0053948218977662e-09,22.37169425758037,False,train,248
DS05,train,4,24,62.25312,1.7474910407599964e-12,16.905964669129396,False,train,249
DS05,train,4,25,62.934658,4.275161114009052e-09,22.687258595254107,False,train,250
DS05,train,4,26,55.96154,3.2305269570542805e-12,17.28452746680818,False,train,251
DS05,train,4,27,63.430798,5.968296060698819e-07,27.895638190861973,False,train,252
DS05,train,4,28,58.812347,2.8358637660375047e-10,20.408855994300097,False,train,253
DS05,train,4,29,52.303097,1.0361781432877135e-09,21.455057322383084,False,train,254
DS05,train,4,30,51.73318,4.490852134608758e-13,16.105969419573892,False,train,255
DS05,train,4,31,59.839447,6.113982764510695e-09,23.01415268440708,False,train,256
DS05,train,4,32,56.51847,3.3306690738754696e-15,13.585360479470108,False,train,257
DS05,train,4,33,57.85676,7.542583346786813e-07,28.1865917313812,False,train,258
DS05,train,4,34,51.27374,5.1353231667050644e-09,22.8539279104088,False,train,259
DS05,train,4,35,55.260036,7.771561172376097e-16,12.933089210465951,False,train,260
DS05,train,4,36,51.14598,1.3373746554634636e-12,16.74452987436418,False,train,261
DS05,train,4,37,48.4843,2.606803661819868e-13,15.799422573062955,False,train,262
DS05,train,4,38,56.993088,3.2529267605108103e-06,30.118522921618307,False,train,263
DS05,train,4,39,54.390636,1.6919798895287388e-12,16.886389453486714,False,train,264
DS05,train,4,40,52.785473,2.0549228985089485e-11,18.49328987970503,False,train,265
DS05,train,4,41,53.832756,0.0,11.814597831647347,False,train,266
DS05,train,4,42,57.145126,6.924390727469642e-09,23.129472395061264,False,train,267
DS05,train,4,43,52.914402,1.5210055437364645e-14,14.31324486740732,False,train,268
DS05,train,4,44,48.64963,1.1799961008307489e-10,19.74031092768663,False,train,269
DS05,train,4,45,48.662983,3.597122599785507e-13,15.980049568001744,False,train,270
DS05,train,4,46,51.67793,4.791489427447004e-11,19.08369901215156,False,train,271
DS05,train,4,47,50.882633,0.0,9.748930404823623,False,train,272
DS05,train,4,48,45.120373,7.106804034151537e-11,19.367226593200492,False,train,273
DS05,train,4,49,47.897846,0.0,9.734677002085718,False,train,274
DS05,train,4,50,43.425407,6.57514709345719e-10,21.079546985475304,False,train,275
DS05,train,4,51,63.48049,8.131968154412307e-08,25.5968827180275,False,train,276
DS05,train,4,52,50.198452,8.834003684121684e-08,25.6865134971182,False,train,277
DS05,train,4,53,62.37613,9.06562585001325e-08,25.7146256645718,False,train,278
DS05,train,4,54,41.69743,3.3704150581570506e-12,17.311040573440664,False,train,279
DS05,train,4,55,48.719955,5.3911132225081815e-09,22.89841571351492,False,train,280
DS05,train,4,56,41.609295,3.6477376674781676e-10,20.606522591940944,False,train,281
DS05,train,4,57,35.210846,5.759635969271315e-07,27.851824624351323,False,train,282
DS05,train,4,58,38.040005,1.5554224574998446e-13,15.515025942256898,False,train,283
DS05,train,4,59,35.36876,3.8903180676896904e-10,20.657495131920594,False,train,284
DS05,train,4,60,37.179054,9.991019123134491e-11,19.61680352141741,False,train,285
DS05,train,4,61,35.07199,7.281186764629409e-11,19.38484595038328,False,train,286
DS05,train,4,62,36.884106,3.344047261322203e-11,18.8298517859671,False,train,287
DS05,train,4,63,35.578007,1.1147061051985928e-10,19.697947365671556,False,train,288
DS05,train,4,64,32.326946,2.753353101070388e-13,15.829795962453431,False,train,289
DS05,train,4,65,37.92004,6.100536742437157e-09,23.012120361293583,False,train,290
DS05,train,4,66,29.92698,1.587099340838449e-10,19.962916735473385,False,train,291
DS05,train,4,67,30.292469,1.3044554325603028e-10,19.81524220223957,False,train,292
DS05,train,4,68,26.736921,1.2493117651501962e-11,18.15752458294129,False,train,293
DS05,train,4,69,33.01156,5.358677057643035e-09,22.892885857614843,False,train,294
DS05,train,4,70,30.533707,1.9643453530449048e-10,20.12519277483609,False,train,295
DS05,train,4,71,29.99209,6.449323297630372e-10,21.063797658655915,False,train,296
DS05,train,4,72,32.304054,5.4123901138680714e-08,25.162986455996773,False,train,297
DS05,train,4,73,25.143585,1.268622529249086e-08,23.702498075219467,False,train,298
DS05,train,4,74,23.399082,0.0,10.512212336233064,False,train,299
DS05,train,4,75,22.39256,9.732494055114672e-08,25.79196269892475,False,train,300
DS05,train,4,76,21.418858,2.7512436773236004e-12,17.184529847182414,False,train,301
DS05,train,4,77,22.65057,2.2780866082428017e-10,20.23901103982022,False,train,302
DS05,train,4,78,19.505505,1.1102230246251563e-16,12.077647005160417,False,train,303
DS05,train,4,79,19.608095,6.505940230994156e-11,19.303202440787786,False,train,304
DS05,train,4,80,18.39901,3.2340788935769638e-09,22.43684432746916,False,train,305
DS05,train,4,81,17.383818,2.5624335986407227e-10,20.329985971974985,False,train,306
DS05,train,4,82,15.374021,2.4513724383723456e-13,15.765281544409362,False,train,307
DS05,train,4,83,15.470692,1.2089107492840867e-11,18.13563053037089,False,train,308
DS05,train,4,84,14.583242,2.2383284115079502e-10,20.22544091352393,False,train,309
DS05,train,4,85,11.710001,7.489280307027001e-10,21.186081161416684,False,train,310
DS05,train,4,86,10.417752,1.2290503803580324e-07,26.048718669302787,False,train,311
DS05,train,4,87,10.019442,3.455020748388549e-07,27.23437722182939,False,train,312
DS05,train,4,88,8.988979,5.290252029777065e-07,27.747603416686918,False,train,313
DS05,train,4,89,8.435852,3.519406988061746e-13,15.967586508159044,False,train,314
DS05,train,4,90,6.6214104,3.761394418155817e-09,22.57188444982944,False,train,315
DS05,train,4,91,6.6529465,4.2521541843143495e-14,14.828708761360971,False,train,316
DS05,train,4,92,4.9678984,3.5911307816327565e-08,24.736811005565684,False,train,317
DS05,train,4,93,4.2098017,6.540202372340431e-06,31.11963553239468,False,train,318
DS05,train,4,94,3.5852282,1.2040647601074816e-05,32.041252124344226,False,train,319
DS05,train,4,95,3.41728,1.2723632833999687e-06,28.85417831359637,False,train,320
DS05,train,4,96,2.6543,4.213164261912538e-10,20.72085246650657,False,train,321
DS05,train,4,97,2.0413513,4.833540806492564e-07,27.637581313046347,False,train,322
DS05,train,4,98,1.4702975,0.0003070141276424,37.86498545130098,False,train,323
DS05,train,4,99,1.0087911,0.0019889846364798,42.25047701747664,False,train,324
DS05,train,5,1,74.48623,0.0,10.978710448456695,False,train,325
DS05,train,5,2,62.868855,3.29403171406284e-13,15.93028939974829,False,train,326
DS05,train,5,3,80.07319,7.023084336310602e-10,21.13338992533271,False,train,327
DS05,train,5,4,69.1498,8.247036187292167e-08,25.61205851149763,False,train,328
DS05,train,5,5,71.6701,1.893698753363537e-09,21.96746602059722,False,train,329
DS05,train,5,6,68.002716,1.289461093456623e-09,21.63893409573751,False,train,330
DS05,train,5,7,73.83421,0.0,9.853940148335925,False,train,331
DS05,train,5,8,82.649826,4.102236966674333e-06,30.44502158724549,False,train,332
DS05,train,5,9,62.892788,5.2048365617451956e-12,17.58597133974949,False,train,333
DS05,train,5,10,73.11515,2.702252932529348e-08,24.44763357142358,False,train,334
DS05,train,5,11,60.432423,5.1797233169281753e-11,19.13929042193719,False,train,335
DS05,train,5,12,75.547005,9.618050800241916e-11,19.58871461370194,False,train,336
DS05,train,5,13,67.4983,4.99740328008258e-08,25.079258870767468,False,train,337
DS05,train,5,14,64.20668,2.915058194830067e-10,20.430354000365305,False,train,338
DS05,train,5,15,63.281948,4.874320946868238e-10,20.837391027296032,False,train,339
DS05,train,5,16,67.06868,2.6798062657817923e-09,22.270364969359832,False,train,340
DS05,train,5,17,80.83087,1.1418508027993825e-07,25.967330694281276,False,train,341
DS05,train,5,18,61.275,2.664535259100376e-14,14.591177928955643,False,train,342
DS05,train,5,19,62.876972,5.939693181744587e-14,15.002312549484571,False,train,343
DS05,train,5,20,55.863064,5.454740343857623e-07,27.78507194045248,False,train,344
DS05,train,5,21,56.10472,4.936939745903146e-12,17.552241727780768,False,train,345
DS05,train,5,22,70.91227,8.881784197001252e-16,12.971414323914589,False,train,346
DS05,train,5,23,66.04289,2.3425428263834647e-10,20.260540997862982,False,train,347
DS05,train,5,24,70.122406,1.1102230246251563e-16,11.8629707052484,False,train,348
DS05,train,5,25,62.897934,5.795364188543317e-14,14.989586579282332,False,train,349
