dataset_id,split,engine_id,cycle,rul_pred,anomaly_score,anomaly_raw,is_validation_subset,row_id
DS01,train,2,33,52.395836,7.141398583598857e-12,17.789699616571806,False,133
DS01,train,2,34,52.772984,5.134426539488147e-08,25.107603034850136,False,134
DS01,train,2,35,52.081818,2.032485291181274e-12,16.99802561214709,False,135
DS01,train,2,36,48.352013,3.002537107832381e-10,20.453466931238463,False,136
DS01,train,2,37,42.285343,3.242767832034588e-08,24.63247047191913,False,137
DS01,train,2,38,47.41051,0.0150744262838353,48.4895318202771,False,138
DS01,train,2,39,48.01314,0.0275931657560084,50.83065255318286,False,139
DS01,train,2,40,49.79699,1.507440020920292e-06,29.07608387801536,False,140
DS01,train,2,41,33.50305,4.868788150425018e-09,22.80529125206621,False,141
DS01,train,2,42,42.641037,9.38014380099661e-05,35.521879675219225,False,142
DS01,train,2,43,39.287075,1.0301044998439757e-05,31.80123366360424,False,143
DS01,train,2,44,33.259434,0.0292180661828641,51.06821009791753,False,144
DS01,train,2,45,27.732735,0.8212718193486028,82.88861978060457,False,145
DS01,train,2,46,31.980228,7.944371716028797e-09,23.257751559783024,False,146
DS01,train,2,47,30.380978,0.7105051006372357,78.16342246632837,False,147
DS01,train,2,48,28.227148,2.72271483137132e-09,22.28436368998793,False,148
DS01,train,2,49,30.234364,0.9998397797026936,123.30498663669243,False,149
DS01,train,2,50,25.631279,0.0005628676609975,39.182247239128735,False,150
DS01,train,2,51,23.948109,2.6749994330721453e-08,24.437418359683747,False,151
DS01,train,2,52,25.763521,0.0022426944427075,42.56914801143351,False,152
DS01,train,2,53,22.505966,0.0375655776031093,52.14928848823135,False,153
DS01,train,2,54,21.277514,5.322897859594278e-06,30.818712838674287,False,154
DS01,train,2,55,21.33545,2.0349287788157253e-07,26.616981605906872,False,155
DS01,train,2,56,18.810085,2.4235405204908744e-07,26.818397609097737,False,156
DS01,train,2,57,17.553297,1.5835954769727323e-10,19.961244382185832,False,157
DS01,train,2,58,16.247087,7.046266017807223e-05,34.996844050928786,False,158
DS01,train,2,59,15.780242,1.921150265538074e-07,26.551181556466247,False,159
DS01,train,2,60,15.413225,0.0008207524043355,40.04941743141296,False,160
DS01,train,2,61,14.48581,7.846421956614336e-09,23.24612807357892,False,161
DS01,train,2,62,13.46042,2.657391752203253e-07,26.925506667356306,False,162
DS01,train,2,63,11.83443,7.393365611951808e-07,28.16157044920618,False,163
DS01,train,2,64,11.77037,0.0004094196593449,38.47938712553291,False,164
DS01,train,2,65,10.625079,2.838142384453679e-05,33.418040125057175,False,165
DS01,train,2,66,8.6809225,3.156805139004071e-05,33.596145898348794,False,166
DS01,train,2,67,8.834778,0.0961518905299083,56.88471088263234,False,167
DS01,train,2,68,7.7651424,3.123079572731058e-11,18.78211362223048,False,168
DS01,train,2,69,7.072575,1.5773062300716845e-07,26.327537862408235,False,169
DS01,train,2,70,6.4583535,9.600586862279492e-06,31.693920108512003,False,170
DS01,train,2,71,5.7863193,0.5077714994056374,71.56720800567979,False,171
DS01,train,2,72,5.7641854,0.0018198925254722,42.01796016718376,False,172
DS01,train,2,73,4.6410747,2.2792656609205156e-05,33.05620650307543,False,173
DS01,train,2,74,4.327133,3.282810911997558e-09,22.450164061043004,False,174
DS01,train,2,75,3.927485,0.1347360246074695,58.954276273715664,False,175
DS01,train,3,1,82.58681,1.473038261301518e-05,32.35602523580459,False,176
DS01,train,3,2,78.58236,1.5543122344752194e-15,13.25637050226052,False,177
DS01,train,3,3,81.70286,5.926715673787441e-09,22.985460911911403,False,178
DS01,train,3,4,78.44403,0.3496480325118489,66.82312264949087,False,179
DS01,train,3,5,78.595276,1.175464614533439e-09,21.56083812616224,False,180
DS01,train,3,6,84.073845,5.802207344585142e-06,30.944096247885422,False,181
DS01,train,3,7,83.37478,0.0046986495470634,44.65691809277513,False,182
DS01,train,3,8,73.91359,4.2359393770396986e-10,20.72514667752693,False,183
DS01,train,3,9,79.25373,4.198169589741951e-10,20.718013451463555,False,184
DS01,train,3,10,70.58954,1.2610541324842297e-05,32.112981656168486,False,185
DS01,train,3,11,86.27236,0.0013488506612699,41.25395838281327,False,186
DS01,train,3,12,80.86794,8.630928066688526e-07,28.35630027706976,False,187
DS01,train,3,13,83.17281,9.942043965871504e-09,23.469367774456455,False,188
DS01,train,3,14,83.52764,4.953095842363808e-07,27.66728795193859,False,189
DS01,train,3,15,71.301834,1.25036321482197e-05,32.09975517460122,False,190
DS01,train,3,16,79.32551,0.0010588132702423,40.657619190334565,False,191
DS01,train,3,17,68.15483,6.812993602611783e-08,25.40689780504914,False,192
DS01,train,3,18,83.65497,1.8141044222375056e-12,16.92869009954442,False,193
DS01,train,3,19,80.0244,8.846777754811797e-10,21.32350373196934,False,194
DS01,train,3,20,72.09177,0.0100771901261195,47.07700162937736,False,195
DS01,train,3,21,77.70596,7.161357308271832e-07,28.12171842957747,False,196
DS01,train,3,22,73.815025,1.237097854156488e-07,26.055955201756667,False,197
DS01,train,3,23,71.7227,1.5312765718644705e-05,32.41717212393697,False,198
DS01,train,3,24,66.99041,0.389634583385773,68.04150098080834,False,199
DS01,train,3,25,68.128105,0.0001989537536793,36.97434410656818,False,200
DS01,train,3,26,72.51235,3.162724375727066e-07,27.12974924770621,False,201
DS01,train,3,27,65.93057,3.7559873655723663e-08,24.78291478823286,False,202
DS01,train,3,28,77.911575,1.1616925532642597e-08,23.617892170811054,False,203
DS01,train,3,29,71.68642,1.2745825506144115e-09,21.629120398966595,False,204
DS01,train,3,30,72.7313,1.7004681440724312e-08,23.987200607271568,False,205
DS01,train,3,31,68.75829,2.3382804803517846e-08,24.30243669731611,False,206
DS01,train,3,32,68.824745,1.1217521023176856e-08,23.584397702749516,False,207
DS01,train,3,33,70.928986,1.9133911995705688e-05,32.77240446989231,False,208
DS01,train,3,34,61.068703,2.5805278691670708e-08,24.401235348524786,False,209
DS01,train,3,35,72.17948,1.4333568086888349e-06,29.009837233107028,False,210
DS01,train,3,36,63.658546,6.511287065080751e-10,21.07158961080237,False,211
DS01,train,3,37,68.658356,3.223544764452413e-10,20.50913252761426,False,212
DS01,train,3,38,72.135994,1.910136160354625e-09,21.97493476864392,False,213
DS01,train,3,39,62.53917,1.3019207933950838e-10,19.81378512713863,False,214
DS01,train,3,40,60.23799,0.0050364612881838,44.864974254766906,False,215
DS01,train,3,41,54.626835,3.8203050281016e-06,30.34418620741204,False,216
DS01,train,3,42,58.65747,1.819655537360632e-13,15.600880821348603,False,217
DS01,train,3,43,69.06602,0.0027515773350893,43.1242955106045,False,218
DS01,train,3,44,52.616768,2.5200552096205087e-05,33.22104823521059,False,219
DS01,train,3,45,55.99793,0.0164082789906291,48.80080108046826,False,220
DS01,train,3,46,53.0467,9.21150536958848e-06,31.63116329451077,False,221
DS01,train,3,47,53.29866,2.4424906541753444e-15,13.44412758659815,False,222
DS01,train,3,48,55.21808,2.2165149715647203e-09,22.104054953416156,False,223
DS01,train,3,49,46.797783,1.410518939870542e-06,28.988774361695256,False,224
DS01,train,3,50,55.81804,0.0293298604082512,51.08417396326325,False,225
DS01,train,3,51,38.49507,0.9998304306659042,123.05308653678406,False,226
DS01,train,3,52,55.849506,2.397842121126814e-05,33.139271382542574,False,227
DS01,train,3,53,52.68338,4.221095939449526e-08,24.903430605822848,False,228
DS01,train,3,54,53.21198,1.0759761992495953e-07,25.901894751343388,False,229
DS01,train,3,55,45.09353,1.6198153929281036e-13,15.53702229267219,False,230
DS01,train,3,56,42.650383,4.639699735520253e-11,19.06079156473712,False,231
DS01,train,3,57,39.254272,7.023755383972485e-07,28.09751173507346,False,232
DS01,train,3,58,41.320347,3.119255964634249e-10,20.48333120224396,False,233
DS01,train,3,59,39.814354,0.0125559513519597,47.83532620121469,False,234
DS01,train,3,60,42.18667,1.8998691508897991e-10,20.0996780391172,False,235
DS01,train,3,61,39.417076,0.8681048854140249,85.51621012774177,False,236
DS01,train,3,62,34.45286,4.670801218387144e-05,34.266697269606624,False,237
DS01,train,3,63,37.338192,2.8805063112535837e-08,24.512154025271645,False,238
DS01,train,3,64,35.18019,8.991218880538554e-11,19.53908979842824,False,239
DS01,train,3,65,36.556965,0.0106612791928861,47.26843050107715,False,240
DS01,train,3,66,38.432198,0.0057225365072651,45.253633328683975,False,241
DS01,train,3,67,31.51676,1.3274457857481714e-05,32.19288943519345,False,242
DS01,train,3,68,33.548885,8.881784197001252e-13,16.501336204650784,False,243
DS01,train,3,69,32.40929,2.8792720613290967e-06,29.94910224866483,False,244
DS01,train,3,70,29.87034,4.786600630124482e-05,34.309411033825555,False,245
DS01,train,3,71,32.86306,1.588729148238599e-12,16.848238430112048,False,246
DS01,train,3,72,27.141062,1.7325656964550795e-05,32.61327317504741,False,247
DS01,train,3,73,27.58886,3.774758283725532e-13,16.007331109807918,False,248
DS01,train,3,74,27.869913,2.102873430942509e-12,17.018870191785723,False,249
DS01,train,3,75,25.164022,3.125277814319816e-13,15.900808922855042,False,250
DS01,train,3,76,24.87933,9.692247004977617e-13,16.552842908012288,False,251
DS01,train,3,77,24.532946,0.0617781428422531,54.49893335920639,False,252
DS01,train,3,78,26.324547,1.362760202350266e-06,28.943685820011968,False,253
DS01,train,3,79,23.67082,0.0028927044714014,43.26252907356167,False,254
DS01,train,3,80,23.76895,2.4247350682848893e-08,24.338755680402592,False,255
DS01,train,3,81,23.557627,2.6190095792189005e-05,33.28465180597527,False,256
DS01,train,3,82,22.0346,5.225819776910612e-13,16.19284731978768,False,257
DS01,train,3,83,22.44392,8.984938550615773e-06,31.59348824387348,False,258
DS01,train,3,84,22.353403,2.0500722928140647e-06,29.485628325621263,False,259
DS01,train,3,85,21.170807,0.0,11.44103535099486,False,260
DS01,train,3,86,20.074598,8.138423268633233e-10,21.25450043950013,False,261
DS01,train,3,87,19.112328,2.881936938559093e-05,33.44356700000543,False,262
DS01,train,3,88,18.846205,0.0002923950208451,37.76275223571006,False,263
DS01,train,3,89,18.336226,4.441336187710476e-12,17.48496087187995,False,264
DS01,train,3,90,17.55983,1.5233470249342853e-05,32.408973089454264,False,265
DS01,train,3,91,15.446514,5.049568488679768e-06,30.74247218974176,False,266
DS01,train,3,92,15.396706,4.0699910108799026e-10,20.69334375606678,False,267
DS01,train,3,93,15.233207,5.9942834695903e-08,25.27077675737677,False,268
DS01,train,3,94,14.092119,8.910649995641506e-13,16.503233171798293,False,269
DS01,train,3,95,13.898635,0.0001557228363555,36.48893636140633,False,270
DS01,train,3,96,13.297407,1.972530159211061e-07,26.58133394521147,False,271
DS01,train,3,97,13.160194,9.59217816287605e-10,21.390686790100887,False,272
DS01,train,3,98,13.2084,0.8057393989643727,82.1273011479126,False,273
DS01,train,3,99,13.464654,2.427879453037462e-09,22.183640868474388,False,274
DS01,train,3,100,12.249605,5.791636261909261e-06,30.941435531671427,False,275
DS01,train,4,1,81.984474,3.8714831340769246e-10,20.653646799130957,False,276
DS01,train,4,2,84.40404,1.1546319456101628e-13,15.353725901786376,False,277
DS01,train,4,3,77.18194,7.075451335936124e-13,16.368164100278136,False,278
DS01,train,4,4,85.52904,7.416289804496047e-14,15.118690872562636,False,279
DS01,train,4,5,82.55732,6.052015688595702e-08,25.280930057792588,False,280
DS01,train,4,6,84.055534,6.825917608921371e-10,21.110102727431435,False,281
DS01,train,4,7,86.544136,7.804076274098293e-10,21.21993275774412,False,282
DS01,train,4,8,88.25501,1.7285661790822357e-10,20.027676476642533,False,283
DS01,train,4,9,81.752686,1.6653345369377348e-15,13.264262433197436,False,284
DS01,train,4,10,88.6919,0.0001463835706516,36.36830641715976,False,285
DS01,train,4,11,78.64024,3.786170033048819e-08,24.791149459411187,False,286
DS01,train,4,12,80.07626,5.36767171821495e-08,25.154259092510287,False,287
DS01,train,4,13,83.69416,7.771561172376097e-16,12.942562543617528,False,288
DS01,train,4,14,71.87955,1.5310286372027804e-10,19.93572213041236,False,289
DS01,train,4,15,81.90351,2.266944409967664e-10,20.235230957221557,False,290
DS01,train,4,16,81.89971,2.05391259555654e-14,14.460123995670088,False,291
DS01,train,4,17,80.31907,3.4416913763379853e-15,13.602363772504736,False,292
DS01,train,4,18,66.25754,3.719247132494274e-14,14.76007254085249,False,293
DS01,train,4,19,85.56067,0.0,10.515491561428306,False,294
DS01,train,4,20,81.705414,0.0003403166187311,38.082568828329485,False,295
DS01,train,4,21,85.718834,4.355559246604912e-09,22.704117998722246,False,296
DS01,train,4,22,78.28076,3.804680348551415e-09,22.5821613537222,False,297
DS01,train,4,23,69.30357,7.038752913857137e-10,21.135213902736997,False,298
DS01,train,4,24,66.17949,5.551115123125784e-16,12.783520435641025,False,299
DS01,train,4,25,56.98709,7.679797500570462e-05,35.15333346531662,False,300
DS01,train,4,26,72.307884,6.792562912916189e-06,31.175492652020303,False,301
DS01,train,4,27,66.22724,2.563727008464412e-12,17.140829059737626,False,302
DS01,train,4,28,56.43043,6.849935361341597e-05,34.945758395289715,False,303
DS01,train,4,29,77.43892,3.290704375658038e-10,20.525332733580477,False,304
DS01,train,4,30,61.574238,2.220446049250313e-16,12.445069365976847,False,305
DS01,train,4,31,64.65578,4.946771214875412e-09,22.819776122079148,False,306
DS01,train,4,32,68.186615,1.1213181494440503e-09,21.521201015023763,False,307
DS01,train,4,33,66.93876,2.8199664825478976e-14,14.618793309702824,False,308
DS01,train,4,34,61.056583,5.570048644543135e-09,22.928368955688683,False,309
DS01,train,4,35,70.43071,2.7228524213107622e-08,24.45529070761868,False,310
DS01,train,4,36,66.895195,3.546614002480908e-09,22.519181167851,False,311
DS01,train,4,37,66.76194,3.875395870878151e-08,24.815137448851274,False,312
DS01,train,4,38,59.20419,4.2654768606098514e-12,17.459357932736395,False,313
DS01,train,4,39,68.57451,3.144379057129498e-08,24.60109317829128,False,314
DS01,train,4,40,57.75989,1.4256510416643662e-09,21.72409655963948,False,315
DS01,train,4,41,51.642036,1.9939533415391782e-05,32.83891219027015,False,316
DS01,train,4,42,52.93406,4.18554080283684e-13,16.06592667813368,False,317
DS01,train,4,43,52.86631,1.1102230246251563e-16,12.052294336016317,False,318
DS01,train,4,44,54.09086,3.5305092183079984e-14,14.734142178174285,False,319
DS01,train,4,45,58.06564,2.4980018054066022e-14,14.55941374306515,False,320
DS01,train,4,46,59.189617,1.5234319508117269e-06,29.089987309524872,False,321
DS01,train,4,47,50.583576,1.193499743479265e-10,19.748794133862404,False,322
DS01,train,4,48,54.898354,2.039350732729872e-08,24.16631873434386,False,323
DS01,train,4,49,44.917,3.2687470508108163e-09,22.44633930061013,False,324
DS01,train,4,50,63.694958,4.840383649451495e-10,20.831784598985276,False,325
DS01,train,4,51,48.771614,0.0014110927602309,41.3671235196992,False,326
DS01,train,4,52,51.85188,3.393073877422381e-08,24.678720354642135,False,327
DS01,train,4,53,43.7603,4.1633363423443377e-14,14.817838601204496,False,328
DS01,train,4,54,44.931015,0.0,9.565741930083789,False,329
DS01,train,4,55,39.663513,4.372421806841942e-07,27.51620335527553,False,330
DS01,train,4,56,39.662018,9.992007221626409e-16,13.02985036389004,False,331
DS01,train,4,57,37.074833,3.3306690738754696e-16,12.558152313230876,False,332
DS01,train,4,58,36.083622,1.1102230246251563e-16,12.081554962659013,False,333
DS01,train,4,59,36.18542,0.0,9.987344249197063,False,334
DS01,train,4,60,33.770824,2.220446049250313e-16,12.440741577226646,False,335
DS01,train,4,61,36.35146,2.640944896104003e-07,26.91826704398222,False,336
DS01,train,4,62,31.783552,0.0,10.695279053474025,False,337
DS01,train,4,63,28.224174,1.0550731954772631e-08,23.52589491922413,False,338
DS01,train,4,64,29.194452,1.6227152954684243e-10,19.979721348191084,False,339
DS01,train,4,65,28.112535,1.1102230246251563e-16,11.88204596365206,False,340
DS01,train,4,66,28.658098,1.3116193131601506e-08,23.73463889121247,False,341
DS01,train,4,67,26.63049,1.1102230246251563e-16,12.142811409356174,False,342
DS01,train,4,68,25.438854,1.4715729634851016e-08,23.84608947583257,False,343
DS01,train,4,69,25.680826,4.440892098500626e-16,12.714087629568198,False,344
DS01,train,4,70,24.656727,4.612181218166533e-06,30.612170730797573,False,345
DS01,train,4,71,21.9766,1.1060119486927532e-10,19.69212947436681,False,346
DS01,train,4,72,21.052113,4.4907473295552344e-09,22.73181605926869,False,347
DS01,train,4,73,21.182638,1.0630358593388678e-08,23.533061322955447,False,348
DS01,train,4,74,19.859015,1.4807536519167996e-07,26.256511858989363,False,349
DS01,train,4,75,19.547457,0.0002989194303333,37.80892869300747,False,350
DS01,train,4,76,17.983908,5.027289188275219e-07,27.68538936889904,False,351
DS01,train,4,77,17.197037,1.887379141862766e-15,13.332069569882307,False,352
DS01,train,4,78,15.934409,6.888217074507709e-08,25.418624083363973,False,353
DS01,train,4,79,14.630547,6.660799862556743e-06,31.14657128607657,False,354
DS01,train,4,80,13.598448,3.138727056040125e-10,20.488209865097595,False,355
DS01,train,4,81,13.138376,1.1524114995609125e-13,15.353102397751597,False,356
DS01,train,4,82,12.018668,1.0242611077737608e-05,31.792541616578177,False,357
DS01,train,4,83,12.13541,2.482059002772985e-11,18.62286174265583,False,358
DS01,train,4,84,11.157022,1.8265389201133075e-12,16.932851277664014,False,359
DS01,train,4,85,10.190084,6.339373470609645e-14,15.036075235070696,False,360
DS01,train,4,86,8.740781,5.6652780022758975e-08,25.211104090591128,False,361
DS01,train,4,87,7.598996,2.194358500462457e-07,26.703624338948643,False,362
DS01,train,4,88,7.1164856,7.840394999902855e-13,16.428124868077944,False,363
DS01,train,4,89,6.952162,1.1757240225840349e-07,25.99961518508653,False,364
DS01,train,4,90,6.0007772,1.9882417678918077e-07,26.59040796027053,False,365
DS01,train,4,91,5.623035,4.818098593539766e-06,30.674872725504144,False,366
DS01,train,4,92,4.7195063,1.3425847628090182e-06,28.92419671059816,False,367
